logIndex,logTime,¦¤logTime[ms],length,timeStamp[s],¦¤timeStamp[ms],seq,ID,msgcnt,¦¤msgcnt,Path Index,Offset,Offset(Adj),Cyclic Counter,Profile type,Retransmission,Update,Value,Analyze
80191,1970-01-02 09:00:05.425783,51.061,8,5.425782,51.06,1,0xcaf0036a,0,0,2,8191,8191,2,0,1,0,0xffffffff,4294967295
81102,1970-01-02 09:00:05.475560,49.777,8,5.47556,49.778,1,0xcaf0036a,0,0,2,8191,8191,3,0,1,0,0xffffffff,4294967295
82360,1970-01-02 09:00:05.555400,79.83999999999999,8,5.5554,79.84,1,0xcaf0036a,0,0,2,8191,8191,0,0,1,0,0xffffffff,4294967295
83217,1970-01-02 09:00:05.605366,49.966,8,5.605365,49.965,1,0xcaf0036a,0,0,2,8191,8191,1,0,1,0,0xffffffff,4294967295
84016,1970-01-02 09:00:05.655644,50.278000000000006,8,5.655643,50.278,1,0xcaf0036a,0,0,2,8191,8191,2,0,1,0,0xffffffff,4294967295
84882,1970-01-02 09:00:05.705608,49.964,8,5.705608,49.965,1,0xcaf0036a,0,0,2,8191,8191,3,0,1,0,0xffffffff,4294967295
86089,1970-01-02 09:00:05.777222,71.61399999999999,8,5.777222,71.614,1,0xcaf0036a,0,0,2,8191,8191,0,0,1,0,0xffffffff,4294967295
86872,1970-01-02 09:00:05.825297,48.075,8,5.825296,48.074,1,0xcaf0036a,0,0,2,8191,8191,1,0,1,0,0xffffffff,4294967295
87773,1970-01-02 09:00:05.875916,50.619,8,5.875916,50.62,1,0xcaf0036a,0,0,2,8191,8191,2,0,1,0,0xffffffff,4294967295
88562,1970-01-02 09:00:05.925685,49.769,8,5.925685,49.769,1,0xcaf0036a,0,0,2,8191,8191,3,0,1,0,0xffffffff,4294967295
89736,1970-01-02 09:00:05.995318,69.633,8,5.995317,69.632,1,0xcaf0036a,0,0,2,8191,8191,0,0,1,0,0xffffffff,4294967295
90478,1970-01-02 09:00:06.045248,49.93,8,6.045247,49.93,1,0xcaf0036a,0,0,2,8191,8191,1,0,1,0,0xffffffff,4294967295
91514,1970-01-02 09:00:06.105323,60.075,8,6.105322,60.075,1,0xcaf0036a,0,0,2,8191,8191,2,0,1,0,0xffffffff,4294967295
92275,1970-01-02 09:00:06.155278,49.955,8,6.155278,49.956,1,0xcaf0036a,0,0,2,8191,8191,3,0,1,0,0xffffffff,4294967295
93323,1970-01-02 09:00:06.215363,60.085,8,6.215362,60.084,1,0xcaf0036a,0,0,2,8191,8191,0,0,1,0,0xffffffff,4294967295
94090,1970-01-02 09:00:06.265482,50.119,8,6.265482,50.12,1,0xcaf0036a,0,0,2,8191,8191,1,0,1,0,0xffffffff,4294967295
95149,1970-01-02 09:00:06.325238,59.75599999999999,8,6.325237,59.755,1,0xcaf0036a,0,0,2,8191,8191,2,0,1,0,0xffffffff,4294967295
95964,1970-01-02 09:00:06.374547,49.309,8,6.374547,49.31,1,0xcaf0036a,0,0,2,8191,8191,3,0,1,0,0xffffffff,4294967295
96981,1970-01-02 09:00:06.435233,60.686,8,6.435232,60.685,1,0xcaf0036a,0,0,2,8191,8191,0,0,1,0,0xffffffff,4294967295
97820,1970-01-02 09:00:06.484582,49.349,8,6.484581,49.349,1,0xcaf0036a,0,0,2,8191,8191,1,0,1,0,0xffffffff,4294967295
98776,1970-01-02 09:00:06.545168,60.586,8,6.545168,60.587,1,0xcaf0036a,0,0,2,8191,8191,2,0,1,0,0xffffffff,4294967295
99645,1970-01-02 09:00:06.594534,49.366,8,6.594534,49.366,1,0xcaf0036a,0,0,2,8191,8191,3,0,1,0,0xffffffff,4294967295
100743,1970-01-02 09:00:06.665380,70.846,8,6.66538,70.846,1,0xcaf0036a,0,0,2,8191,8191,0,0,1,0,0xffffffff,4294967295
101625,1970-01-02 09:00:06.715247,49.867000000000004,8,6.715247,49.867,1,0xcaf0036a,0,0,2,8191,8191,1,0,1,0,0xffffffff,4294967295
102696,1970-01-02 09:00:06.778225,62.97800000000001,8,6.778224,62.977,1,0xcaf0036a,0,0,2,8191,8191,2,0,1,0,0xffffffff,4294967295
103469,1970-01-02 09:00:06.825113,46.888,8,6.825113,46.889,1,0xcaf0036a,0,0,2,8191,8191,3,0,1,0,0xffffffff,4294967295
104431,1970-01-02 09:00:06.885472,60.359,8,6.885472,60.359,1,0xcaf0036a,0,0,2,8191,8191,0,0,1,0,0xffffffff,4294967295
105247,1970-01-02 09:00:06.935123,49.651,8,6.935123,49.651,1,0xcaf0036a,0,0,2,8191,8191,1,0,1,0,0xffffffff,4294967295
106278,1970-01-02 09:00:06.995130,60.007,8,6.995129,60.006,1,0xcaf0036a,0,0,2,8191,8191,2,0,1,0,0xffffffff,4294967295
107021,1970-01-02 09:00:07.045070,49.94,8,7.045069,49.94,1,0xcaf0036a,0,0,2,8191,8191,3,0,1,0,0xffffffff,4294967295
108080,1970-01-02 09:00:07.105061,59.991,8,7.10506,59.991,1,0xcaf0036a,0,0,2,8191,8191,0,0,1,0,0xffffffff,4294967295
108837,1970-01-02 09:00:07.155118,50.056999999999995,8,7.155118,50.058,1,0xcaf0036a,0,0,2,8191,8191,1,0,1,0,0xffffffff,4294967295
109908,1970-01-02 09:00:07.215189,60.071,8,7.215189,60.071,1,0xcaf0036a,0,0,2,8191,8191,2,0,1,0,0xffffffff,4294967295
110673,1970-01-02 09:00:07.265402,50.213,8,7.265401,50.212,1,0xcaf0036a,0,0,2,8191,8191,3,0,1,0,0xffffffff,4294967295
111740,1970-01-02 09:00:07.325099,59.697,8,7.325098,59.697,1,0xcaf0036a,0,0,2,8191,8191,0,0,1,0,0xffffffff,4294967295
