logIndex,logTime,¦¤logTime[ms],length,timeStamp[s],¦¤timeStamp[ms],seq,ID,msgcnt,¦¤msgcnt,Path Index,Offset,Offset(Adj),Cyclic Counter,Profile type,Retransmission,Update,Accuracy,Distance,Value 0,Value 1
7105,1970-01-02 09:00:01.024622,19.737000000000002,8,1.024622,19.738,1,0xcaf0025e,0,0,2,8191,8191,3,0,1,0,3,0,1023,1023
7112,1970-01-02 09:00:01.024902,0.27999999999999997,8,1.024902,0.28,7,0xcaf0025e,0,0,2,8191,8191,3,0,1,0,3,0,1023,1023
7919,1970-01-02 09:00:01.074671,49.769,8,1.074671,49.769,1,0xcaf0025e,0,0,2,8191,8191,0,0,1,0,3,0,1023,1023
7926,1970-01-02 09:00:01.074915,0.244,8,1.074914,0.243,7,0xcaf0025e,0,0,2,8191,8191,0,0,1,0,3,0,1023,1023
8257,1970-01-02 09:00:01.094661,19.746,8,1.09466,19.746,1,0xcaf0025e,0,0,2,8191,8191,1,0,1,0,3,0,1023,1023
8273,1970-01-02 09:00:01.095139,0.47800000000000004,8,1.095139,0.479,7,0xcaf0025e,0,0,2,8191,8191,1,0,1,0,3,0,1023,1023
8589,1970-01-02 09:00:01.114676,19.537,8,1.114676,19.537,1,0xcaf0025e,0,0,2,8191,8191,2,0,1,0,3,0,1023,1023
8605,1970-01-02 09:00:01.115220,0.544,8,1.115219,0.543,7,0xcaf0025e,0,0,2,8191,8191,2,0,1,0,3,0,1023,1023
8903,1970-01-02 09:00:01.134884,19.664,8,1.134884,19.665,1,0xcaf0025e,0,0,2,8191,8191,3,0,1,0,3,0,1023,1023
8904,1970-01-02 09:00:01.134909,0.025,8,1.134908,0.024,7,0xcaf0025e,0,0,2,8191,8191,3,0,1,0,3,0,1023,1023
9730,1970-01-02 09:00:01.184955,50.046,8,1.184955,50.047,7,0xcaf0025e,0,0,2,8191,8191,0,0,1,0,3,0,1023,1023
9755,1970-01-02 09:00:01.185623,0.6679999999999999,8,1.185622,0.667,1,0xcaf0025e,0,0,2,8191,8191,0,0,1,0,3,0,1023,1023
10109,1970-01-02 09:00:01.204903,19.279999999999998,8,1.204902,19.28,7,0xcaf0025e,0,0,2,8191,8191,1,0,1,0,3,0,1023,1023
10116,1970-01-02 09:00:01.205677,0.7739999999999999,8,1.205676,0.774,1,0xcaf0025e,0,0,2,8191,8191,1,0,1,0,3,0,1023,1023
10420,1970-01-02 09:00:01.224870,19.193,8,1.22487,19.194,7,0xcaf0025e,0,0,2,8191,8191,2,0,1,0,3,0,1023,1023
10431,1970-01-02 09:00:01.225863,0.993,8,1.225862,0.992,1,0xcaf0025e,0,0,2,8191,8191,2,0,1,0,3,0,1023,1023
10709,1970-01-02 09:00:01.244881,19.018,8,1.24488,19.018,7,0xcaf0025e,0,0,2,8191,8191,3,0,1,0,3,0,1023,1023
10723,1970-01-02 09:00:01.246087,1.206,8,1.246086,1.206,1,0xcaf0025e,0,0,2,8191,8191,3,0,1,0,3,0,1023,1023
11777,1970-01-02 09:00:01.304876,58.789,8,1.304875,58.789,7,0xcaf0025e,0,0,2,8191,8191,0,0,1,0,3,0,1023,1023
11788,1970-01-02 09:00:01.306797,1.921,8,1.306797,1.922,1,0xcaf0025e,0,0,2,8191,8191,0,0,1,0,3,0,1023,1023
12097,1970-01-02 09:00:01.324889,18.092,8,1.324888,18.091,7,0xcaf0025e,0,0,2,8191,8191,1,0,1,0,3,0,1023,1023
12107,1970-01-02 09:00:01.326935,2.0460000000000003,8,1.326934,2.046,1,0xcaf0025e,0,0,2,8191,8191,1,0,1,0,3,0,1023,1023
12378,1970-01-02 09:00:01.344883,17.948,8,1.344882,17.948,7,0xcaf0025e,0,0,2,8191,8191,2,0,1,0,3,0,1023,1023
12402,1970-01-02 09:00:01.347175,2.2920000000000003,8,1.347174,2.292,1,0xcaf0025e,0,0,2,8191,8191,2,0,1,0,3,0,1023,1023
12683,1970-01-02 09:00:01.365570,18.395000000000003,8,1.365569,18.395,7,0xcaf0025e,0,0,2,8191,8191,3,0,1,0,3,0,1023,1023
12758,1970-01-02 09:00:01.368310,2.7399999999999998,8,1.368309,2.74,1,0xcaf0025e,0,0,2,8191,8191,3,0,1,0,3,0,1023,1023
13432,1970-01-02 09:00:01.404956,36.646,8,1.404956,36.647,7,0xcaf0025e,0,0,2,8191,8191,0,0,1,0,3,0,1023,1023
13464,1970-01-02 09:00:01.407824,2.868,8,1.407824,2.868,1,0xcaf0025e,0,0,2,8191,8191,0,0,1,0,3,0,1023,1023
13765,1970-01-02 09:00:01.425551,17.727,8,1.425551,17.727,7,0xcaf0025e,0,0,2,8191,8191,1,0,1,0,3,0,1023,1023
13791,1970-01-02 09:00:01.428853,3.3019999999999996,8,1.428852,3.301,1,0xcaf0025e,0,0,2,8191,8191,1,0,1,0,3,0,1023,1023
14068,1970-01-02 09:00:01.444884,16.031,8,1.444883,16.031,7,0xcaf0025e,0,0,2,8191,8191,2,0,1,0,3,0,1023,1023
14106,1970-01-02 09:00:01.448254,3.37,8,1.448253,3.37,1,0xcaf0025e,0,0,2,8191,8191,2,0,1,0,3,0,1023,1023
14386,1970-01-02 09:00:01.465797,17.543,8,1.465796,17.543,7,0xcaf0025e,0,0,2,8191,8191,3,0,1,0,3,0,1023,1023
14456,1970-01-02 09:00:01.469394,3.597,8,1.469393,3.597,1,0xcaf0025e,0,0,2,8191,8191,3,0,1,0,3,0,1023,1023
15286,1970-01-02 09:00:01.515058,45.664,8,1.515058,45.665,7,0xcaf0025e,0,0,2,8191,8191,0,0,1,0,3,0,1023,1023
15336,1970-01-02 09:00:01.519068,4.01,8,1.519068,4.01,1,0xcaf0025e,0,0,2,8191,8191,0,0,1,0,3,0,1023,1023
15574,1970-01-02 09:00:01.534971,15.903,8,1.53497,15.902,7,0xcaf0025e,0,0,2,8191,8191,1,0,1,0,3,0,1023,1023
15612,1970-01-02 09:00:01.539204,4.233,8,1.539203,4.233,1,0xcaf0025e,0,0,2,8191,8191,1,0,1,0,3,0,1023,1023
15869,1970-01-02 09:00:01.554970,15.765999999999998,8,1.554969,15.766,7,0xcaf0025e,0,0,2,8191,8191,2,0,1,0,3,0,1023,1023
15899,1970-01-02 09:00:01.559442,4.472,8,1.559442,4.473,1,0xcaf0025e,0,0,2,8191,8191,2,0,1,0,3,0,1023,1023
16266,1970-01-02 09:00:01.575637,16.195,8,1.575636,16.194,7,0xcaf0025e,0,0,2,8191,8191,3,0,1,0,3,0,1023,1023
16321,1970-01-02 09:00:01.580739,5.101999999999999,8,1.580739,5.103,1,0xcaf0025e,0,0,2,8191,8191,3,0,1,0,3,0,1023,1023
17086,1970-01-02 09:00:01.625407,44.668,8,1.625407,44.668,7,0xcaf0025e,0,0,2,8191,8191,0,0,1,0,3,0,1023,1023
17143,1970-01-02 09:00:01.630959,5.552,8,1.630959,5.552,1,0xcaf0025e,0,0,2,8191,8191,0,0,1,0,3,0,1023,1023
17364,1970-01-02 09:00:01.644869,13.91,8,1.644869,13.91,7,0xcaf0025e,0,0,2,8191,8191,1,0,1,0,3,0,1023,1023
17423,1970-01-02 09:00:01.650408,5.539,8,1.650407,5.538,1,0xcaf0025e,0,0,2,8191,8191,1,0,1,0,3,0,1023,1023
17696,1970-01-02 09:00:01.665790,15.382,8,1.66579,15.383,7,0xcaf0025e,0,0,2,8191,8191,2,0,1,0,3,0,1023,1023
17824,1970-01-02 09:00:01.671554,5.764,8,1.671554,5.764,1,0xcaf0025e,0,0,2,8191,8191,2,0,1,0,3,0,1023,1023
18066,1970-01-02 09:00:01.684952,13.398,8,1.684951,13.397,7,0xcaf0025e,0,0,2,8191,8191,3,0,1,0,3,0,1023,1023
18159,1970-01-02 09:00:01.690923,5.971,8,1.690923,5.972,1,0xcaf0025e,0,0,2,8191,8191,3,0,1,0,3,0,1023,1023
18876,1970-01-02 09:00:01.735141,44.218,8,1.735141,44.218,7,0xcaf0025e,0,0,2,8191,8191,0,0,1,0,3,0,1023,1023
18955,1970-01-02 09:00:01.741393,6.252,8,1.741393,6.252,1,0xcaf0025e,0,0,2,8191,8191,0,0,1,0,3,0,1023,1023
19165,1970-01-02 09:00:01.754885,13.492,8,1.754884,13.491,7,0xcaf0025e,0,0,2,8191,8191,1,0,1,0,3,0,1023,1023
19247,1970-01-02 09:00:01.761594,6.709,8,1.761593,6.709,1,0xcaf0025e,0,0,2,8191,8191,1,0,1,0,3,0,1023,1023
19607,1970-01-02 09:00:01.776261,14.667,8,1.776261,14.668,7,0xcaf0025e,0,0,2,8191,8191,2,0,1,0,3,0,1023,1023
19706,1970-01-02 09:00:01.783445,7.184,8,1.783445,7.184,1,0xcaf0025e,0,0,2,8191,8191,2,0,1,0,3,0,1023,1023
19931,1970-01-02 09:00:01.794953,11.508,8,1.794952,11.507,7,0xcaf0025e,0,0,2,8191,8191,3,0,1,0,3,0,1023,1023
20040,1970-01-02 09:00:01.802017,7.064,8,1.802017,7.065,1,0xcaf0025e,0,0,2,8191,8191,3,0,1,0,3,0,1023,1023
20691,1970-01-02 09:00:01.844882,42.865,8,1.844882,42.865,7,0xcaf0025e,0,0,2,8191,8191,0,0,1,0,3,0,1023,1023
20813,1970-01-02 09:00:01.852609,7.727,8,1.852608,7.726,1,0xcaf0025e,0,0,2,8191,8191,0,0,1,0,3,0,1023,1023
21016,1970-01-02 09:00:01.865796,13.187000000000001,8,1.865796,13.188,7,0xcaf0025e,0,0,2,8191,8191,1,0,1,0,3,0,1023,1023
21193,1970-01-02 09:00:01.873701,7.905,8,1.873701,7.905,1,0xcaf0025e,0,0,2,8191,8191,1,0,1,0,3,0,1023,1023
21364,1970-01-02 09:00:01.884961,11.26,8,1.88496,11.259,7,0xcaf0025e,0,0,2,8191,8191,2,0,1,0,3,0,1023,1023
21512,1970-01-02 09:00:01.893063,8.102,8,1.893063,8.103,1,0xcaf0025e,0,0,2,8191,8191,2,0,1,0,3,0,1023,1023
21724,1970-01-02 09:00:01.904933,11.870000000000001,8,1.904932,11.869,7,0xcaf0025e,0,0,2,8191,8191,3,0,1,0,3,0,1023,1023
21868,1970-01-02 09:00:01.913292,8.359,8,1.913292,8.36,1,0xcaf0025e,0,0,2,8191,8191,3,0,1,0,3,0,1023,1023
22365,1970-01-02 09:00:01.944900,31.607999999999997,8,1.944899,31.607,7,0xcaf0025e,0,0,2,8191,8191,0,0,1,0,3,0,1023,1023
22491,1970-01-02 09:00:01.953663,8.763,8,1.953663,8.764,1,0xcaf0025e,0,0,2,8191,8191,0,0,1,0,3,0,1023,1023
22658,1970-01-02 09:00:01.964990,11.327,8,1.96499,11.327,7,0xcaf0025e,0,0,2,8191,8191,1,0,1,0,3,0,1023,1023
22868,1970-01-02 09:00:01.973849,8.859,8,1.973849,8.859,1,0xcaf0025e,0,0,2,8191,8191,1,0,1,0,3,0,1023,1023
23047,1970-01-02 09:00:01.985005,11.155999999999999,8,1.985004,11.155,7,0xcaf0025e,0,0,2,8191,8191,2,0,1,0,3,0,1023,1023
23212,1970-01-02 09:00:01.994168,9.162999999999998,8,1.994168,9.164,1,0xcaf0025e,0,0,2,8191,8191,2,0,1,0,3,0,1023,1023
23378,1970-01-02 09:00:02.004915,10.747,8,2.004914,10.746,7,0xcaf0025e,0,0,2,8191,8191,3,0,1,0,3,0,1023,1023
23536,1970-01-02 09:00:02.014284,9.369,8,2.014284,9.37,1,0xcaf0025e,0,0,2,8191,8191,3,0,1,0,3,0,1023,1023
24133,1970-01-02 09:00:02.055028,40.744,8,2.055028,40.744,7,0xcaf0025e,0,0,2,8191,8191,0,0,1,0,3,0,1023,1023
24267,1970-01-02 09:00:02.064870,9.842,8,2.064869,9.841,1,0xcaf0025e,0,0,2,8191,8191,0,0,1,0,3,0,1023,1023
24490,1970-01-02 09:00:02.075068,10.198,8,2.075068,10.199,7,0xcaf0025e,0,0,2,8191,8191,1,0,1,0,3,0,1023,1023
24649,1970-01-02 09:00:02.085111,10.043,8,2.08511,10.042,1,0xcaf0025e,0,0,2,8191,8191,1,0,1,0,3,0,1023,1023
24849,1970-01-02 09:00:02.095012,9.901,8,2.095012,9.902,7,0xcaf0025e,0,0,2,8191,8191,2,0,1,0,3,0,1023,1023
24998,1970-01-02 09:00:02.105265,10.253,8,2.105265,10.253,1,0xcaf0025e,0,0,2,8191,8191,2,0,1,0,3,0,1023,1023
25168,1970-01-02 09:00:02.115124,9.859,8,2.115124,9.859,7,0xcaf0025e,0,0,2,8191,8191,3,0,1,0,3,0,1023,1023
25335,1970-01-02 09:00:02.125392,10.267999999999999,8,2.125392,10.268,1,0xcaf0025e,0,0,2,8191,8191,3,0,1,0,3,0,1023,1023
25926,1970-01-02 09:00:02.165670,40.278,8,2.16567,40.278,7,0xcaf0025e,0,0,2,8191,8191,0,0,1,0,3,0,1023,1023
26176,1970-01-02 09:00:02.175889,10.219000000000001,8,2.175889,10.219,1,0xcaf0025e,0,0,2,8191,8191,0,0,1,0,3,0,1023,1023
26313,1970-01-02 09:00:02.185152,9.263,8,2.185151,9.262,7,0xcaf0025e,0,0,2,8191,8191,1,0,1,0,3,0,1023,1023
