logIndex,logTime,¦¤logTime[ms],length,timeStamp[s],¦¤timeStamp[ms],seq,ID,msgcnt,¦¤msgcnt,Path Index,Offset,Offset(Adj),Cyclic Counter,Position Index,Position Probablility,Position Age,Position Confidence,Speed,Relative Heading
188560,1970-01-02 09:00:11.946580,0.06499999999999999,8,11.94658,0.066,1,0xcaf0054c,0,0,2,8191,8191,2,0,0,18,1,64,72
197549,1970-01-02 09:00:12.489415,542.8349999999999,8,12.489415,542.835,1,0xcaf0054c,0,0,2,8191,8191,3,0,0,8,1,64,72
197551,1970-01-02 09:00:12.489480,0.06499999999999999,8,12.489479,0.064,7,0xcaf0054c,0,0,2,8191,8191,3,0,0,8,1,64,72
206675,1970-01-02 09:00:13.046380,556.9,8,13.04638,556.901,1,0xcaf0054c,0,0,2,8191,8191,0,0,0,19,1,64,72
206676,1970-01-02 09:00:13.046424,0.044,8,13.046424,0.044,7,0xcaf0054c,0,0,2,8191,8191,0,0,0,19,1,64,72
215735,1970-01-02 09:00:13.589141,542.717,8,13.58914,542.716,7,0xcaf0054c,0,0,2,8191,8191,1,0,0,6,1,64,72
215738,1970-01-02 09:00:13.589254,0.11299999999999999,8,13.589253,0.113,1,0xcaf0054c,0,0,2,8191,8191,1,0,0,6,1,64,72
224603,1970-01-02 09:00:14.126490,537.2360000000001,8,14.12649,537.237,1,0xcaf0054c,0,0,2,8191,8191,2,0,0,17,1,64,72
224604,1970-01-02 09:00:14.126546,0.056,8,14.126546,0.056,7,0xcaf0054c,0,0,2,8191,8191,2,0,0,17,1,64,72
233875,1970-01-02 09:00:14.676850,550.304,8,14.67685,550.304,1,0xcaf0054c,0,0,2,8191,8191,3,0,0,6,1,64,72
233877,1970-01-02 09:00:14.676945,0.095,8,14.676944,0.094,7,0xcaf0054c,0,0,2,8191,8191,3,0,0,6,1,64,72
242933,1970-01-02 09:00:15.226414,549.4689999999999,8,15.226413,549.469,1,0xcaf0054c,0,0,2,8191,8191,0,0,0,15,1,64,72
242934,1970-01-02 09:00:15.226569,0.155,8,15.226569,0.156,7,0xcaf0054c,0,0,2,8191,8191,0,0,0,15,1,64,72
252482,1970-01-02 09:00:15.796225,569.6560000000001,8,15.796225,569.656,1,0xcaf0054c,0,0,2,8191,8191,1,0,0,8,1,64,72
252485,1970-01-02 09:00:15.796365,0.13999999999999999,8,15.796364,0.139,7,0xcaf0054c,0,0,2,8191,8191,1,0,0,8,1,64,72
261517,1970-01-02 09:00:16.346298,549.933,8,16.346297,549.933,1,0xcaf0054c,0,0,2,8191,8191,2,0,0,19,1,64,72
261519,1970-01-02 09:00:16.346476,0.178,8,16.346476,0.179,7,0xcaf0054c,0,0,2,8191,8191,2,0,0,19,1,64,72
270751,1970-01-02 09:00:16.896519,550.0429999999999,8,16.896519,550.043,1,0xcaf0054c,0,0,2,8191,8191,3,0,0,8,1,64,72
270752,1970-01-02 09:00:16.896708,0.189,8,16.896708,0.189,7,0xcaf0054c,0,0,2,8191,8191,3,0,0,8,1,64,72
279878,1970-01-02 09:00:17.446357,549.649,8,17.446357,549.649,1,0xcaf0054c,0,0,2,8191,8191,0,0,0,19,1,64,72
279881,1970-01-02 09:00:17.446527,0.17,8,17.446527,0.17,7,0xcaf0054c,0,0,2,8191,8191,0,0,0,19,1,64,72
288944,1970-01-02 09:00:17.989579,543.052,8,17.989579,543.052,1,0xcaf0054c,0,0,2,8191,8191,1,0,0,7,1,64,72
288945,1970-01-02 09:00:17.989627,0.048,8,17.989626,0.047,7,0xcaf0054c,0,0,2,8191,8191,1,0,0,7,1,64,72
297879,1970-01-02 09:00:18.526561,536.934,8,18.526561,536.935,1,0xcaf0054c,0,0,2,8191,8191,2,0,0,16,1,64,72
297882,1970-01-02 09:00:18.526682,0.121,8,18.526681,0.12,7,0xcaf0054c,0,0,2,8191,8191,2,0,0,16,1,64,72
307314,1970-01-02 09:00:19.096637,569.955,8,19.096636,569.955,1,0xcaf0054c,0,0,2,8191,8191,3,0,0,9,1,64,72
307315,1970-01-02 09:00:19.096648,0.011,8,19.096647,0.011,7,0xcaf0054c,0,0,2,8191,8191,3,0,0,9,1,64,72
316415,1970-01-02 09:00:19.646712,550.064,8,19.646711,550.064,7,0xcaf0054c,0,0,2,8191,8191,0,0,0,19,1,64,72
316418,1970-01-02 09:00:19.646826,0.114,8,19.646826,0.115,1,0xcaf0054c,0,0,2,8191,8191,0,0,0,19,1,64,72
325573,1970-01-02 09:00:20.196560,549.7339999999999,8,20.196559,549.733,7,0xcaf0054c,0,0,2,8191,8191,1,0,0,8,1,64,72
325582,1970-01-02 09:00:20.196785,0.225,8,20.196784,0.225,1,0xcaf0054c,0,0,2,8191,8191,1,0,0,8,1,64,72
334637,1970-01-02 09:00:20.736431,539.646,8,20.73643,539.646,7,0xcaf0054c,0,0,2,8191,8191,2,0,0,17,1,64,72
334641,1970-01-02 09:00:20.736606,0.175,8,20.736605,0.175,1,0xcaf0054c,0,0,2,8191,8191,2,0,0,17,1,64,72
