logIndex,logTime,¦¤logTime[ms],length,timeStamp[s],¦¤timeStamp[ms],seq,ID,msgcnt,¦¤msgcnt,Path Index,Offset,Offset(Adj),Cyclic Counter,Profile type,Retransmission,Update,Value,Analyze
97406,2025-01-31 03:45:44.877833,60.748999999999995,8,2522.862563,60.75,1,0xcaf0036a,0,0,8,403,403,0,1,1,0,0xbe7f348d,139.6007565
99064,2025-01-31 03:45:44.927544,49.711,8,2522.912273,49.71,1,0xcaf0036a,0,0,8,403,403,1,2,1,0,0x4b20acef,36.043262299999995
101101,2025-01-31 03:45:44.987560,60.016,8,2522.97229,60.017,1,0xcaf0036a,0,0,8,1403,1403,2,1,1,0,0xbe80df3f,139.6116799
102701,2025-01-31 03:45:45.037164,49.604,8,2523.021893,49.603,1,0xcaf0036a,0,0,8,1403,1403,3,2,1,0,0x4b20e9c9,36.044820099999995
104471,2025-01-31 03:45:45.088790,51.626,8,2523.07352,51.627,1,0xcaf0036a,0,0,8,2034,2034,0,1,1,0,0xbe81ec6c,139.6185708
106034,2025-01-31 03:45:45.137244,48.45399999999999,8,2523.121973,48.453,1,0xcaf0036a,0,0,8,2034,2034,1,2,1,0,0x4b210efc,36.04577239999999
108025,2025-01-31 03:45:45.197130,59.886,8,2523.181859,59.886,1,0xcaf0036a,0,0,8,2331,2331,2,1,1,0,0xbe82691a,139.6217626
109871,2025-01-31 03:45:45.248885,51.755,8,2523.233615,51.756,1,0xcaf0036a,0,0,8,2331,2331,3,2,1,0,0x4b21288d,36.0464269
112148,2025-01-31 03:45:45.317137,68.252,8,2523.301867,68.252,1,0xcaf0036a,0,0,8,2387,2387,0,1,1,0,0xbe827fbc,139.622342
113840,2025-01-31 03:45:45.367545,50.408,8,2523.352274,50.407,1,0xcaf0036a,0,0,8,2387,2387,1,2,1,0,0x4b212fe2,36.0466146
115972,2025-01-31 03:45:45.428246,60.701,8,2523.412976,60.702,1,0xcaf0036a,0,0,8,2445,2445,2,1,1,0,0xbe8296c9,139.62293209999996
117594,2025-01-31 03:45:45.477086,48.84,8,2523.461815,48.839,1,0xcaf0036a,0,0,8,2445,2445,3,2,1,0,0x4b2137d9,36.0468185
119601,2025-01-31 03:45:45.537231,60.144999999999996,8,2523.52196,60.145,1,0xcaf0036a,0,0,8,2704,2704,0,1,1,0,0xbe82fb94,139.6255124
121299,2025-01-31 03:45:45.587554,50.323,8,2523.572283,50.323,1,0xcaf0036a,0,0,8,2704,2704,1,2,1,0,0x4b216015,36.0478485
123268,2025-01-31 03:45:45.648344,60.79,8,2523.633074,60.791,1,0xcaf0036a,0,0,8,3064,3064,2,1,1,0,0xbe838682,139.62906899999996
124910,2025-01-31 03:45:45.697340,48.995999999999995,8,2523.682069,48.995,1,0xcaf0036a,0,0,8,3064,3064,3,2,1,0,0x4b2199ea,36.049329
127618,2025-01-31 03:45:45.777979,80.639,8,2523.762708,80.639,1,0xcaf0036a,0,0,8,3222,3222,0,1,1,0,0xbe83c3e7,139.63064069999996
129413,2025-01-31 03:45:45.831190,53.211,8,2523.81592,53.212,1,0xcaf0036a,0,0,8,3222,3222,1,2,1,0,0x4b21b310,36.04997279999999
130948,2025-01-31 03:45:45.878188,46.998,8,2523.862917,46.997,1,0xcaf0036a,0,0,8,4222,4222,2,1,1,0,0xbe85672d,139.6413741
132683,2025-01-31 03:45:45.928854,50.666000000000004,8,2523.913583,50.666,1,0xcaf0036a,0,0,8,4222,4222,3,2,1,0,0x4b21cbfd,36.050610899999995
134936,2025-01-31 03:45:45.997774,68.92,8,2523.982504,68.921,1,0xcaf0036a,0,0,8,4550,4550,0,1,1,0,0xbe85f1b8,139.64492079999997
136614,2025-01-31 03:45:46.048634,50.86,8,2524.033363,50.859,1,0xcaf0036a,0,0,8,4550,4550,1,2,1,0,0x4b21c763,36.0504931
138208,2025-01-31 03:45:46.097057,48.423,8,2524.081786,48.423,1,0xcaf0036a,0,0,8,4672,4672,2,1,1,0,0xbe86261b,139.6462619
139882,2025-01-31 03:45:46.147561,50.504,8,2524.132291,50.505,1,0xcaf0036a,0,0,8,4672,4672,3,2,1,0,0x4b21c043,36.0503107
141894,2025-01-31 03:45:46.207488,59.927,8,2524.192217,59.926,1,0xcaf0036a,0,0,8,4818,4818,0,1,1,0,0xbe866458,139.64785519999998
143586,2025-01-31 03:45:46.257807,50.319,8,2524.242536,50.319,1,0xcaf0036a,0,0,8,4818,4818,1,2,1,0,0x4b21b70b,36.050074699999996
145631,2025-01-31 03:45:46.318306,60.498999999999995,8,2524.303035,60.499,1,0xcaf0036a,0,0,8,5038,5038,2,1,1,0,0xbe86c26e,139.6502638
147246,2025-01-31 03:45:46.367545,49.239,8,2524.352275,49.24,1,0xcaf0036a,0,0,8,5038,5038,3,2,1,0,0x4b21aa0d,36.04974209999999
149249,2025-01-31 03:45:46.427394,59.849,8,2524.412123,59.848,1,0xcaf0036a,0,0,8,6038,6038,0,1,1,0,0xbe886e97,139.6612247
150894,2025-01-31 03:45:46.477130,49.736000000000004,8,2524.461859,49.736,1,0xcaf0036a,0,0,8,6038,6038,1,2,1,0,0x4b2184c1,36.0487873
152892,2025-01-31 03:45:46.537082,59.952,8,2524.521811,59.952,1,0xcaf0036a,0,0,8,6689,6689,2,1,1,0,0xbe896bab,139.66770349999996
154567,2025-01-31 03:45:46.587501,50.419,8,2524.57223,50.419,1,0xcaf0036a,0,0,8,6689,6689,3,2,1,0,0x4b212102,36.046233799999996
156483,2025-01-31 03:45:46.647563,60.062,8,2524.632292,60.062,1,0xcaf0036a,0,0,8,6913,6913,0,1,1,0,0xbe89c089,139.6698761
158158,2025-01-31 03:45:46.697084,49.521,8,2524.681814,49.522,1,0xcaf0036a,0,0,8,6913,6913,1,2,1,0,0x4b20fa3e,36.045241399999995
159868,2025-01-31 03:45:46.748400,51.316,8,2524.73313,51.316,1,0xcaf0036a,0,0,8,7095,7095,2,1,1,0,0xbe8a0a16,139.671759
161460,2025-01-31 03:45:46.797137,48.737,8,2524.781867,48.737,1,0xcaf0036a,0,0,8,7095,7095,3,2,1,0,0x4b20e3d2,36.044667399999994
163410,2025-01-31 03:45:46.857136,59.998999999999995,8,2524.841866,59.999,1,0xcaf0036a,0,0,8,403,403,0,1,1,0,0xbe7f348d,139.6007565
165054,2025-01-31 03:45:46.907499,50.363,8,2524.892229,50.363,1,0xcaf0036a,0,0,8,403,403,1,2,1,0,0x4b20acef,36.043262299999995
167094,2025-01-31 03:45:46.967546,60.047000000000004,8,2524.952276,60.047,1,0xcaf0036a,0,0,8,1403,1403,2,1,1,0,0xbe80df3f,139.6116799
168668,2025-01-31 03:45:47.017268,49.722,8,2525.001997,49.721,1,0xcaf0036a,0,0,8,1403,1403,3,2,1,0,0x4b20e9c9,36.044820099999995
170723,2025-01-31 03:45:47.078428,61.16,8,2525.063158,61.161,1,0xcaf0036a,0,0,8,2034,2034,0,1,1,0,0xbe81ec6c,139.6185708
172356,2025-01-31 03:45:47.127143,48.715,8,2525.111873,48.715,1,0xcaf0036a,0,0,8,2034,2034,1,2,1,0,0x4b210efc,36.04577239999999
174022,2025-01-31 03:45:47.178273,51.13,8,2525.163003,51.13,1,0xcaf0036a,0,0,8,2331,2331,2,1,1,0,0xbe82691a,139.6217626
175693,2025-01-31 03:45:47.227814,49.541000000000004,8,2525.212543,49.54,1,0xcaf0036a,0,0,8,2331,2331,3,2,1,0,0x4b21288d,36.0464269
177340,2025-01-31 03:45:47.278053,50.239,8,2525.262783,50.24,1,0xcaf0036a,0,0,8,2387,2387,0,1,1,0,0xbe827fbc,139.622342
179103,2025-01-31 03:45:47.330287,52.234,8,2525.315016,52.233,1,0xcaf0036a,0,0,8,2387,2387,1,2,1,0,0x4b212fe2,36.0466146
181098,2025-01-31 03:45:47.388894,58.607,8,2525.373623,58.607,1,0xcaf0036a,0,0,8,2445,2445,2,1,1,0,0xbe8296c9,139.62293209999996
182680,2025-01-31 03:45:47.438080,49.186,8,2525.42281,49.187,1,0xcaf0036a,0,0,8,2445,2445,3,2,1,0,0x4b2137d9,36.0468185
184692,2025-01-31 03:45:47.498107,60.026999999999994,8,2525.482836,60.026,1,0xcaf0036a,0,0,8,2704,2704,0,1,1,0,0xbe82fb94,139.6255124
186261,2025-01-31 03:45:47.547529,49.422000000000004,8,2525.532259,49.423,1,0xcaf0036a,0,0,8,2704,2704,1,2,1,0,0x4b216015,36.0478485
188232,2025-01-31 03:45:47.607423,59.894000000000005,8,2525.592153,59.894,1,0xcaf0036a,0,0,8,3064,3064,2,1,1,0,0xbe838682,139.62906899999996
189864,2025-01-31 03:45:47.657137,49.714,8,2525.641867,49.714,1,0xcaf0036a,0,0,8,3064,3064,3,2,1,0,0x4b2199ea,36.049329
191880,2025-01-31 03:45:47.717173,60.036,8,2525.701903,60.036,1,0xcaf0036a,0,0,8,3222,3222,0,1,1,0,0xbe83c3e7,139.63064069999996
193587,2025-01-31 03:45:47.767390,50.217,8,2525.75212,50.217,1,0xcaf0036a,0,0,8,3222,3222,1,2,1,0,0x4b21b310,36.04997279999999
195954,2025-01-31 03:45:47.838109,70.71900000000001,8,2525.822839,70.719,1,0xcaf0036a,0,0,8,4222,4222,2,1,1,0,0xbe85672d,139.6413741
197646,2025-01-31 03:45:47.888409,50.3,8,2525.873138,50.299,1,0xcaf0036a,0,0,8,4222,4222,3,2,1,0,0x4b21cbfd,36.050610899999995
199558,2025-01-31 03:45:47.948393,59.984,8,2525.933122,59.984,1,0xcaf0036a,0,0,8,4550,4550,0,1,1,0,0xbe85f1b8,139.64492079999997
201236,2025-01-31 03:45:47.997116,48.723,8,2525.981846,48.724,1,0xcaf0036a,0,0,8,4550,4550,1,2,1,0,0x4b21c763,36.0504931
203233,2025-01-31 03:45:48.057158,60.042,8,2526.041888,60.042,1,0xcaf0036a,0,0,8,4672,4672,2,1,1,0,0xbe86261b,139.6462619
204889,2025-01-31 03:45:48.107143,49.985,8,2526.091873,49.985,1,0xcaf0036a,0,0,8,4672,4672,3,2,1,0,0x4b21c043,36.0503107
206930,2025-01-31 03:45:48.167528,60.385,8,2526.152257,60.384,1,0xcaf0036a,0,0,8,4818,4818,0,1,1,0,0xbe866458,139.64785519999998
208575,2025-01-31 03:45:48.217182,49.653999999999996,8,2526.201912,49.655,1,0xcaf0036a,0,0,8,4818,4818,1,2,1,0,0x4b21b70b,36.050074699999996
210733,2025-01-31 03:45:48.277160,59.977999999999994,8,2526.26189,59.978,1,0xcaf0036a,0,0,8,5038,5038,2,1,1,0,0xbe86c26e,139.6502638
212423,2025-01-31 03:45:48.327410,50.25,8,2526.31214,50.25,1,0xcaf0036a,0,0,8,5038,5038,3,2,1,0,0x4b21aa0d,36.04974209999999
214453,2025-01-31 03:45:48.387727,60.317,8,2526.372456,60.316,1,0xcaf0036a,0,0,8,6038,6038,0,1,1,0,0xbe886e97,139.6612247
215785,2025-01-31 03:45:48.427550,39.823,8,2526.41228,39.824,1,0xcaf0036a,0,0,8,6038,6038,1,2,1,0,0x4b2184c1,36.0487873
217811,2025-01-31 03:45:48.487465,59.915000000000006,8,2526.472195,59.915,1,0xcaf0036a,0,0,8,6689,6689,2,1,1,0,0xbe896bab,139.66770349999996
219510,2025-01-31 03:45:48.539289,51.824000000000005,8,2526.524019,51.824,1,0xcaf0036a,0,0,8,6689,6689,3,2,1,0,0x4b212102,36.046233799999996
221436,2025-01-31 03:45:48.597482,58.193000000000005,8,2526.582211,58.192,1,0xcaf0036a,0,0,8,6913,6913,0,1,1,0,0xbe89c089,139.6698761
223103,2025-01-31 03:45:48.648573,51.090999999999994,8,2526.633303,51.092,1,0xcaf0036a,0,0,8,6913,6913,1,2,1,0,0x4b20fa3e,36.045241399999995
225078,2025-01-31 03:45:48.707655,59.082,8,2526.692384,59.081,1,0xcaf0036a,0,0,8,7095,7095,2,1,1,0,0xbe8a0a16,139.671759
226762,2025-01-31 03:45:48.758159,50.504,8,2526.742888,50.504,1,0xcaf0036a,0,0,8,7095,7095,3,2,1,0,0x4b20e3d2,36.044667399999994
228723,2025-01-31 03:45:48.818491,60.331999999999994,8,2526.803221,60.333,1,0xcaf0036a,0,0,8,403,403,0,1,1,0,0xbe7f348d,139.6007565
230319,2025-01-31 03:45:48.867562,49.071,8,2526.852292,49.071,1,0xcaf0036a,0,0,8,403,403,1,2,1,0,0x4b20acef,36.043262299999995
232295,2025-01-31 03:45:48.927496,59.934000000000005,8,2526.912225,59.933,1,0xcaf0036a,0,0,8,1403,1403,2,1,1,0,0xbe80df3f,139.6116799
233981,2025-01-31 03:45:48.977358,49.861999999999995,8,2526.962087,49.862,1,0xcaf0036a,0,0,8,1403,1403,3,2,1,0,0x4b20e9c9,36.044820099999995
235937,2025-01-31 03:45:49.037175,59.817,8,2527.021905,59.818,1,0xcaf0036a,0,0,8,2034,2034,0,1,1,0,0xbe81ec6c,139.6185708
237627,2025-01-31 03:45:49.087405,50.23,8,2527.072135,50.23,1,0xcaf0036a,0,0,8,2034,2034,1,2,1,0,0x4b210efc,36.04577239999999
239593,2025-01-31 03:45:49.147521,60.116,8,2527.132251,60.116,1,0xcaf0036a,0,0,8,2331,2331,2,1,1,0,0xbe82691a,139.6217626
241271,2025-01-31 03:45:49.197146,49.625,8,2527.181875,49.624,1,0xcaf0036a,0,0,8,2331,2331,3,2,1,0,0x4b21288d,36.0464269
243281,2025-01-31 03:45:49.257187,60.041,8,2527.241916,60.041,1,0xcaf0036a,0,0,8,2387,2387,0,1,1,0,0xbe827fbc,139.622342
244960,2025-01-31 03:45:49.307484,50.297000000000004,8,2527.292213,50.297,1,0xcaf0036a,0,0,8,2387,2387,1,2,1,0,0x4b212fe2,36.0466146
246970,2025-01-31 03:45:49.367500,60.016,8,2527.352229,60.016,1,0xcaf0036a,0,0,8,2445,2445,2,1,1,0,0xbe8296c9,139.62293209999996
248617,2025-01-31 03:45:49.417161,49.660999999999994,8,2527.401891,49.662,1,0xcaf0036a,0,0,8,2445,2445,3,2,1,0,0x4b2137d9,36.0468185
250661,2025-01-31 03:45:49.477214,60.053000000000004,8,2527.461944,60.053,1,0xcaf0036a,0,0,8,2704,2704,0,1,1,0,0xbe82fb94,139.6255124
252432,2025-01-31 03:45:49.529027,51.812999999999995,8,2527.513757,51.813,1,0xcaf0036a,0,0,8,2704,2704,1,2,1,0,0x4b216015,36.0478485
254673,2025-01-31 03:45:49.597229,68.202,8,2527.581959,68.202,1,0xcaf0036a,0,0,8,3064,3064,2,1,1,0,0xbe838682,139.62906899999996
256459,2025-01-31 03:45:49.651437,54.208,8,2527.636166,54.207,1,0xcaf0036a,0,0,8,3064,3064,3,2,1,0,0x4b2199ea,36.049329
258007,2025-01-31 03:45:49.697206,45.769,8,2527.681935,45.769,1,0xcaf0036a,0,0,8,3222,3222,0,1,1,0,0xbe83c3e7,139.63064069999996
259679,2025-01-31 03:45:49.747510,50.304,8,2527.732239,50.304,1,0xcaf0036a,0,0,8,3222,3222,1,2,1,0,0x4b21b310,36.04997279999999
261706,2025-01-31 03:45:49.807492,59.982,8,2527.792221,59.982,1,0xcaf0036a,0,0,8,4222,4222,2,1,1,0,0xbe85672d,139.6413741
263329,2025-01-31 03:45:49.857195,49.702999999999996,8,2527.841924,49.703,1,0xcaf0036a,0,0,8,4222,4222,3,2,1,0,0x4b21cbfd,36.050610899999995
265077,2025-01-31 03:45:49.908613,51.418,8,2527.893343,51.419,1,0xcaf0036a,0,0,8,4550,4550,0,1,1,0,0xbe85f1b8,139.64492079999997
266713,2025-01-31 03:45:49.958743,50.13,8,2527.943472,50.129,1,0xcaf0036a,0,0,8,4550,4550,1,2,1,0,0x4b21c763,36.0504931
268765,2025-01-31 03:45:50.018163,59.42,8,2528.002893,59.421,1,0xcaf0036a,0,0,8,4672,4672,2,1,1,0,0xbe86261b,139.6462619
270429,2025-01-31 03:45:50.068606,50.443000000000005,8,2528.053335,50.442,1,0xcaf0036a,0,0,8,4672,4672,3,2,1,0,0x4b21c043,36.0503107
272458,2025-01-31 03:45:50.128919,60.312999999999995,8,2528.113648,60.313,1,0xcaf0036a,0,0,8,4818,4818,0,1,1,0,0xbe866458,139.64785519999998
274005,2025-01-31 03:45:50.177203,48.284,8,2528.161933,48.285,1,0xcaf0036a,0,0,8,4818,4818,1,2,1,0,0x4b21b70b,36.050074699999996
276051,2025-01-31 03:45:50.237257,60.054,8,2528.221986,60.053,1,0xcaf0036a,0,0,8,5038,5038,2,1,1,0,0xbe86c26e,139.6502638
277749,2025-01-31 03:45:50.287458,50.201,8,2528.272188,50.202,1,0xcaf0036a,0,0,8,5038,5038,3,2,1,0,0x4b21aa0d,36.04974209999999
279659,2025-01-31 03:45:50.347586,60.128,8,2528.332315,60.127,1,0xcaf0036a,0,0,8,6038,6038,0,1,1,0,0xbe886e97,139.6612247
281366,2025-01-31 03:45:50.397226,49.63999999999999,8,2528.381955,49.64,1,0xcaf0036a,0,0,8,6038,6038,1,2,1,0,0x4b2184c1,36.0487873
283329,2025-01-31 03:45:50.458422,61.196,8,2528.443151,61.196,1,0xcaf0036a,0,0,8,6689,6689,2,1,1,0,0xbe896bab,139.66770349999996
285035,2025-01-31 03:45:50.508721,50.29900000000001,8,2528.49345,50.299,1,0xcaf0036a,0,0,8,6689,6689,3,2,1,0,0x4b212102,36.046233799999996
287266,2025-01-31 03:45:50.577467,68.746,8,2528.562196,68.746,1,0xcaf0036a,0,0,8,6913,6913,0,1,1,0,0xbe89c089,139.6698761
288944,2025-01-31 03:45:50.628602,51.135,8,2528.613332,51.136,1,0xcaf0036a,0,0,8,6913,6913,1,2,1,0,0x4b20fa3e,36.045241399999995
290591,2025-01-31 03:45:50.678600,49.998,8,2528.66333,49.998,1,0xcaf0036a,0,0,8,7095,7095,2,1,1,0,0xbe8a0a16,139.671759
292275,2025-01-31 03:45:50.728885,50.285000000000004,8,2528.713614,50.284,1,0xcaf0036a,0,0,8,7095,7095,3,2,1,0,0x4b20e3d2,36.044667399999994
294563,2025-01-31 03:45:50.798229,69.34400000000001,8,2528.782958,69.344,1,0xcaf0036a,0,0,8,403,403,0,1,1,0,0xbe7f348d,139.6007565
296177,2025-01-31 03:45:50.847484,49.255,8,2528.832214,49.256,1,0xcaf0036a,0,0,8,403,403,1,2,1,0,0x4b20acef,36.043262299999995
298165,2025-01-31 03:45:50.907637,60.153,8,2528.892366,60.152,1,0xcaf0036a,0,0,8,1403,1403,2,1,1,0,0xbe80df3f,139.6116799
299747,2025-01-31 03:45:50.957366,49.729,8,2528.942095,49.729,1,0xcaf0036a,0,0,8,1403,1403,3,2,1,0,0x4b20e9c9,36.044820099999995
302245,2025-01-31 03:45:51.029063,71.697,8,2529.013793,71.698,1,0xcaf0036a,0,0,8,2034,2034,0,1,1,0,0xbe81ec6c,139.6185708
