logIndex,logTime,¦¤logTime[ms],length,timeStamp[s],¦¤timeStamp[ms],seq,ID,msgcnt,¦¤msgcnt,Path Index,Offset,Offset(Adj),Cyclic Counter,Position Index,Position Probablility,Position Age,Position Confidence,Speed,Relative Heading
199610,2025-01-31 03:45:47.949726,559.9960000000001,8,2525.934456,559.996,1,0xcaf0054c,0,0,8,631,631,2,0,30,8,0,102,0
199611,2025-01-31 03:45:47.949870,0.14400000000000002,8,2525.9346,0.144,7,0xcaf0054c,0,0,8,631,631,2,0,30,8,0,102,0
217924,2025-01-31 03:45:48.489738,539.868,8,2526.474468,539.868,1,0xcaf0054c,0,0,8,631,631,3,0,30,118,0,102,0
217929,2025-01-31 03:45:48.490021,0.283,8,2526.474751,0.283,7,0xcaf0054c,0,0,8,631,631,3,0,30,118,0,102,0
236028,2025-01-31 03:45:49.038940,548.9190000000001,8,2527.02367,548.919,7,0xcaf0054c,0,0,8,638,638,0,0,30,46,0,103,0
236029,2025-01-31 03:45:49.038958,0.018000000000000002,8,2527.023687,0.017,1,0xcaf0054c,0,0,8,638,638,0,0,30,46,0,103,0
254747,2025-01-31 03:45:49.598853,559.895,8,2527.583583,559.896,1,0xcaf0054c,0,0,8,638,638,1,0,30,157,0,103,0
254759,2025-01-31 03:45:49.599208,0.355,8,2527.583937,0.354,7,0xcaf0054c,0,0,8,638,638,1,0,30,157,0,103,0
272469,2025-01-31 03:45:50.129284,530.076,8,2528.114013,530.076,1,0xcaf0054c,0,0,8,646,646,2,0,30,85,0,104,0
272472,2025-01-31 03:45:50.129424,0.13999999999999999,8,2528.114153,0.14,7,0xcaf0054c,0,0,8,646,646,2,0,30,85,0,104,0
290692,2025-01-31 03:45:50.681626,552.202,8,2528.666356,552.203,1,0xcaf0054c,0,0,8,653,653,3,0,30,15,0,106,0
290699,2025-01-31 03:45:50.681762,0.136,8,2528.666492,0.136,7,0xcaf0054c,0,0,8,653,653,3,0,30,15,0,106,0
309291,2025-01-31 03:45:51.238936,557.174,8,2529.223666,557.174,1,0xcaf0054c,0,0,8,653,653,0,0,30,127,0,106,0
309292,2025-01-31 03:45:51.239058,0.122,8,2529.223787,0.121,7,0xcaf0054c,0,0,8,653,653,0,0,30,127,0,106,0
327771,2025-01-31 03:45:51.789493,550.4350000000001,8,2529.774222,550.435,1,0xcaf0054c,0,0,8,661,661,1,0,30,57,0,108,0
327773,2025-01-31 03:45:51.789588,0.095,8,2529.774318,0.096,7,0xcaf0054c,0,0,8,661,661,1,0,30,57,0,108,0
345511,2025-01-31 03:45:52.329280,539.6919999999999,8,2530.31401,539.692,1,0xcaf0054c,0,0,8,661,661,2,0,30,166,0,108,0
345512,2025-01-31 03:45:52.329319,0.039,8,2530.314048,0.038,7,0xcaf0054c,0,0,8,661,661,2,0,30,166,0,108,0
363708,2025-01-31 03:45:52.881459,552.14,8,2530.866189,552.141,7,0xcaf0054c,0,0,8,670,670,3,0,30,94,0,110,0
363709,2025-01-31 03:45:52.881476,0.017,8,2530.866205,0.016,1,0xcaf0054c,0,0,8,670,670,3,0,30,94,0,110,0
382646,2025-01-31 03:45:53.449923,568.447,8,2531.434652,568.447,7,0xcaf0054c,0,0,8,678,678,0,0,30,28,0,111,253
382647,2025-01-31 03:45:53.449964,0.041,8,2531.434694,0.042,1,0xcaf0054c,0,0,8,678,678,0,0,30,28,0,111,253
400865,2025-01-31 03:45:53.998955,548.991,8,2531.983685,548.991,7,0xcaf0054c,0,0,8,678,678,1,0,30,138,0,111,253
400867,2025-01-31 03:45:53.999027,0.07200000000000001,8,2531.983756,0.071,1,0xcaf0054c,0,0,8,678,678,1,0,30,138,0,111,253
418619,2025-01-31 03:45:54.529390,530.363,8,2532.51412,530.364,1,0xcaf0054c,0,0,8,687,687,2,0,30,64,0,113,253
418625,2025-01-31 03:45:54.529542,0.152,8,2532.514272,0.152,7,0xcaf0054c,0,0,8,687,687,2,0,30,64,0,113,253
436673,2025-01-31 03:45:55.083153,553.611,8,2533.067882,553.61,7,0xcaf0054c,0,0,8,687,687,3,0,30,175,0,113,253
436680,2025-01-31 03:45:55.083391,0.23800000000000002,8,2533.068121,0.239,1,0xcaf0054c,0,0,8,687,687,3,0,30,175,0,113,253
454328,2025-01-31 03:45:55.619071,535.6800000000001,8,2533.6038,535.679,7,0xcaf0054c,0,0,8,696,696,0,0,30,102,0,114,253
454331,2025-01-31 03:45:55.619215,0.14400000000000002,8,2533.603945,0.145,1,0xcaf0054c,0,0,8,696,696,0,0,30,102,0,114,253
472548,2025-01-31 03:45:56.169115,549.9000000000001,8,2534.153844,549.899,7,0xcaf0054c,0,0,8,706,706,1,0,30,13,0,114,253
472551,2025-01-31 03:45:56.169276,0.161,8,2534.154006,0.162,1,0xcaf0054c,0,0,8,706,706,1,0,30,13,0,114,253
491128,2025-01-31 03:45:56.729331,560.055,8,2534.714061,560.055,7,0xcaf0054c,0,0,8,706,706,2,0,30,125,0,114,253
491132,2025-01-31 03:45:56.729464,0.133,8,2534.714193,0.132,1,0xcaf0054c,0,0,8,706,706,2,0,30,125,0,114,253
509174,2025-01-31 03:45:57.269031,539.567,8,2535.253761,539.568,7,0xcaf0054c,0,0,8,716,716,3,0,30,52,0,114,253
509176,2025-01-31 03:45:57.269038,0.007,8,2535.253768,0.007,1,0xcaf0054c,0,0,8,716,716,3,0,30,52,0,114,253
528016,2025-01-31 03:45:57.829692,560.654,8,2535.814422,560.654,1,0xcaf0054c,0,0,8,716,716,0,0,30,164,0,114,253
528017,2025-01-31 03:45:57.829710,0.018000000000000002,8,2535.81444,0.018,7,0xcaf0054c,0,0,8,716,716,0,0,30,164,0,114,253
546965,2025-01-31 03:45:58.394554,564.844,8,2536.379284,564.844,7,0xcaf0054c,0,0,8,725,725,1,0,30,96,0,114,253
546974,2025-01-31 03:45:58.394847,0.29300000000000004,8,2536.379577,0.293,1,0xcaf0054c,0,0,8,725,725,1,0,30,96,0,114,253
565258,2025-01-31 03:45:58.938812,543.965,8,2536.923542,543.965,7,0xcaf0054c,0,0,8,734,734,2,0,30,27,0,114,253
565273,2025-01-31 03:45:58.939895,1.083,8,2536.924625,1.083,1,0xcaf0054c,0,0,8,734,734,2,0,30,27,0,114,253
584607,2025-01-31 03:45:59.510206,570.311,8,2537.494936,570.311,7,0xcaf0054c,0,0,8,734,734,3,0,30,139,0,114,253
584625,2025-01-31 03:45:59.511518,1.312,8,2537.496247,1.311,1,0xcaf0054c,0,0,8,734,734,3,0,30,139,0,114,253
602765,2025-01-31 03:46:00.049232,537.714,8,2538.033962,537.715,7,0xcaf0054c,0,0,8,743,743,0,0,30,68,0,115,253
602799,2025-01-31 03:46:00.050705,1.4729999999999999,8,2538.035435,1.473,1,0xcaf0054c,0,0,8,743,743,0,0,30,68,0,115,253
621804,2025-01-31 03:46:00.609086,558.381,8,2538.593816,558.381,7,0xcaf0054c,0,0,8,743,743,1,0,30,180,0,115,253
621912,2025-01-31 03:46:00.612902,3.816,8,2538.597631,3.815,1,0xcaf0054c,0,0,8,743,743,1,0,30,180,0,115,253
640267,2025-01-31 03:46:01.159417,546.515,8,2539.144147,546.516,7,0xcaf0054c,0,0,8,754,754,2,0,30,92,0,115,253
640493,2025-01-31 03:46:01.166550,7.133,8,2539.151279,7.132,1,0xcaf0054c,0,0,8,754,754,2,0,30,92,0,115,253
658348,2025-01-31 03:46:01.699157,532.6070000000001,8,2539.683887,532.608,7,0xcaf0054c,0,0,8,763,763,3,0,30,19,0,117,253
658599,2025-01-31 03:46:01.707291,8.134,8,2539.69202,8.133,1,0xcaf0054c,0,0,8,763,763,3,0,30,19,0,117,253
676714,2025-01-31 03:46:02.249400,542.1089999999999,8,2540.234129,542.109,7,0xcaf0054c,0,0,8,763,763,0,0,30,130,0,117,253
677005,2025-01-31 03:46:02.258654,9.254,8,2540.243384,9.255,1,0xcaf0054c,0,0,8,763,763,0,0,30,130,0,117,253
695041,2025-01-31 03:46:02.798655,540.001,8,2540.783384,540.0,7,0xcaf0054c,0,0,8,773,773,1,0,30,59,0,117,253
695393,2025-01-31 03:46:02.809580,10.925,8,2540.794309,10.925,1,0xcaf0054c,0,0,8,773,773,1,0,30,59,0,117,253
713245,2025-01-31 03:46:03.349783,540.203,8,2541.334513,540.204,7,0xcaf0054c,0,0,8,773,773,2,0,30,168,0,117,253
713581,2025-01-31 03:46:03.361789,12.005999999999998,8,2541.346518,12.005,1,0xcaf0054c,0,0,8,773,773,2,0,30,168,0,117,253
732162,2025-01-31 03:46:03.918874,557.085,8,2541.903603,557.085,7,0xcaf0054c,0,0,8,782,782,3,0,30,101,0,115,253
732564,2025-01-31 03:46:03.930844,11.969999999999999,8,2541.915573,11.97,1,0xcaf0054c,0,0,8,782,782,3,0,30,101,0,115,253
749747,2025-01-31 03:46:04.449953,519.109,8,2542.434683,519.11,7,0xcaf0054c,0,0,8,792,792,0,0,30,29,0,115,253
750058,2025-01-31 03:46:04.460794,10.841,8,2542.445524,10.841,1,0xcaf0054c,0,0,8,792,792,0,0,30,29,0,115,253
768082,2025-01-31 03:46:05.000183,539.389,8,2542.984913,539.389,7,0xcaf0054c,0,0,8,792,792,1,0,30,137,0,115,253
768411,2025-01-31 03:46:05.008980,8.796999999999999,8,2542.993709,8.796,1,0xcaf0054c,0,0,8,792,792,1,0,30,137,0,115,253
786702,2025-01-31 03:46:05.559343,550.363,8,2543.544072,550.363,7,0xcaf0054c,0,0,8,801,801,2,0,30,69,0,114,253
786905,2025-01-31 03:46:05.566185,6.842,8,2543.550915,6.843,1,0xcaf0054c,0,0,8,801,801,2,0,30,69,0,114,253
805692,2025-01-31 03:46:06.129310,563.125,8,2544.114039,563.124,7,0xcaf0054c,0,0,8,801,801,3,0,30,185,0,114,253
805803,2025-01-31 03:46:06.134180,4.87,8,2544.118909,4.87,1,0xcaf0054c,0,0,8,801,801,3,0,30,185,0,114,253
823704,2025-01-31 03:46:06.669624,535.4440000000001,8,2544.654354,535.445,7,0xcaf0054c,0,0,8,810,810,0,0,30,114,0,114,253
823798,2025-01-31 03:46:06.672503,2.879,8,2544.657233,2.879,1,0xcaf0054c,0,0,8,810,810,0,0,30,114,0,114,253
842604,2025-01-31 03:46:07.230849,558.346,8,2545.215578,558.345,7,0xcaf0054c,0,0,8,819,819,1,0,30,46,0,113,253
842633,2025-01-31 03:46:07.231590,0.741,8,2545.216319,0.741,1,0xcaf0054c,0,0,8,819,819,1,0,30,46,0,113,253
861278,2025-01-31 03:46:07.788627,557.037,8,2545.773357,557.038,1,0xcaf0054c,0,0,8,819,819,2,0,30,155,0,113,253
861292,2025-01-31 03:46:07.789274,0.647,8,2545.774003,0.646,7,0xcaf0054c,0,0,8,819,819,2,0,30,155,0,113,253
879735,2025-01-31 03:46:08.336759,547.485,8,2546.321489,547.486,1,0xcaf0054c,0,0,8,828,828,3,0,30,86,0,111,253
879788,2025-01-31 03:46:08.338938,2.179,8,2546.323667,2.178,7,0xcaf0054c,0,0,8,828,828,3,0,30,86,0,111,253
897688,2025-01-31 03:46:08.877837,538.899,8,2546.862567,538.9,1,0xcaf0054c,0,0,8,836,836,0,0,30,15,0,111,253
897785,2025-01-31 03:46:08.881841,4.004,8,2546.866571,4.004,7,0xcaf0054c,0,0,8,836,836,0,0,30,15,0,111,253
915784,2025-01-31 03:46:09.414504,532.663,8,2547.399234,532.663,1,0xcaf0054c,0,0,8,836,836,1,0,30,124,0,111,253
915973,2025-01-31 03:46:09.419144,4.64,8,2547.403873,4.639,7,0xcaf0054c,0,0,8,836,836,1,0,30,124,0,111,253
934122,2025-01-31 03:46:09.965182,546.038,8,2547.949911,546.038,1,0xcaf0054c,0,0,8,845,845,2,0,30,53,0,110,253
934315,2025-01-31 03:46:09.969228,4.046,8,2547.953957,4.046,7,0xcaf0054c,0,0,8,845,845,2,0,30,53,0,110,253
952532,2025-01-31 03:46:10.515612,546.384,8,2548.500341,546.384,1,0xcaf0054c,0,0,8,845,845,3,0,30,163,0,110,253
952703,2025-01-31 03:46:10.519378,3.766,8,2548.504107,3.766,7,0xcaf0054c,0,0,8,845,845,3,0,30,163,0,110,253
970282,2025-01-31 03:46:11.055586,536.208,8,2549.040315,536.208,1,0xcaf0054c,0,0,8,853,853,0,0,30,90,0,108,253
970441,2025-01-31 03:46:11.059105,3.519,8,2549.043834,3.519,7,0xcaf0054c,0,0,8,853,853,0,0,30,90,0,108,253
988581,2025-01-31 03:46:11.608729,549.624,8,2549.593459,549.625,1,0xcaf0054c,0,0,8,861,861,1,0,30,20,0,108,253
988653,2025-01-31 03:46:11.611303,2.574,8,2549.596033,2.574,7,0xcaf0054c,0,0,8,861,861,1,0,30,20,0,108,253
1006465,2025-01-31 03:46:12.157633,546.3299999999999,8,2550.142362,546.329,1,0xcaf0054c,0,0,8,861,861,2,0,30,130,0,108,253
1006511,2025-01-31 03:46:12.159162,1.529,8,2550.143892,1.53,7,0xcaf0054c,0,0,8,861,861,2,0,30,130,0,108,253
1025726,2025-01-31 03:46:12.738040,578.878,8,2550.72277,578.878,1,0xcaf0054c,0,0,8,869,869,3,0,30,61,0,108,253
1025735,2025-01-31 03:46:12.738620,0.58,8,2550.723349,0.579,7,0xcaf0054c,0,0,8,869,869,3,0,30,61,0,108,253
1042815,2025-01-31 03:46:13.258897,520.277,8,2551.243626,520.277,7,0xcaf0054c,0,0,8,869,869,0,0,30,170,0,108,253
1042816,2025-01-31 03:46:13.258994,0.097,8,2551.243723,0.097,1,0xcaf0054c,0,0,8,869,869,0,0,30,170,0,108,253
1060336,2025-01-31 03:46:13.791879,532.8850000000001,8,2551.776609,532.886,1,0xcaf0054c,0,0,8,877,877,1,0,30,97,0,108,253
1060352,2025-01-31 03:46:13.792218,0.339,8,2551.776948,0.339,7,0xcaf0054c,0,0,8,877,877,1,0,30,97,0,108,253
1078941,2025-01-31 03:46:14.359277,567.059,8,2552.344007,567.059,1,0xcaf0054c,0,0,8,886,886,2,0,30,31,0,108,253
1078942,2025-01-31 03:46:14.359394,0.11699999999999999,8,2552.344124,0.117,7,0xcaf0054c,0,0,8,886,886,2,0,30,31,0,108,253
1096634,2025-01-31 03:46:14.901154,541.76,8,2552.885883,541.759,1,0xcaf0054c,0,0,8,886,886,3,0,30,139,0,108,253
1096636,2025-01-31 03:46:14.901211,0.057,8,2552.885941,0.058,7,0xcaf0054c,0,0,8,886,886,3,0,30,139,0,108,253
1114673,2025-01-31 03:46:15.438796,537.585,8,2553.423525,537.584,7,0xcaf0054c,0,0,8,894,894,0,0,30,67,0,108,253
1114674,2025-01-31 03:46:15.438803,0.007,8,2553.423533,0.008,1,0xcaf0054c,0,0,8,894,894,0,0,30,67,0,108,253
1133111,2025-01-31 03:46:15.999470,560.667,8,2553.984199,560.666,7,0xcaf0054c,0,0,8,894,894,1,0,30,178,0,108,253
1133113,2025-01-31 03:46:15.999509,0.039,8,2553.984238,0.039,1,0xcaf0054c,0,0,8,894,894,1,0,30,178,0,108,253
1151049,2025-01-31 03:46:16.538716,539.207,8,2554.523445,539.207,7,0xcaf0054c,0,0,8,902,902,2,0,30,107,0,107,253
1151052,2025-01-31 03:46:16.538815,0.09899999999999999,8,2554.523544,0.099,1,0xcaf0054c,0,0,8,902,902,2,0,30,107,0,107,253
1169980,2025-01-31 03:46:17.109617,570.802,8,2555.094346,570.802,1,0xcaf0054c,0,0,8,909,909,3,0,30,39,0,107,253
1169982,2025-01-31 03:46:17.109664,0.047,8,2555.094394,0.048,7,0xcaf0054c,0,0,8,909,909,3,0,30,39,0,107,253
1188083,2025-01-31 03:46:17.650020,540.356,8,2555.634749,540.355,7,0xcaf0054c,0,0,8,909,909,0,0,30,149,0,107,253
1188097,2025-01-31 03:46:17.650396,0.376,8,2555.635125,0.376,1,0xcaf0054c,0,0,8,909,909,0,0,30,149,0,107,253
1206602,2025-01-31 03:46:18.199011,548.615,8,2556.183741,548.616,7,0xcaf0054c,0,0,8,917,917,1,0,30,78,0,106,253
1206603,2025-01-31 03:46:18.199025,0.014,8,2556.183754,0.013,1,0xcaf0054c,0,0,8,917,917,1,0,30,78,0,106,253
1226016,2025-01-31 03:46:18.769427,570.4019999999999,8,2556.754157,570.403,1,0xcaf0054c,0,0,8,925,925,2,0,30,11,0,106,253
1226020,2025-01-31 03:46:18.769491,0.064,8,2556.75422,0.063,7,0xcaf0054c,0,0,8,925,925,2,0,30,11,0,106,253
1244151,2025-01-31 03:46:19.309255,539.764,8,2557.293985,539.765,7,0xcaf0054c,0,0,8,925,925,3,0,30,121,0,106,253
1244152,2025-01-31 03:46:19.309281,0.026,8,2557.294011,0.026,1,0xcaf0054c,0,0,8,925,925,3,0,30,121,0,106,253
1263469,2025-01-31 03:46:19.881997,572.716,8,2557.866727,572.716,7,0xcaf0054c,0,0,8,932,932,0,0,30,54,0,106,253
1263473,2025-01-31 03:46:19.882131,0.134,8,2557.86686,0.133,1,0xcaf0054c,0,0,8,932,932,0,0,30,54,0,106,253
1281593,2025-01-31 03:46:20.419408,537.277,8,2558.404137,537.277,7,0xcaf0054c,0,0,8,932,932,1,0,30,162,0,106,253
1281598,2025-01-31 03:46:20.419597,0.189,8,2558.404327,0.19,1,0xcaf0054c,0,0,8,932,932,1,0,30,162,0,106,253
1300059,2025-01-31 03:46:20.969249,549.652,8,2558.953979,549.652,7,0xcaf0054c,0,0,8,940,940,2,0,30,94,0,107,253
1300067,2025-01-31 03:46:20.969519,0.27,8,2558.954248,0.269,1,0xcaf0054c,0,0,8,940,940,2,0,30,94,0,107,253
1319447,2025-01-31 03:46:21.539348,569.8290000000001,8,2559.524077,569.829,7,0xcaf0054c,0,0,8,940,940,3,0,30,207,0,107,253
1319448,2025-01-31 03:46:21.539461,0.11299999999999999,8,2559.52419,0.113,1,0xcaf0054c,0,0,8,940,940,3,0,30,207,0,107,253
1337709,2025-01-31 03:46:22.082416,542.9549999999999,8,2560.067145,542.955,1,0xcaf0054c,0,0,8,949,949,0,0,30,115,0,107,253
1337716,2025-01-31 03:46:22.082639,0.223,8,2560.067368,0.223,7,0xcaf0054c,0,0,8,949,949,0,0,30,115,0,107,253
1356389,2025-01-31 03:46:22.639032,556.393,8,2560.623762,556.394,1,0xcaf0054c,0,0,8,957,957,1,0,30,45,0,107,253
1356432,2025-01-31 03:46:22.641326,2.294,8,2560.626055,2.293,7,0xcaf0054c,0,0,8,957,957,1,0,30,45,0,107,253
1375245,2025-01-31 03:46:23.199211,557.885,8,2561.18394,557.885,1,0xcaf0054c,0,0,8,957,957,2,0,30,159,0,107,253
1375389,2025-01-31 03:46:23.204332,5.1209999999999996,8,2561.189061,5.121,7,0xcaf0054c,0,0,8,957,957,2,0,30,159,0,107,253
1393833,2025-01-31 03:46:23.749895,545.563,8,2561.734625,545.564,1,0xcaf0054c,0,0,8,965,965,3,0,30,89,0,107,253
1394105,2025-01-31 03:46:23.758739,8.844,8,2561.743469,8.844,7,0xcaf0054c,0,0,8,965,965,3,0,30,89,0,107,253
1412625,2025-01-31 03:46:24.309422,550.683,8,2562.294151,550.682,1,0xcaf0054c,0,0,8,973,973,0,0,30,19,0,107,0
1412975,2025-01-31 03:46:24.320287,10.865,8,2562.305017,10.866,7,0xcaf0054c,0,0,8,973,973,0,0,30,19,0,107,0
1430663,2025-01-31 03:46:24.850112,529.825,8,2562.834841,529.824,1,0xcaf0054c,0,0,8,973,973,1,0,30,129,0,107,0
1430978,2025-01-31 03:46:24.861128,11.016,8,2562.845857,11.016,7,0xcaf0054c,0,0,8,973,973,1,0,30,129,0,107,0
1448605,2025-01-31 03:46:25.389372,528.244,8,2563.374101,528.244,1,0xcaf0054c,0,0,8,981,981,2,0,30,38,0,106,0
1448957,2025-01-31 03:46:25.402229,12.857000000000001,8,2563.386958,12.857,7,0xcaf0054c,0,0,8,981,981,2,0,30,38,0,106,0
1467549,2025-01-31 03:46:25.959301,557.072,8,2563.94403,557.072,1,0xcaf0054c,0,0,8,981,981,3,0,30,150,0,106,0
1468048,2025-01-31 03:46:25.974908,15.607,8,2563.959637,15.607,7,0xcaf0054c,0,0,8,981,981,3,0,30,150,0,106,0
1485983,2025-01-31 03:46:26.509535,534.627,8,2564.494265,534.628,1,0xcaf0054c,0,0,8,989,989,0,0,30,80,0,106,0
1486553,2025-01-31 03:46:26.526808,17.273,8,2564.511538,17.273,7,0xcaf0054c,0,0,8,989,989,0,0,30,80,0,106,0
1504622,2025-01-31 03:46:27.069404,542.596,8,2565.054134,542.596,1,0xcaf0054c,0,0,8,996,996,1,0,30,12,0,104,0
1505261,2025-01-31 03:46:27.088309,18.905,8,2565.073038,18.904,7,0xcaf0054c,0,0,8,996,996,1,0,30,12,0,104,0
1523547,2025-01-31 03:46:27.630847,542.538,8,2565.615577,542.539,1,0xcaf0054c,0,0,8,996,996,2,0,30,125,0,104,0
1524178,2025-01-31 03:46:27.651944,21.097,8,2565.636674,21.097,7,0xcaf0054c,0,0,8,996,996,2,0,30,125,0,104,0
1541797,2025-01-31 03:46:28.182411,530.467,8,2566.167141,530.467,1,0xcaf0054c,0,0,8,1004,1004,3,0,30,56,0,104,0
1542517,2025-01-31 03:46:28.205095,22.684,8,2566.189825,22.684,7,0xcaf0054c,0,0,8,1004,1004,3,0,30,56,0,104,0
1560054,2025-01-31 03:46:28.729910,524.815,8,2566.71464,524.815,1,0xcaf0054c,0,0,8,1004,1004,0,0,30,166,0,104,0
1560800,2025-01-31 03:46:28.752887,22.977,8,2566.737617,22.977,7,0xcaf0054c,0,0,8,1004,1004,0,0,30,166,0,104,0
1578589,2025-01-31 03:46:29.289568,536.6809999999999,8,2567.274298,536.681,1,0xcaf0054c,0,0,8,1011,1011,1,0,30,96,0,103,0
1579304,2025-01-31 03:46:29.311775,22.207,8,2567.296505,22.207,7,0xcaf0054c,0,0,8,1011,1011,1,0,30,96,0,103,0
1596145,2025-01-31 03:46:29.819528,507.753,8,2567.804257,507.752,1,0xcaf0054c,0,0,8,1018,1018,2,0,30,24,0,103,0
1596813,2025-01-31 03:46:29.840231,20.703,8,2567.824961,20.704,7,0xcaf0054c,0,0,8,1018,1018,2,0,30,24,0,103,0
1614397,2025-01-31 03:46:30.369569,529.338,8,2568.354299,529.338,1,0xcaf0054c,0,0,8,1018,1018,3,0,30,134,0,103,0
1614993,2025-01-31 03:46:30.386470,16.901,8,2568.3712,16.901,7,0xcaf0054c,0,0,8,1018,1018,3,0,30,134,0,103,0
1632580,2025-01-31 03:46:30.922130,535.6600000000001,8,2568.90686,535.66,1,0xcaf0054c,0,0,8,1025,1025,0,0,30,63,0,103,0
1633004,2025-01-31 03:46:30.934096,11.966,8,2568.918826,11.966,7,0xcaf0054c,0,0,8,1025,1025,0,0,30,63,0,103,0
1650724,2025-01-31 03:46:31.469368,535.2719999999999,8,2569.454097,535.271,1,0xcaf0054c,0,0,8,1025,1025,1,0,30,172,0,103,0
1651052,2025-01-31 03:46:31.481029,11.661,8,2569.465759,11.662,7,0xcaf0054c,0,0,8,1025,1025,1,0,30,172,0,103,0
1668879,2025-01-31 03:46:32.019426,538.397,8,2570.004156,538.397,1,0xcaf0054c,0,0,8,1032,1032,2,0,30,103,0,103,0
1669315,2025-01-31 03:46:32.031805,12.379,8,2570.016534,12.378,7,0xcaf0054c,0,0,8,1032,1032,2,0,30,103,0,103,0
1687829,2025-01-31 03:46:32.589438,557.633,8,2570.574168,557.634,1,0xcaf0054c,0,0,8,1039,1039,3,0,30,36,0,104,0
1688110,2025-01-31 03:46:32.598899,9.461,8,2570.583629,9.461,7,0xcaf0054c,0,0,8,1039,1039,3,0,30,36,0,104,0
1705279,2025-01-31 03:46:33.119985,521.086,8,2571.104715,521.086,1,0xcaf0054c,0,0,8,1039,1039,0,0,30,144,0,104,0
1705491,2025-01-31 03:46:33.126739,6.754,8,2571.111468,6.753,7,0xcaf0054c,0,0,8,1039,1039,0,0,30,144,0,104,0
1723822,2025-01-31 03:46:33.669496,542.7570000000001,8,2571.654225,542.757,1,0xcaf0054c,0,0,8,1048,1048,1,0,30,53,0,106,0
1723893,2025-01-31 03:46:33.673265,3.769,8,2571.657994,3.769,7,0xcaf0054c,0,0,8,1048,1048,1,0,30,53,0,106,0
1741842,2025-01-31 03:46:34.209504,536.239,8,2572.194233,536.239,1,0xcaf0054c,0,0,8,1048,1048,2,0,30,161,0,106,0
1741884,2025-01-31 03:46:34.211116,1.6119999999999999,8,2572.195846,1.613,7,0xcaf0054c,0,0,8,1048,1048,2,0,30,161,0,106,0
1760267,2025-01-31 03:46:34.758830,547.714,8,2572.743559,547.713,7,0xcaf0054c,0,0,8,1055,1055,3,0,30,91,0,107,0
