logIndex,logTime,¦¤logTime[ms],length,timeStamp[s],¦¤timeStamp[ms],seq,ID,msgcnt,¦¤msgcnt,Path Index,Offset,Offset(Adj),Cyclic Counter,Profile type,Retransmission,Update,Value,Analyze
40970,2025-01-31 03:35:43.172702,50.625,8,1921.160249,50.624,1,0xcaf0036a,0,0,8,2704,10895,2,1,1,0,0xbe82fb94,139.6255124
42713,2025-01-31 03:35:43.222365,49.663,8,1921.209912,49.663,1,0xcaf0036a,0,0,8,2704,10895,3,2,1,0,0x4b216015,36.0478485
44670,2025-01-31 03:35:43.282420,60.055,8,1921.269967,60.055,1,0xcaf0036a,0,0,8,3064,11255,0,1,1,0,0xbe838682,139.62906899999996
46278,2025-01-31 03:35:43.332073,49.653000000000006,8,1921.319621,49.654,1,0xcaf0036a,0,0,8,3064,11255,1,2,1,0,0x4b2199ea,36.049329
48647,2025-01-31 03:35:43.402385,70.312,8,1921.389933,70.312,1,0xcaf0036a,0,0,8,3222,11413,2,1,1,0,0xbe83c3e7,139.63064069999996
50267,2025-01-31 03:35:43.452214,49.829,8,1921.439761,49.828,1,0xcaf0036a,0,0,8,3222,11413,3,2,1,0,0x4b21b310,36.04997279999999
52252,2025-01-31 03:35:43.512368,60.153999999999996,8,1921.499916,60.155,1,0xcaf0036a,0,0,8,4222,12413,0,1,1,0,0xbe85672d,139.6413741
53828,2025-01-31 03:35:43.562237,49.869,8,1921.549784,49.868,1,0xcaf0036a,0,0,8,4222,12413,1,2,1,0,0x4b21cbfd,36.050610899999995
55849,2025-01-31 03:35:43.622287,60.05,8,1921.609834,60.05,1,0xcaf0036a,0,0,8,4550,12741,2,1,1,0,0xbe85f1b8,139.64492079999997
57419,2025-01-31 03:35:43.672120,49.833000000000006,8,1921.659667,49.833,1,0xcaf0036a,0,0,8,4550,12741,3,2,1,0,0x4b21c763,36.0504931
59451,2025-01-31 03:35:43.732273,60.153,8,1921.71982,60.153,1,0xcaf0036a,0,0,8,4672,12863,0,1,1,0,0xbe86261b,139.6462619
61106,2025-01-31 03:35:43.782130,49.857,8,1921.769677,49.857,1,0xcaf0036a,0,0,8,4672,12863,1,2,1,0,0x4b21c043,36.0503107
63116,2025-01-31 03:35:43.842762,60.632,8,1921.830309,60.632,1,0xcaf0036a,0,0,8,4818,13009,2,1,1,0,0xbe866458,139.64785519999998
64779,2025-01-31 03:35:43.892140,49.378,8,1921.879687,49.378,1,0xcaf0036a,0,0,8,4818,13009,3,2,1,0,0x4b21b70b,36.050074699999996
66704,2025-01-31 03:35:43.952159,60.019000000000005,8,1921.939706,60.019,1,0xcaf0036a,0,0,8,5816,5816,0,1,1,0,0xbe7b9146,139.5769158
68386,2025-01-31 03:35:44.002156,49.997,8,1921.989703,49.997,1,0xcaf0036a,0,0,8,5816,5816,1,2,1,0,0x4b1e5e7c,36.02814679999999
70322,2025-01-31 03:35:44.062163,60.007,8,1922.04971,60.007,1,0xcaf0036a,0,0,8,6068,6068,2,1,1,0,0xbe7bde30,139.57888479999997
72160,2025-01-31 03:35:44.115292,53.129000000000005,8,1922.10284,53.13,1,0xcaf0036a,0,0,8,6068,6068,3,2,1,0,0x4b1e9cdc,36.02974359999999
73957,2025-01-31 03:35:44.172162,56.87,8,1922.159709,56.869,1,0xcaf0036a,0,0,8,6810,6810,0,1,1,0,0xbe7cb1d5,139.5843029
75727,2025-01-31 03:35:44.222104,49.942,8,1922.209651,49.942,1,0xcaf0036a,0,0,8,6810,6810,1,2,1,0,0x4b1f6134,36.034769999999995
77694,2025-01-31 03:35:44.282149,60.045,8,1922.269696,60.045,1,0xcaf0036a,0,0,8,7594,7594,2,1,1,0,0xbe7da9f0,139.5906544
79288,2025-01-31 03:35:44.332110,49.961,8,1922.319658,49.962,1,0xcaf0036a,0,0,8,7594,7594,3,2,1,0,0x4b201be9,36.039549699999995
81323,2025-01-31 03:35:44.392149,60.039,8,1922.379697,60.039,1,0xcaf0036a,0,0,8,403,8594,0,1,1,0,0xbe7f348d,139.6007565
82914,2025-01-31 03:35:44.442097,49.948,8,1922.429644,49.947,1,0xcaf0036a,0,0,8,403,8594,1,2,1,0,0x4b20acef,36.043262299999995
85233,2025-01-31 03:35:44.512400,70.303,8,1922.499947,70.303,1,0xcaf0036a,0,0,8,1403,9594,2,1,1,0,0xbe80df3f,139.6116799
86845,2025-01-31 03:35:44.562080,49.68,8,1922.549627,49.68,1,0xcaf0036a,0,0,8,1403,9594,3,2,1,0,0x4b20e9c9,36.044820099999995
88864,2025-01-31 03:35:44.622128,60.047999999999995,8,1922.609675,60.048,1,0xcaf0036a,0,0,8,2034,10225,0,1,1,0,0xbe81ec6c,139.6185708
90499,2025-01-31 03:35:44.672395,50.266999999999996,8,1922.659943,50.268,1,0xcaf0036a,0,0,8,2034,10225,1,2,1,0,0x4b210efc,36.04577239999999
92525,2025-01-31 03:35:44.732386,59.991,8,1922.719933,59.99,1,0xcaf0036a,0,0,8,2331,10522,2,1,1,0,0xbe82691a,139.6217626
94191,2025-01-31 03:35:44.782058,49.672000000000004,8,1922.769605,49.672,1,0xcaf0036a,0,0,8,2331,10522,3,2,1,0,0x4b21288d,36.0464269
96127,2025-01-31 03:35:44.842121,60.062999999999995,8,1922.829669,60.064,1,0xcaf0036a,0,0,8,2387,10578,0,1,1,0,0xbe827fbc,139.622342
97887,2025-01-31 03:35:44.892070,49.949,8,1922.879617,49.948,1,0xcaf0036a,0,0,8,2387,10578,1,2,1,0,0x4b212fe2,36.0466146
99455,2025-01-31 03:35:44.942365,50.295,8,1922.929912,50.295,1,0xcaf0036a,0,0,8,2445,10636,2,1,1,0,0xbe8296c9,139.62293209999996
101202,2025-01-31 03:35:44.992584,50.219,8,1922.980131,50.219,1,0xcaf0036a,0,0,8,2445,10636,3,2,1,0,0x4b2137d9,36.0468185
103412,2025-01-31 03:35:45.062106,69.522,8,1923.049654,69.523,1,0xcaf0036a,0,0,8,2704,10895,0,1,1,0,0xbe82fb94,139.6255124
105088,2025-01-31 03:35:45.112397,50.291000000000004,8,1923.099944,50.29,1,0xcaf0036a,0,0,8,2704,10895,1,2,1,0,0x4b216015,36.0478485
106712,2025-01-31 03:35:45.162120,49.723000000000006,8,1923.149667,49.723,1,0xcaf0036a,0,0,8,3064,11255,2,1,1,0,0xbe838682,139.62906899999996
108467,2025-01-31 03:35:45.212065,49.945,8,1923.199612,49.945,1,0xcaf0036a,0,0,8,3064,11255,3,2,1,0,0x4b2199ea,36.049329
110909,2025-01-31 03:35:45.282384,70.319,8,1923.269931,70.319,1,0xcaf0036a,0,0,8,3222,11413,0,1,1,0,0xbe83c3e7,139.63064069999996
112522,2025-01-31 03:35:45.332100,49.716,8,1923.319647,49.716,1,0xcaf0036a,0,0,8,3222,11413,1,2,1,0,0x4b21b310,36.04997279999999
114601,2025-01-31 03:35:45.392171,60.071,8,1923.379718,60.071,1,0xcaf0036a,0,0,8,4222,12413,2,1,1,0,0xbe85672d,139.6413741
116181,2025-01-31 03:35:45.442380,50.208999999999996,8,1923.429927,50.209,1,0xcaf0036a,0,0,8,4222,12413,3,2,1,0,0x4b21cbfd,36.050610899999995
118211,2025-01-31 03:35:45.502390,60.01,8,1923.489937,60.01,1,0xcaf0036a,0,0,8,4550,12741,0,1,1,0,0xbe85f1b8,139.64492079999997
119864,2025-01-31 03:35:45.553289,50.899,8,1923.540836,50.899,1,0xcaf0036a,0,0,8,4550,12741,1,2,1,0,0x4b21c763,36.0504931
122164,2025-01-31 03:35:45.622117,68.828,8,1923.609664,68.828,1,0xcaf0036a,0,0,8,4672,12863,2,1,1,0,0xbe86261b,139.6462619
123776,2025-01-31 03:35:45.672085,49.967999999999996,8,1923.659633,49.969,1,0xcaf0036a,0,0,8,4672,12863,3,2,1,0,0x4b21c043,36.0503107
126085,2025-01-31 03:35:45.742409,70.324,8,1923.729956,70.323,1,0xcaf0036a,0,0,8,4818,13009,0,1,1,0,0xbe866458,139.64785519999998
127768,2025-01-31 03:35:45.792082,49.673,8,1923.779629,49.673,1,0xcaf0036a,0,0,8,4818,13009,1,2,1,0,0x4b21b70b,36.050074699999996
129730,2025-01-31 03:35:45.852130,60.047999999999995,8,1923.839677,60.048,1,0xcaf0036a,0,0,8,5816,5816,2,1,1,0,0xbe7b9146,139.5769158
131422,2025-01-31 03:35:45.902103,49.973,8,1923.88965,49.973,1,0xcaf0036a,0,0,8,5816,5816,3,2,1,0,0x4b1e5e7c,36.02814679999999
133308,2025-01-31 03:35:45.962134,60.031,8,1923.949681,60.031,1,0xcaf0036a,0,0,8,6068,6068,0,1,1,0,0xbe7bde30,139.57888479999997
135008,2025-01-31 03:35:46.012095,49.961,8,1923.999642,49.961,1,0xcaf0036a,0,0,8,6068,6068,1,2,1,0,0x4b1e9cdc,36.02974359999999
137315,2025-01-31 03:35:46.082558,70.463,8,1924.070105,70.463,1,0xcaf0036a,0,0,8,6810,6810,2,1,1,0,0xbe7cb1d5,139.5843029
138959,2025-01-31 03:35:46.132108,49.55,8,1924.119655,49.55,1,0xcaf0036a,0,0,8,6810,6810,3,2,1,0,0x4b1f6134,36.034769999999995
140963,2025-01-31 03:35:46.192157,60.049,8,1924.179704,60.049,1,0xcaf0036a,0,0,8,7594,7594,0,1,1,0,0xbe7da9f0,139.5906544
142581,2025-01-31 03:35:46.242136,49.979,8,1924.229684,49.98,1,0xcaf0036a,0,0,8,7594,7594,1,2,1,0,0x4b201be9,36.039549699999995
144581,2025-01-31 03:35:46.302175,60.039,8,1924.289722,60.038,1,0xcaf0036a,0,0,8,403,8594,2,1,1,0,0xbe7f348d,139.6007565
146196,2025-01-31 03:35:46.352157,49.982,8,1924.339704,49.982,1,0xcaf0036a,0,0,8,403,8594,3,2,1,0,0x4b20acef,36.043262299999995
148555,2025-01-31 03:35:46.422442,70.285,8,1924.40999,70.286,1,0xcaf0036a,0,0,8,1403,9594,0,1,1,0,0xbe80df3f,139.6116799
150145,2025-01-31 03:35:46.472159,49.717,8,1924.459706,49.716,1,0xcaf0036a,0,0,8,1403,9594,1,2,1,0,0x4b20e9c9,36.044820099999995
151844,2025-01-31 03:35:46.522467,50.308,8,1924.510014,50.308,1,0xcaf0036a,0,0,8,2034,10225,2,1,1,0,0xbe81ec6c,139.6185708
153429,2025-01-31 03:35:46.572171,49.704,8,1924.559719,49.705,1,0xcaf0036a,0,0,8,2034,10225,3,2,1,0,0x4b210efc,36.04577239999999
155129,2025-01-31 03:35:46.622446,50.275,8,1924.609993,50.274,1,0xcaf0036a,0,0,8,2331,10522,0,1,1,0,0xbe82691a,139.6217626
156758,2025-01-31 03:35:46.672604,50.158,8,1924.660151,50.158,1,0xcaf0036a,0,0,8,2331,10522,1,2,1,0,0x4b21288d,36.0464269
159370,2025-01-31 03:35:46.752605,80.001,8,1924.740152,80.001,1,0xcaf0036a,0,0,8,2387,10578,2,1,1,0,0xbe827fbc,139.622342
161080,2025-01-31 03:35:46.802158,49.553,8,1924.789706,49.554,1,0xcaf0036a,0,0,8,2387,10578,3,2,1,0,0x4b212fe2,36.0466146
163327,2025-01-31 03:35:46.872648,70.49,8,1924.860195,70.489,1,0xcaf0036a,0,0,8,2445,10636,0,1,1,0,0xbe8296c9,139.62293209999996
165013,2025-01-31 03:35:46.922468,49.82,8,1924.910015,49.82,1,0xcaf0036a,0,0,8,2445,10636,1,2,1,0,0x4b2137d9,36.0468185
166572,2025-01-31 03:35:46.972246,49.778000000000006,8,1924.959793,49.778,1,0xcaf0036a,0,0,8,2704,10895,2,1,1,0,0xbe82fb94,139.6255124
168285,2025-01-31 03:35:47.022425,50.179,8,1925.009972,50.179,1,0xcaf0036a,0,0,8,2704,10895,3,2,1,0,0x4b216015,36.0478485
170239,2025-01-31 03:35:47.082503,60.078,8,1925.07005,60.078,1,0xcaf0036a,0,0,8,3064,11255,0,1,1,0,0xbe838682,139.62906899999996
171893,2025-01-31 03:35:47.132162,49.659,8,1925.119709,49.659,1,0xcaf0036a,0,0,8,3064,11255,1,2,1,0,0x4b2199ea,36.049329
173870,2025-01-31 03:35:47.192207,60.045,8,1925.179754,60.045,1,0xcaf0036a,0,0,8,3222,11413,2,1,1,0,0xbe83c3e7,139.63064069999996
175512,2025-01-31 03:35:47.242166,49.959,8,1925.229713,49.959,1,0xcaf0036a,0,0,8,3222,11413,3,2,1,0,0x4b21b310,36.04997279999999
177486,2025-01-31 03:35:47.302205,60.039,8,1925.289752,60.039,1,0xcaf0036a,0,0,8,4222,12413,0,1,1,0,0xbe85672d,139.6413741
179091,2025-01-31 03:35:47.352177,49.972,8,1925.339724,49.972,1,0xcaf0036a,0,0,8,4222,12413,1,2,1,0,0x4b21cbfd,36.050610899999995
180862,2025-01-31 03:35:47.402492,50.315,8,1925.39004,50.316,1,0xcaf0036a,0,0,8,4550,12741,2,1,1,0,0xbe85f1b8,139.64492079999997
182444,2025-01-31 03:35:47.452177,49.685,8,1925.439724,49.684,1,0xcaf0036a,0,0,8,4550,12741,3,2,1,0,0x4b21c763,36.0504931
184815,2025-01-31 03:35:47.522477,70.3,8,1925.510024,70.3,1,0xcaf0036a,0,0,8,4672,12863,0,1,1,0,0xbe86261b,139.6462619
186393,2025-01-31 03:35:47.573301,50.824,8,1925.560848,50.824,1,0xcaf0036a,0,0,8,4672,12863,1,2,1,0,0x4b21c043,36.0503107
188083,2025-01-31 03:35:47.622203,48.902,8,1925.609751,48.903,1,0xcaf0036a,0,0,8,4818,13009,2,1,1,0,0xbe866458,139.64785519999998
189713,2025-01-31 03:35:47.674292,52.089000000000006,8,1925.661839,52.088,1,0xcaf0036a,0,0,8,4818,13009,3,2,1,0,0x4b21b70b,36.050074699999996
191655,2025-01-31 03:35:47.732216,57.92400000000001,8,1925.719763,57.924,1,0xcaf0036a,0,0,8,5816,5816,0,1,1,0,0xbe7b9146,139.5769158
193292,2025-01-31 03:35:47.782490,50.274,8,1925.770037,50.274,1,0xcaf0036a,0,0,8,5816,5816,1,2,1,0,0x4b1e5e7c,36.02814679999999
195229,2025-01-31 03:35:47.842470,59.98,8,1925.830018,59.981,1,0xcaf0036a,0,0,8,6068,6068,2,1,1,0,0xbe7bde30,139.57888479999997
196925,2025-01-31 03:35:47.892606,50.136,8,1925.880153,50.135,1,0xcaf0036a,0,0,8,6068,6068,3,2,1,0,0x4b1e9cdc,36.02974359999999
199091,2025-01-31 03:35:47.962214,69.608,8,1925.949761,69.608,1,0xcaf0036a,0,0,8,6810,6810,0,1,1,0,0xbe7cb1d5,139.5843029
200845,2025-01-31 03:35:48.012618,50.403999999999996,8,1926.000165,50.404,1,0xcaf0036a,0,0,8,6810,6810,1,2,1,0,0x4b1f6134,36.034769999999995
202395,2025-01-31 03:35:48.062192,49.574,8,1926.04974,49.575,1,0xcaf0036a,0,0,8,7594,7594,2,1,1,0,0xbe7da9f0,139.5906544
204076,2025-01-31 03:35:48.112554,50.361999999999995,8,1926.100101,50.361,1,0xcaf0036a,0,0,8,7594,7594,3,2,1,0,0x4b201be9,36.039549699999995
206011,2025-01-31 03:35:48.172470,59.916,8,1926.160017,59.916,1,0xcaf0036a,0,0,8,403,8594,0,1,1,0,0xbe7f348d,139.6007565
207941,2025-01-31 03:35:48.222505,50.035000000000004,8,1926.210052,50.035,1,0xcaf0036a,0,0,8,403,8594,1,2,1,0,0x4b20acef,36.043262299999995
210504,2025-01-31 03:35:48.302188,79.683,8,1926.289736,79.684,1,0xcaf0036a,0,0,8,1403,9594,2,1,1,0,0xbe80df3f,139.6116799
212117,2025-01-31 03:35:48.352389,50.201,8,1926.339936,50.2,1,0xcaf0036a,0,0,8,1403,9594,3,2,1,0,0x4b20e9c9,36.044820099999995
213887,2025-01-31 03:35:48.402119,49.730000000000004,8,1926.389666,49.73,1,0xcaf0036a,0,0,8,2034,10225,0,1,1,0,0xbe81ec6c,139.6185708
215527,2025-01-31 03:35:48.452387,50.268,8,1926.439934,50.268,1,0xcaf0036a,0,0,8,2034,10225,1,2,1,0,0x4b210efc,36.04577239999999
217875,2025-01-31 03:35:48.522151,69.76400000000001,8,1926.509698,69.764,1,0xcaf0036a,0,0,8,2331,10522,2,1,1,0,0xbe82691a,139.6217626
219444,2025-01-31 03:35:48.572446,50.295,8,1926.559994,50.296,1,0xcaf0036a,0,0,8,2331,10522,3,2,1,0,0x4b21288d,36.0464269
221157,2025-01-31 03:35:48.622182,49.736000000000004,8,1926.609729,49.735,1,0xcaf0036a,0,0,8,2387,10578,0,1,1,0,0xbe827fbc,139.622342
222736,2025-01-31 03:35:48.672671,50.489,8,1926.660218,50.489,1,0xcaf0036a,0,0,8,2387,10578,1,2,1,0,0x4b212fe2,36.0466146
224467,2025-01-31 03:35:48.722116,49.445,8,1926.709663,49.445,1,0xcaf0036a,0,0,8,2445,10636,2,1,1,0,0xbe8296c9,139.62293209999996
226040,2025-01-31 03:35:48.772411,50.295,8,1926.759958,50.295,1,0xcaf0036a,0,0,8,2445,10636,3,2,1,0,0x4b2137d9,36.0468185
228085,2025-01-31 03:35:48.832822,60.411,8,1926.820369,60.411,1,0xcaf0036a,0,0,8,2704,10895,0,1,1,0,0xbe82fb94,139.6255124
229703,2025-01-31 03:35:48.882294,49.472,8,1926.869841,49.472,1,0xcaf0036a,0,0,8,2704,10895,1,2,1,0,0x4b216015,36.0478485
231633,2025-01-31 03:35:48.942111,59.817,8,1926.929658,59.817,1,0xcaf0036a,0,0,8,3064,11255,2,1,1,0,0xbe838682,139.62906899999996
233344,2025-01-31 03:35:48.992096,49.985,8,1926.979643,49.985,1,0xcaf0036a,0,0,8,3064,11255,3,2,1,0,0x4b2199ea,36.049329
235587,2025-01-31 03:35:49.062415,70.319,8,1927.049962,70.319,1,0xcaf0036a,0,0,8,3222,11413,0,1,1,0,0xbe83c3e7,139.63064069999996
237268,2025-01-31 03:35:49.112082,49.667,8,1927.099629,49.667,1,0xcaf0036a,0,0,8,3222,11413,1,2,1,0,0x4b21b310,36.04997279999999
238910,2025-01-31 03:35:49.162438,50.355999999999995,8,1927.149985,50.356,1,0xcaf0036a,0,0,8,4222,12413,2,1,1,0,0xbe85672d,139.6413741
241033,2025-01-31 03:35:49.222607,60.169,8,1927.210154,60.169,1,0xcaf0036a,0,0,8,4222,12413,3,2,1,0,0x4b21cbfd,36.050610899999995
242550,2025-01-31 03:35:49.272195,49.588,8,1927.259742,49.588,1,0xcaf0036a,0,0,8,4550,12741,0,1,1,0,0xbe85f1b8,139.64492079999997
244273,2025-01-31 03:35:49.322696,50.501,8,1927.310243,50.501,1,0xcaf0036a,0,0,8,4550,12741,1,2,1,0,0x4b21c763,36.0504931
246195,2025-01-31 03:35:49.382889,60.193000000000005,8,1927.370436,60.193,1,0xcaf0036a,0,0,8,4672,12863,2,1,1,0,0xbe86261b,139.6462619
247853,2025-01-31 03:35:49.432147,49.258,8,1927.419694,49.258,1,0xcaf0036a,0,0,8,4672,12863,3,2,1,0,0x4b21c043,36.0503107
249820,2025-01-31 03:35:49.492200,60.053000000000004,8,1927.479747,60.053,1,0xcaf0036a,0,0,8,4818,13009,0,1,1,0,0xbe866458,139.64785519999998
251401,2025-01-31 03:35:49.542139,49.939,8,1927.529686,49.939,1,0xcaf0036a,0,0,8,4818,13009,1,2,1,0,0x4b21b70b,36.050074699999996
253458,2025-01-31 03:35:49.602202,60.062999999999995,8,1927.58975,60.064,1,0xcaf0036a,0,0,8,5816,5816,2,1,1,0,0xbe7b9146,139.5769158
255102,2025-01-31 03:35:49.652157,49.955,8,1927.639705,49.955,1,0xcaf0036a,0,0,8,5816,5816,3,2,1,0,0x4b1e5e7c,36.02814679999999
257753,2025-01-31 03:35:49.732219,80.062,8,1927.719766,80.061,1,0xcaf0036a,0,0,8,6068,6068,0,1,1,0,0xbe7bde30,139.57888479999997
259363,2025-01-31 03:35:49.782681,50.462,8,1927.770228,50.462,1,0xcaf0036a,0,0,8,6068,6068,1,2,1,0,0x4b1e9cdc,36.02974359999999
261044,2025-01-31 03:35:49.832229,49.548,8,1927.819777,49.549,1,0xcaf0036a,0,0,8,6810,6810,2,1,1,0,0xbe7cb1d5,139.5843029
262647,2025-01-31 03:35:49.882421,50.192,8,1927.869968,50.191,1,0xcaf0036a,0,0,8,6810,6810,3,2,1,0,0x4b1f6134,36.034769999999995
264601,2025-01-31 03:35:49.942297,59.876,8,1927.929845,59.877,1,0xcaf0036a,0,0,8,7594,7594,0,1,1,0,0xbe7da9f0,139.5906544
266303,2025-01-31 03:35:49.992301,50.004,8,1927.979849,50.004,1,0xcaf0036a,0,0,8,7594,7594,1,2,1,0,0x4b201be9,36.039549699999995
267909,2025-01-31 03:35:50.042748,50.446999999999996,8,1928.030295,50.446,1,0xcaf0036a,0,0,8,403,8594,2,1,1,0,0xbe7f348d,139.6007565
269580,2025-01-31 03:35:50.092545,49.797000000000004,8,1928.080092,49.797,1,0xcaf0036a,0,0,8,403,8594,3,2,1,0,0x4b20acef,36.043262299999995
271864,2025-01-31 03:35:50.162802,70.257,8,1928.150349,70.257,1,0xcaf0036a,0,0,8,1403,9594,0,1,1,0,0xbe80df3f,139.6116799
273564,2025-01-31 03:35:50.212645,49.842999999999996,8,1928.200192,49.843,1,0xcaf0036a,0,0,8,1403,9594,1,2,1,0,0x4b20e9c9,36.044820099999995
275878,2025-01-31 03:35:50.282904,70.259,8,1928.270451,70.259,1,0xcaf0036a,0,0,8,2034,10225,2,1,1,0,0xbe81ec6c,139.6185708
277537,2025-01-31 03:35:50.332675,49.771,8,1928.320222,49.771,1,0xcaf0036a,0,0,8,2034,10225,3,2,1,0,0x4b210efc,36.04577239999999
279137,2025-01-31 03:35:50.382998,50.323,8,1928.370545,50.323,1,0xcaf0036a,0,0,8,2331,10522,0,1,1,0,0xbe82691a,139.6217626
280880,2025-01-31 03:35:50.432769,49.771,8,1928.420316,49.771,1,0xcaf0036a,0,0,8,2331,10522,1,2,1,0,0x4b21288d,36.0464269
282837,2025-01-31 03:35:50.493124,60.355,8,1928.480671,60.355,1,0xcaf0036a,0,0,8,2387,10578,2,1,1,0,0xbe827fbc,139.622342
284433,2025-01-31 03:35:50.542875,49.751,8,1928.530422,49.751,1,0xcaf0036a,0,0,8,2387,10578,3,2,1,0,0x4b212fe2,36.0466146
286465,2025-01-31 03:35:50.603526,60.650999999999996,8,1928.591073,60.651,1,0xcaf0036a,0,0,8,2445,10636,0,1,1,0,0xbe8296c9,139.62293209999996
288098,2025-01-31 03:35:50.652989,49.463,8,1928.640536,49.463,1,0xcaf0036a,0,0,8,2445,10636,1,2,1,0,0x4b2137d9,36.0468185
290103,2025-01-31 03:35:50.713082,60.093,8,1928.700629,60.093,1,0xcaf0036a,0,0,8,2704,10895,2,1,1,0,0xbe82fb94,139.6255124
291669,2025-01-31 03:35:50.763376,50.294,8,1928.750923,50.294,1,0xcaf0036a,0,0,8,2704,10895,3,2,1,0,0x4b216015,36.0478485
293796,2025-01-31 03:35:50.823612,60.236,8,1928.81116,60.237,1,0xcaf0036a,0,0,8,3064,11255,0,1,1,0,0xbe838682,139.62906899999996
295356,2025-01-31 03:35:50.873195,49.583000000000006,8,1928.860742,49.582,1,0xcaf0036a,0,0,8,3064,11255,1,2,1,0,0x4b2199ea,36.049329
297395,2025-01-31 03:35:50.933266,60.071,8,1928.920813,60.071,1,0xcaf0036a,0,0,8,3222,11413,2,1,1,0,0xbe83c3e7,139.63064069999996
298968,2025-01-31 03:35:50.983170,49.903999999999996,8,1928.970717,49.904,1,0xcaf0036a,0,0,8,3222,11413,3,2,1,0,0x4b21b310,36.04997279999999
300953,2025-01-31 03:35:51.043205,60.035,8,1929.030752,60.035,1,0xcaf0036a,0,0,8,4222,12413,0,1,1,0,0xbe85672d,139.6413741
302645,2025-01-31 03:35:51.093677,50.472,8,1929.081224,50.472,1,0xcaf0036a,0,0,8,4222,12413,1,2,1,0,0x4b21cbfd,36.050610899999995
