logIndex,logTime,¦¤logTime[ms],length,timeStamp[s],¦¤timeStamp[ms],seq,ID,msgcnt,¦¤msgcnt,Path Index,Offset,Offset(Adj),Cyclic Counter,Last Stub at Offset,Rerouting Flag,Sub-path Index,Retransmission,Update,Relative Probability,Functional Road Class,Part of Calculated route,Expressway Flag,Form of Way,Turn angle,Number of Lanes in driving direction
92560,2025-01-31 03:35:44.733330,0.159,8,1922.720877,0.159,7,0xcaf00370,0,0,8,2445,10636,2,1,0,30,1,0,0,2,0,0,9,133,0
94201,2025-01-31 03:35:44.782385,49.055,8,1922.769932,49.055,7,0xcaf00370,0,0,8,2704,10895,3,1,0,6,1,0,30,1,2,1,1,0,2
94208,2025-01-31 03:35:44.782555,0.17,8,1922.770102,0.17,1,0xcaf00370,0,0,8,2704,10895,3,1,0,6,1,0,30,1,2,1,1,0,2
96138,2025-01-31 03:35:44.842461,59.906,8,1922.830008,59.906,7,0xcaf00370,0,0,8,3064,11255,0,1,0,6,1,0,30,1,2,1,1,0,2
96144,2025-01-31 03:35:44.842628,0.16699999999999998,8,1922.830175,0.167,1,0xcaf00370,0,0,8,3064,11255,0,1,0,6,1,0,30,1,2,1,1,0,2
97916,2025-01-31 03:35:44.892701,50.073,8,1922.880248,50.073,7,0xcaf00370,0,0,8,3222,11413,1,1,0,6,1,0,30,1,2,1,1,0,2
97932,2025-01-31 03:35:44.892956,0.255,8,1922.880503,0.255,1,0xcaf00370,0,0,8,3222,11413,1,1,0,6,1,0,30,1,2,1,1,0,2
99466,2025-01-31 03:35:44.942694,49.738,8,1922.930241,49.738,7,0xcaf00370,0,0,8,4550,12741,2,1,0,6,1,0,30,1,2,1,1,0,2
99475,2025-01-31 03:35:44.942867,0.17300000000000001,8,1922.930414,0.173,1,0xcaf00370,0,0,8,4550,12741,2,1,0,6,1,0,30,1,2,1,1,0,2
101236,2025-01-31 03:35:44.993349,50.482,8,1922.980896,50.482,7,0xcaf00370,0,0,8,4672,12863,3,1,0,6,1,0,30,1,2,1,1,1,2
101245,2025-01-31 03:35:44.993570,0.221,8,1922.981118,0.222,1,0xcaf00370,0,0,8,4672,12863,3,1,0,6,1,0,30,1,2,1,1,1,2
103422,2025-01-31 03:35:45.062430,68.86,8,1923.049977,68.859,7,0xcaf00370,0,0,8,4818,13009,0,1,0,6,1,0,30,1,2,1,1,0,2
103425,2025-01-31 03:35:45.062611,0.18100000000000002,8,1923.050158,0.181,1,0xcaf00370,0,0,8,4818,13009,0,1,0,6,1,0,30,1,2,1,1,0,2
106718,2025-01-31 03:35:45.162433,99.82199999999999,8,1923.14998,99.822,7,0xcaf00370,0,0,8,6068,6068,1,1,0,6,1,0,30,1,2,1,1,0,2
106722,2025-01-31 03:35:45.162620,0.187,8,1923.150167,0.187,1,0xcaf00370,0,0,8,6068,6068,1,1,0,6,1,0,30,1,2,1,1,0,2
108486,2025-01-31 03:35:45.212529,49.909,8,1923.200076,49.909,7,0xcaf00370,0,0,8,6810,6810,2,0,0,6,1,0,24,1,2,1,1,0,2
108497,2025-01-31 03:35:45.212720,0.191,8,1923.200267,0.191,1,0xcaf00370,0,0,8,6810,6810,2,0,0,6,1,0,24,1,2,1,1,0,2
110914,2025-01-31 03:35:45.282690,69.97,8,1923.270237,69.97,7,0xcaf00370,0,0,8,6810,6810,3,1,0,27,1,0,6,4,0,1,12,248,1
110924,2025-01-31 03:35:45.282886,0.196,8,1923.270433,0.196,1,0xcaf00370,0,0,8,6810,6810,3,1,0,27,1,0,6,4,0,1,12,248,1
112538,2025-01-31 03:35:45.332689,49.803,8,1923.320236,49.803,7,0xcaf00370,0,0,8,7594,7594,0,0,0,6,1,0,30,1,2,1,1,1,2
112551,2025-01-31 03:35:45.332950,0.261,8,1923.320497,0.261,1,0xcaf00370,0,0,8,7594,7594,0,0,0,6,1,0,30,1,2,1,1,1,2
114627,2025-01-31 03:35:45.392912,59.962,8,1923.380459,59.962,7,0xcaf00370,0,0,8,7594,7594,1,1,0,28,1,0,0,4,0,0,3,132,0
114636,2025-01-31 03:35:45.393099,0.187,8,1923.380647,0.188,1,0xcaf00370,0,0,8,7594,7594,1,1,0,28,1,0,0,4,0,0,3,132,0
116187,2025-01-31 03:35:45.442677,49.577999999999996,8,1923.430224,49.577,7,0xcaf00370,0,0,8,2034,10225,2,0,0,6,1,0,25,1,2,1,1,1,2
116195,2025-01-31 03:35:45.442885,0.208,8,1923.430433,0.209,1,0xcaf00370,0,0,8,2034,10225,2,0,0,6,1,0,25,1,2,1,1,1,2
118219,2025-01-31 03:35:45.502678,59.793,8,1923.490225,59.792,7,0xcaf00370,0,0,8,2034,10225,3,1,0,29,1,0,5,2,0,1,9,250,1
118230,2025-01-31 03:35:45.502888,0.21000000000000002,8,1923.490436,0.211,1,0xcaf00370,0,0,8,2034,10225,3,1,0,29,1,0,5,2,0,1,9,250,1
119872,2025-01-31 03:35:45.553553,50.665,8,1923.5411,50.664,7,0xcaf00370,0,0,8,2331,10522,0,1,0,6,1,0,30,1,2,1,1,251,2
119878,2025-01-31 03:35:45.553769,0.216,8,1923.541316,0.216,1,0xcaf00370,0,0,8,2331,10522,0,1,0,6,1,0,30,1,2,1,1,251,2
122170,2025-01-31 03:35:45.622399,68.63,8,1923.609946,68.63,7,0xcaf00370,0,0,8,2387,10578,1,1,0,6,1,0,30,1,2,1,1,253,2
122172,2025-01-31 03:35:45.622618,0.219,8,1923.610166,0.22,1,0xcaf00370,0,0,8,2387,10578,1,1,0,6,1,0,30,1,2,1,1,253,2
123790,2025-01-31 03:35:45.672648,50.03,8,1923.660195,50.029,7,0xcaf00370,0,0,8,2445,10636,2,0,0,6,1,0,30,1,2,1,1,253,2
123802,2025-01-31 03:35:45.672955,0.307,8,1923.660502,0.307,1,0xcaf00370,0,0,8,2445,10636,2,0,0,6,1,0,30,1,2,1,1,253,2
126090,2025-01-31 03:35:45.742683,69.728,8,1923.73023,69.728,7,0xcaf00370,0,0,8,2445,10636,3,1,0,30,1,0,0,2,0,0,9,133,0
126099,2025-01-31 03:35:45.742909,0.22599999999999998,8,1923.730457,0.227,1,0xcaf00370,0,0,8,2445,10636,3,1,0,30,1,0,0,2,0,0,9,133,0
127801,2025-01-31 03:35:45.792985,50.076,8,1923.780532,50.075,7,0xcaf00370,0,0,8,2704,10895,0,1,0,6,1,0,30,1,2,1,1,0,2
127803,2025-01-31 03:35:45.793015,0.030000000000000002,8,1923.780563,0.031,1,0xcaf00370,0,0,8,2704,10895,0,1,0,6,1,0,30,1,2,1,1,0,2
129742,2025-01-31 03:35:45.852685,59.67,8,1923.840232,59.669,7,0xcaf00370,0,0,8,3064,11255,1,1,0,6,1,0,30,1,2,1,1,0,2
129752,2025-01-31 03:35:45.852944,0.259,8,1923.840491,0.259,1,0xcaf00370,0,0,8,3064,11255,1,1,0,6,1,0,30,1,2,1,1,0,2
131427,2025-01-31 03:35:45.902397,49.452999999999996,8,1923.889944,49.453,7,0xcaf00370,0,0,8,3222,11413,2,1,0,6,1,0,30,1,2,1,1,0,2
131430,2025-01-31 03:35:45.902615,0.21800000000000003,8,1923.890162,0.218,1,0xcaf00370,0,0,8,3222,11413,2,1,0,6,1,0,30,1,2,1,1,0,2
133313,2025-01-31 03:35:45.962418,59.803000000000004,8,1923.949965,59.803,7,0xcaf00370,0,0,8,4550,12741,3,1,0,6,1,0,30,1,2,1,1,0,2
133318,2025-01-31 03:35:45.962633,0.215,8,1923.95018,0.215,1,0xcaf00370,0,0,8,4550,12741,3,1,0,6,1,0,30,1,2,1,1,0,2
135031,2025-01-31 03:35:46.012684,50.050999999999995,8,1924.000231,50.051,7,0xcaf00370,0,0,8,4672,12863,0,1,0,6,1,0,30,1,2,1,1,1,2
135043,2025-01-31 03:35:46.012953,0.26899999999999996,8,1924.0005,0.269,1,0xcaf00370,0,0,8,4672,12863,0,1,0,6,1,0,30,1,2,1,1,1,2
137327,2025-01-31 03:35:46.082849,69.896,8,1924.070396,69.896,7,0xcaf00370,0,0,8,4818,13009,1,1,0,6,1,0,30,1,2,1,1,0,2
137339,2025-01-31 03:35:46.083120,0.27099999999999996,8,1924.070667,0.271,1,0xcaf00370,0,0,8,4818,13009,1,1,0,6,1,0,30,1,2,1,1,0,2
140994,2025-01-31 03:35:46.193034,109.914,8,1924.180581,109.914,7,0xcaf00370,0,0,8,6068,6068,2,1,0,6,1,0,30,1,2,1,1,0,2
140997,2025-01-31 03:35:46.193156,0.122,8,1924.180703,0.122,1,0xcaf00370,0,0,8,6068,6068,2,1,0,6,1,0,30,1,2,1,1,0,2
142586,2025-01-31 03:35:46.242447,49.291000000000004,8,1924.229994,49.291,7,0xcaf00370,0,0,8,6810,6810,3,0,0,6,1,0,24,1,2,1,1,0,2
142588,2025-01-31 03:35:46.242641,0.194,8,1924.230188,0.194,1,0xcaf00370,0,0,8,6810,6810,3,0,0,6,1,0,24,1,2,1,1,0,2
144589,2025-01-31 03:35:46.302486,59.845,8,1924.290033,59.845,7,0xcaf00370,0,0,8,6810,6810,0,1,0,27,1,0,6,4,0,1,12,248,1
144593,2025-01-31 03:35:46.302677,0.191,8,1924.290225,0.192,1,0xcaf00370,0,0,8,6810,6810,0,1,0,27,1,0,6,4,0,1,12,248,1
146213,2025-01-31 03:35:46.352758,50.081,8,1924.340305,50.08,7,0xcaf00370,0,0,8,7594,7594,1,0,0,6,1,0,30,1,2,1,1,1,2
146223,2025-01-31 03:35:46.352974,0.216,8,1924.340521,0.216,1,0xcaf00370,0,0,8,7594,7594,1,0,0,6,1,0,30,1,2,1,1,1,2
148565,2025-01-31 03:35:46.422757,69.783,8,1924.410304,69.783,7,0xcaf00370,0,0,8,7594,7594,2,1,0,28,1,0,0,4,0,0,3,132,0
148574,2025-01-31 03:35:46.422942,0.185,8,1924.410489,0.185,1,0xcaf00370,0,0,8,7594,7594,2,1,0,28,1,0,0,4,0,0,3,132,0
150159,2025-01-31 03:35:46.472748,49.806000000000004,8,1924.460295,49.806,7,0xcaf00370,0,0,8,2034,10225,3,0,0,6,1,0,25,1,2,1,1,1,2
150170,2025-01-31 03:35:46.472979,0.231,8,1924.460527,0.232,1,0xcaf00370,0,0,8,2034,10225,3,0,0,6,1,0,25,1,2,1,1,1,2
151857,2025-01-31 03:35:46.522800,49.821,8,1924.510347,49.82,7,0xcaf00370,0,0,8,2034,10225,0,1,0,29,1,0,5,2,0,1,9,250,1
151867,2025-01-31 03:35:46.522965,0.165,8,1924.510513,0.166,1,0xcaf00370,0,0,8,2034,10225,0,1,0,29,1,0,5,2,0,1,9,250,1
153446,2025-01-31 03:35:46.572771,49.806000000000004,8,1924.560318,49.805,7,0xcaf00370,0,0,8,2331,10522,1,1,0,6,1,0,30,1,2,1,1,251,2
153454,2025-01-31 03:35:46.572974,0.203,8,1924.560522,0.204,1,0xcaf00370,0,0,8,2331,10522,1,1,0,6,1,0,30,1,2,1,1,251,2
155139,2025-01-31 03:35:46.622771,49.797000000000004,8,1924.610318,49.796,7,0xcaf00370,0,0,8,2387,10578,2,1,0,6,1,0,30,1,2,1,1,253,2
155150,2025-01-31 03:35:46.622941,0.17,8,1924.610488,0.17,1,0xcaf00370,0,0,8,2387,10578,2,1,0,6,1,0,30,1,2,1,1,253,2
