
logIndex,logTime,ΔlogTime[ms],length,timeStamp[s],ΔtimeStamp[ms],seq,ID,msgcnt,Δmsgcnt,LaneID,分割数,分割番号,Number of Array,Instance ID,Is Retransmission,Is Update,Path Id,Offset[cm],End Offset[cm],End Offset Final,Confidence[%],Standard Deviation,Lane Number,Profile Type,Available,Profile Value
663654,2025-01-31 03:36:02.085774,0.0,1316,8453.719873,0.0,18397,0x10a,14373,1,5130010000000273798,3,1,10
,,,,,,,,,,,,,,,,,,,,,,,,=Y59
,,,,,,,,,,,,,,,,,,,,,,,,=Y59
,,,,,,,,,,,,,,,,,,,,,,,,=Y59
,,,,,,,,,,,,,,,,,,,,,,,,=Y59
,,,,,,,,,,,,,,,,,,,,,,,,=Y59
,,,,,,,,,,,,,,,,,,,,,,,,=Y59
,,,,,,,,,,,,,,,,,,,,,,,,=Y59
,,,,,,,,,,,,,,,,,,,,,,,,=Y59
,,,,,,,,,,,,,,,,,,,,,,,,=Y59
,,,,,,,,,,,,,,,,,,,,,,,,=Y59
,,,,,,,,,,,,,,,,,,,,,,,,=Y59
,,,,,,,,,,,,,,,,,,,,,,,,=Y59
,,,,,,,,,,,,,,,,,,,,,,,,=Y59
,,,,,,,,,,,,,,,,,,,,,,,,=Y59
,,,,,,,,,,,,,,,,,,,,,,,,=Y59
,,,,,,,,,,,,,,,,,,,,,,,,=Y59
,,,,,,,,,,,,,,,,,,,,,,,,=Y59
,,,,,,,,,,,,,,,,,,,,,,,,=Y59
,,,,,,,,,,,,,,,,,,,,,,,,=Y59
,,,,,,,,,,,,,,,,,,,,,,,,=Y59
,,,,,,,,,,,,,,,,,,,,,,,,=Y59
,,,,,,,,,,,,,,,,,,,,,,,,=Y59
,,,,,,,,,,,,,,,,,,,,,,,,=Y59
,,,,,,,,,,,,,,,,,,,,,,,,=Y59
,,,,,,,,,,,,,,,,,,,,,,,,=Y59
,,,,,,,,,,,,,,,,,,,,,,,,=Y59
,,,,,,,,,,,,,,,,,,,,,,,,=Y59
,,,,,,,,,,,,,,,,,,,,,,,,=Y59
,,,,,,,,,,,,,,,,,,,,,,,,=Y59
,,,,,,,,,,,,,,,,,,,,,,,,=Y59
,,,,,,,,,,,,,,,,,,,,,,,,=Y59
,,,,,,,,,,,,,,,,,,,,,,,,=Y59
,,,,,,,,,,,,,,,,,,,,,,,,=Y59
,,,,,,,,,,,,,,,,,,,,,,,,=Y59
,,,,,,,,,,,,,,,,,,,,,,,,=Y59
,,,,,,,,,,,,,,,,,,,,,,,,=Y59
,,,,,,,,,,,,,,,,,,,,,,,,=Y59
,,,,,,,,,,,,,,,,,,,,,,,,=Y59
,,,,,,,,,,,,,,,,,,,,,,,,=Y59
,,,,,,,,,,,,,,,,,,,,,,,,=Y59
,,,,,,,,,,,,,,,,,,,,,,,,=Y59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,,,,,,,,,,,,=Z59
,,,,,,,,,,,,,,0x32b8c,False,False,200,3250060,3258057,True,100,0,3,0x1003,1,破線ペイント情報,   *破線ペイント情報数: 1
,,,,,,,,,,,,,,,,,,,,,,,,,,=AA152,破線ペイント情報(1),"   *ライン型地物ID: 0x18450b9870014b93
   *破線ペイント情報数: 9
   *破線ペイント情報[0]: 2
   *破線ペイント情報[1]: 1
   *破線ペイント情報[2]: 2
   *破線ペイント情報[3]: 1
   *破線ペイント情報[4]: 2
   *破線ペイント情報[5]: 1
   *破線ペイント情報[6]: 2
   *破線ペイント情報[7]: 1
   *破線ペイント情報[8]: 2
"
,,,,,,,,,,,,,,,,,,,,,,,,,,=AA152
,,,,,,,,,,,,,,=O152
,,,,,,,,,,,,,,=O152
,,,,,,,,,,,,,,,=P152
,,,,,,,,,,,,,,,=P152
,,,,,,,,,,,,,,,,=Q152
,,,,,,,,,,,,,,,,=Q152
,,,,,,,,,,,,,,,,,=R152
,,,,,,,,,,,,,,,,,=R152
,,,,,,,,,,,,,,,,,,=S152
,,,,,,,,,,,,,,,,,,=S152
,,,,,,,,,,,,,,,,,,,=T152
,,,,,,,,,,,,,,,,,,,=T152
,,,,,,,,,,,,,,,,,,,,=U152
,,,,,,,,,,,,,,,,,,,,=U152
,,,,,,,,,,,,,,,,,,,,,=V152
,,,,,,,,,,,,,,,,,,,,,=V152
,,,,,,,,,,,,,,,,,,,,,,=W152
,,,,,,,,,,,,,,,,,,,,,,=W152
,,,,,,,,,,,,,,,,,,,,,,,=X152
,,,,,,,,,,,,,,,,,,,,,,,=X152
,,,,,,,,,,,,,,,,,,,,,,,,=Y152
,,,,,,,,,,,,,,,,,,,,,,,,=Y152
,,,,,,,,,,,,,,,,,,,,,,,,,=Z152
,,,,,,,,,,,,,,,,,,,,,,,,,=Z152
,,,,,,,,,,,,,,0x32b8d,False,False,200,3250060,3258057,True,100,0,3,0x1006,1,標識情報,   *標識情報数: 1
,,,,,,,,,,,,,,,,,,,,,,,,,,=AA155,標識情報(1),"   *標識情報ID: 0x18450b9910014b97
   *MMS測位誤差[mm]: 328
   *レーザー測位誤差[mm]: 146
   *標識情報種別: 0xc5010500
   *標識付加属性フラグ: 128
   *3D地物付加属性フラグ: 0x0
   *座業1_緯度[deg]: 36.04158853088543
   *座業1_軽度[deg]: 139.59583810986854
   *座業1_楕円体高[cm]: 6497
   *座業2_緯度[deg]: 36.04158283119127
   *座業2_軽度[deg]: 139.5958414626298
   *座業2_楕円体高[cm]: 6497
   *高さ(地物の縦幅)[cm]: 100
   *地上高さ[cm]: 518
   *最高速度値[km/h]: 0
   *補助標識分類: 65535",...
,,,,,,,,,,,,,,,,,,,,,,,,,,=AA155
,,,,,,,,,,,,,,=O155
,,,,,,,,,,,,,,=O155
,,,,,,,,,,,,,,,=P155
,,,,,,,,,,,,,,,=P155
,,,,,,,,,,,,,,,,=Q155
,,,,,,,,,,,,,,,,=Q155
,,,,,,,,,,,,,,,,,=R155
,,,,,,,,,,,,,,,,,=R155
,,,,,,,,,,,,,,,,,,=S155
,,,,,,,,,,,,,,,,,,=S155
,,,,,,,,,,,,,,,,,,,=T155
,,,,,,,,,,,,,,,,,,,=T155
,,,,,,,,,,,,,,,,,,,,=U155
,,,,,,,,,,,,,,,,,,,,=U155
,,,,,,,,,,,,,,,,,,,,,=V155
,,,,,,,,,,,,,,,,,,,,,=V155
,,,,,,,,,,,,,,,,,,,,,,=W155
,,,,,,,,,,,,,,,,,,,,,,=W155
,,,,,,,,,,,,,,,,,,,,,,,=X155
,,,,,,,,,,,,,,,,,,,,,,,=X155
,,,,,,,,,,,,,,,,,,,,,,,,=Y155
,,,,,,,,,,,,,,,,,,,,,,,,=Y155
,,,,,,,,,,,,,,,,,,,,,,,,,=Z155
,,,,,,,,,,,,,,,,,,,,,,,,,=Z155
,,,,,,,,,,,,,,0x32b8e,False,False,200,3250060,3258057,True,100,0,3,0x1008,1,曲率情報,   *曲率情報のレーン数: 2
,,,,,,,,,,,,,,,,,,,,,,,,,,,レーンごとの曲率情報(1)
,,,,,,,,,,,,,,,,,,,,,,,,,,,,曲率(1),"   *形状インデックス: 0
   *方位角[deg]: 65.0
   *曲率値[rad/m]: -0.0001
   *精度情報: 65535"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,曲率(2),"   *形状インデックス: 1
   *方位角[deg]: 65.0
   *曲率値[rad/m]: -0.0001
   *精度情報: 65535"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,曲率(3),"   *形状インデックス: 2
   *方位角[deg]: 65.0
   *曲率値[rad/m]: -0.0001
   *精度情報: 65535"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,曲率(4),"   *形状インデックス: 3
   *方位角[deg]: 65.0
   *曲率値[rad/m]: -0.0001
   *精度情報: 65535"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,曲率(5),"   *形状インデックス: 4
   *方位角[deg]: 64.9
   *曲率値[rad/m]: -0.0001
   *精度情報: 65535"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,曲率(6),"   *形状インデックス: 5
   *方位角[deg]: 64.9
   *曲率値[rad/m]: -0.0001
   *精度情報: 65535"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,曲率(7),"   *形状インデックス: 6
   *方位角[deg]: 64.9
   *曲率値[rad/m]: -0.0001
   *精度情報: 65535"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,曲率(8),"   *形状インデックス: 7
   *方位角[deg]: 64.9
   *曲率値[rad/m]: -0.0001
   *精度情報: 65535"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,曲率(9),"   *形状インデックス: 8
   *方位角[deg]: 64.8
   *曲率値[rad/m]: -0.0001
   *精度情報: 65535"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,曲率(10),"   *形状インデックス: 9
   *方位角[deg]: 64.8
   *曲率値[rad/m]: -0.0001
   *精度情報: 65535"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,曲率(11),"   *形状インデックス: 10
   *方位角[deg]: 64.8
   *曲率値[rad/m]: -0.0001
   *精度情報: 65535"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,曲率(12),"   *形状インデックス: 11
   *方位角[deg]: 64.8
   *曲率値[rad/m]: -0.0001
   *精度情報: 65535"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,曲率(13),"   *形状インデックス: 12
   *方位角[deg]: 64.7
   *曲率値[rad/m]: -0.0001
   *精度情報: 65535"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,曲率(14),"   *形状インデックス: 13
   *方位角[deg]: 64.7
   *曲率値[rad/m]: -0.0001
   *精度情報: 65535"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,曲率(15),"   *形状インデックス: 14
   *方位角[deg]: 64.7
   *曲率値[rad/m]: -0.0001
   *精度情報: 65535"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,曲率(16),"   *形状インデックス: 15
   *方位角[deg]: 64.60000000000001
   *曲率値[rad/m]: -0.0001
   *精度情報: 65535"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,曲率(17),"   *形状インデックス: 16
   *方位角[deg]: 64.60000000000001
   *曲率値[rad/m]: -0.0001
   *精度情報: 65535"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,曲率(18),"   *形状インデックス: 17
   *方位角[deg]: 64.60000000000001
   *曲率値[rad/m]: -0.0001
   *精度情報: 65535"
,,,,,,,,,,,,,,,,,,,,,,,,,,,=AB159
,,,,,,,,,,,,,,,,,,,,,,,,,,,=AB159
,,,,,,,,,,,,,,,,,,,,,,,,,,,=AB159
,,,,,,,,,,,,,,,,,,,,,,,,,,,=AB159
,,,,,,,,,,,,,,,,,,,,,,,,,,,=AB159
,,,,,,,,,,,,,,,,,,,,,,,,,,,=AB159
,,,,,,,,,,,,,,,,,,,,,,,,,,,=AB159
,,,,,,,,,,,,,,,,,,,,,,,,,,,=AB159
,,,,,,,,,,,,,,,,,,,,,,,,,,,=AB159
,,,,,,,,,,,,,,,,,,,,,,,,,,,=AB159
,,,,,,,,,,,,,,,,,,,,,,,,,,,=AB159
,,,,,,,,,,,,,,,,,,,,,,,,,,,=AB159
,,,,,,,,,,,,,,,,,,,,,,,,,,,=AB159
,,,,,,,,,,,,,,,,,,,,,,,,,,,=AB159
,,,,,,,,,,,,,,,,,,,,,,,,,,,=AB159
,,,,,,,,,,,,,,,,,,,,,,,,,,,=AB159
,,,,,,,,,,,,,,,,,,,,,,,,,,,=AB159
,,,,,,,,,,,,,,,,,,,,,,,,,,,=AB159
,,,,,,,,,,,,,,,,,,,,,,,,,,,=AB159
,,,,,,,,,,,,,,,,,,,,,,,,,,,=AB159
,,,,,,,,,,,,,,,,,,,,,,,,,,,レーンごとの曲率情報(2)
,,,,,,,,,,,,,,,,,,,,,,,,,,,,曲率(1),"   *形状インデックス: 0
   *方位角[deg]: 65.0
   *曲率値[rad/m]: -0.0001
   *精度情報: 65535"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,曲率(2),"   *形状インデックス: 1
   *方位角[deg]: 65.0
   *曲率値[rad/m]: -0.0001
   *精度情報: 65535"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,曲率(3),"   *形状インデックス: 2
   *方位角[deg]: 64.9
   *曲率値[rad/m]: -0.0001
   *精度情報: 65535"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,曲率(4),"   *形状インデックス: 3
   *方位角[deg]: 64.9
   *曲率値[rad/m]: -0.0001
   *精度情報: 65535"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,曲率(5),"   *形状インデックス: 4
   *方位角[deg]: 64.9
   *曲率値[rad/m]: -0.0001
   *精度情報: 65535"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,曲率(6),"   *形状インデックス: 5
   *方位角[deg]: 64.9
   *曲率値[rad/m]: -0.0001
   *精度情報: 65535"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,曲率(7),"   *形状インデックス: 6
   *方位角[deg]: 64.9
   *曲率値[rad/m]: -0.0001
   *精度情報: 65535"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,曲率(8),"   *形状インデックス: 7
   *方位角[deg]: 64.9
   *曲率値[rad/m]: -0.0001
   *精度情報: 65535"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,曲率(9),"   *形状インデックス: 8
   *方位角[deg]: 64.8
   *曲率値[rad/m]: -0.0001
   *精度情報: 65535"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,曲率(10),"   *形状インデックス: 9
   *方位角[deg]: 64.8
   *曲率値[rad/m]: -0.0001
   *精度情報: 65535"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,曲率(11),"   *形状インデックス: 10
   *方位角[deg]: 64.8
   *曲率値[rad/m]: -0.0001
   *精度情報: 65535"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,曲率(12),"   *形状インデックス: 11
   *方位角[deg]: 64.8
   *曲率値[rad/m]: -0.0001
   *精度情報: 65535"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,曲率(13),"   *形状インデックス: 12
   *方位角[deg]: 64.8
   *曲率値[rad/m]: -0.0001
   *精度情報: 65535"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,曲率(14),"   *形状インデックス: 13
   *方位角[deg]: 64.7
   *曲率値[rad/m]: -0.0001
   *精度情報: 65535"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,曲率(15),"   *形状インデックス: 14
   *方位角[deg]: 64.7
   *曲率値[rad/m]: -0.0001
   *精度情報: 65535"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,曲率(16),"   *形状インデックス: 15
   *方位角[deg]: 64.7
   *曲率値[rad/m]: -0.0001
   *精度情報: 65535"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,曲率(17),"   *形状インデックス: 16
   *方位角[deg]: 64.60000000000001
   *曲率値[rad/m]: -0.0001
   *精度情報: 65535"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,曲率(18),"   *形状インデックス: 17
   *方位角[deg]: 64.60000000000001
   *曲率値[rad/m]: -0.0001
   *精度情報: 65535"
,,,,,,,,,,,,,,,,,,,,,,,,,,,=AB180
,,,,,,,,,,,,,,,,,,,,,,,,,,,=AB180
,,,,,,,,,,,,,,,,,,,,,,,,,,,=AB180
,,,,,,,,,,,,,,,,,,,,,,,,,,,=AB180
,,,,,,,,,,,,,,,,,,,,,,,,,,,=AB180
,,,,,,,,,,,,,,,,,,,,,,,,,,,=AB180
,,,,,,,,,,,,,,,,,,,,,,,,,,,=AB180
,,,,,,,,,,,,,,,,,,,,,,,,,,,=AB180
,,,,,,,,,,,,,,,,,,,,,,,,,,,=AB180
,,,,,,,,,,,,,,,,,,,,,,,,,,,=AB180
,,,,,,,,,,,,,,,,,,,,,,,,,,,=AB180
,,,,,,,,,,,,,,,,,,,,,,,,,,,=AB180
,,,,,,,,,,,,,,,,,,,,,,,,,,,=AB180
,,,,,,,,,,,,,,,,,,,,,,,,,,,=AB180
,,,,,,,,,,,,,,,,,,,,,,,,,,,=AB180
,,,,,,,,,,,,,,,,,,,,,,,,,,,=AB180
,,,,,,,,,,,,,,,,,,,,,,,,,,,=AB180
,,,,,,,,,,,,,,,,,,,,,,,,,,,=AB180
,,,,,,,,,,,,,,,,,,,,,,,,,,,=AB180
,,,,,,,,,,,,,,,,,,,,,,,,,,,=AB180
,,,,,,,,,,,,,,,,,,,,,,,,,,=AA158
,,,,,,,,,,,,,,,,,,,,,,,,,,=AA158
,,,,,,,,,,,,,,,,,,,,,,,,,,=AA158
,,,,,,,,,,,,,,,,,,,,,,,,,,=AA158
,,,,,,,,,,,,,,,,,,,,,,,,,,=AA158
,,,,,,,,,,,,,,,,,,,,,,,,,,=AA158
,,,,,,,,,,,,,,,,,,,,,,,,,,=AA158
,,,,,,,,,,,,,,,,,,,,,,,,,,=AA158
,,,,,,,,,,,,,,,,,,,,,,,,,,=AA158
,,,,,,,,,,,,,,,,,,,,,,,,,,=AA158
,,,,,,,,,,,,,,,,,,,,,,,,,,=AA158
,,,,,,,,,,,,,,,,,,,,,,,,,,=AA158
,,,,,,,,,,,,,,,,,,,,,,,,,,=AA158
,,,,,,,,,,,,,,,,,,,,,,,,,,=AA158
,,,,,,,,,,,,,,,,,,,,,,,,,,=AA158
,,,,,,,,,,,,,,,,,,,,,,,,,,=AA158
,,,,,,,,,,,,,,,,,,,,,,,,,,=AA158
,,,,,,,,,,,,,,,,,,,,,,,,,,=AA158
,,,,,,,,,,,,,,,,,,,,,,,,,,=AA158
,,,,,,,,,,,,,,,,,,,,,,,,,,=AA158
,,,,,,,,,,,,,,,,,,,,,,,,,,=AA158
,,,,,,,,,,,,,,,,,,,,,,,,,,=AA158
,,,,,,,,,,,,,,,,,,,,,,,,,,=AA158
,,,,,,,,,,,,,,,,,,,,,,,,,,=AA158
,,,,,,,,,,,,,,,,,,,,,,,,,,=AA158
,,,,,,,,,,,,,,,,,,,,,,,,,,=AA158
,,,,,,,,,,,,,,,,,,,,,,,,,,=AA158
,,,,,,,,,,,,,,,,,,,,,,,,,,=AA158
,,,,,,,,,,,,,,,,,,,,,,,,,,=AA158
,,,,,,,,,,,,,,,,,,,,,,,,,,=AA158
,,,,,,,,,,,,,,,,,,,,,,,,,,=AA158
,,,,,,,,,,,,,,,,,,,,,,,,,,=AA158
,,,,,,,,,,,,,,,,,,,,,,,,,,=AA158
,,,,,,,,,,,,,,,,,,,,,,,,,,=AA158
,,,,,,,,,,,,,,,,,,,,,,,,,,=AA158
,,,,,,,,,,,,,,,,,,,,,,,,,,=AA158
,,,,,,,,,,,,,,,,,,,,,,,,,,=AA158
,,,,,,,,,,,,,,,,,,,,,,,,,,=AA158
,,,,,,,,,,,,,,,,,,,,,,,,,,=AA158
,,,,,,,,,,,,,,,,,,,,,,,,,,=AA158
,,,,,,,,,,,,,,,,,,,,,,,,,,=AA158
,,,,,,,,,,,,,,,,,,,,,,,,,,=AA158
,,,,,,,,,,,,,,,,,,,,,,,,,,=AA158
,,,,,,,,,,,,,,=O158
,,,,,,,,,,,,,,=O158
,,,,,,,,,,,,,,=O158
,,,,,,,,,,,,,,=O158
,,,,,,,,,,,,,,=O158
,,,,,,,,,,,,,,=O158
,,,,,,,,,,,,,,=O158
,,,,,,,,,,,,,,=O158
,,,,,,,,,,,,,,=O158
,,,,,,,,,,,,,,=O158
,,,,,,,,,,,,,,=O158
,,,,,,,,,,,,,,=O158
,,,,,,,,,,,,,,=O158
,,,,,,,,,,,,,,=O158
,,,,,,,,,,,,,,=O158
,,,,,,,,,,,,,,=O158
,,,,,,,,,,,,,,=O158
,,,,,,,,,,,,,,=O158
,,,,,,,,,,,,,,=O158
,,,,,,,,,,,,,,=O158
,,,,,,,,,,,,,,=O158
,,,,,,,,,,,,,,=O158
,,,,,,,,,,,,,,=O158
,,,,,,,,,,,,,,=O158
,,,,,,,,,,,,,,=O158
,,,,,,,,,,,,,,=O158
,,,,,,,,,,,,,,=O158
,,,,,,,,,,,,,,=O158
,,,,,,,,,,,,,,=O158
,,,,,,,,,,,,,,=O158
,,,,,,,,,,,,,,=O158
,,,,,,,,,,,,,,=O158
,,,,,,,,,,,,,,=O158
,,,,,,,,,,,,,,=O158
,,,,,,,,,,,,,,=O158
,,,,,,,,,,,,,,=O158
,,,,,,,,,,,,,,=O158
,,,,,,,,,,,,,,=O158
,,,,,,,,,,,,,,=O158
,,,,,,,,,,,,,,=O158
,,,,,,,,,,,,,,=O158
,,,,,,,,,,,,,,=O158
,,,,,,,,,,,,,,=O158
,,,,,,,,,,,,,,,=P158
,,,,,,,,,,,,,,,=P158
,,,,,,,,,,,,,,,=P158
,,,,,,,,,,,,,,,=P158
,,,,,,,,,,,,,,,=P158
,,,,,,,,,,,,,,,=P158
,,,,,,,,,,,,,,,=P158
,,,,,,,,,,,,,,,=P158
,,,,,,,,,,,,,,,=P158
,,,,,,,,,,,,,,,=P158
,,,,,,,,,,,,,,,=P158
,,,,,,,,,,,,,,,=P158
,,,,,,,,,,,,,,,=P158
,,,,,,,,,,,,,,,=P158
,,,,,,,,,,,,,,,=P158
,,,,,,,,,,,,,,,=P158
,,,,,,,,,,,,,,,=P158
,,,,,,,,,,,,,,,=P158
,,,,,,,,,,,,,,,=P158
,,,,,,,,,,,,,,,=P158
,,,,,,,,,,,,,,,=P158
,,,,,,,,,,,,,,,=P158
,,,,,,,,,,,,,,,=P158
,,,,,,,,,,,,,,,=P158
,,,,,,,,,,,,,,,=P158
,,,,,,,,,,,,,,,=P158
,,,,,,,,,,,,,,,=P158
,,,,,,,,,,,,,,,=P158
,,,,,,,,,,,,,,,=P158
,,,,,,,,,,,,,,,=P158
,,,,,,,,,,,,,,,=P158
,,,,,,,,,,,,,,,=P158
,,,,,,,,,,,,,,,=P158
,,,,,,,,,,,,,,,=P158
,,,,,,,,,,,,,,,=P158
,,,,,,,,,,,,,,,=P158
,,,,,,,,,,,,,,,=P158
,,,,,,,,,,,,,,,=P158
,,,,,,,,,,,,,,,=P158
,,,,,,,,,,,,,,,=P158
,,,,,,,,,,,,,,,=P158
,,,,,,,,,,,,,,,=P158
,,,,,,,,,,,,,,,=P158
,,,,,,,,,,,,,,,,=Q158
,,,,,,,,,,,,,,,,=Q158
,,,,,,,,,,,,,,,,=Q158
,,,,,,,,,,,,,,,,=Q158
,,,,,,,,,,,,,,,,=Q158
,,,,,,,,,,,,,,,,=Q158
,,,,,,,,,,,,,,,,=Q158
