logIndex,logTime,¦¤logTime[ms],length,timeStamp[s],¦¤timeStamp[ms],seq,ID,msgcnt,¦¤msgcnt,Path Index,Offset,Offset(Adj),Cyclic Counter,Position Index,Position Probablility,Position Age,Position Confidence,Speed,Relative Heading
1125195,2025-01-31 03:36:16.124574,0.106,8,1954.112122,0.107,1,0xcaf0054c,0,0,8,6129,6129,3,0,30,40,0,72,0
1142806,2025-01-31 03:36:16.663846,539.2719999999999,8,1954.651394,539.272,7,0xcaf0054c,0,0,8,6129,6129,0,0,30,148,0,72,0
1142807,2025-01-31 03:36:16.663947,0.101,8,1954.651494,0.1,1,0xcaf0054c,0,0,8,6129,6129,0,0,30,148,0,72,0
1160240,2025-01-31 03:36:17.194000,530.053,8,1955.181547,530.053,7,0xcaf0054c,0,0,8,6130,6130,1,0,30,76,0,71,0
1160242,2025-01-31 03:36:17.194056,0.056,8,1955.181603,0.056,1,0xcaf0054c,0,0,8,6130,6130,1,0,30,76,0,71,0
1178232,2025-01-31 03:36:17.743488,549.432,8,1955.731035,549.432,1,0xcaf0054c,0,0,8,6130,6130,2,0,30,185,0,71,0
1178237,2025-01-31 03:36:17.743557,0.06899999999999999,8,1955.731104,0.069,7,0xcaf0054c,0,0,8,6130,6130,2,0,30,185,0,71,0
1196263,2025-01-31 03:36:18.283679,540.122,8,1956.271226,540.122,7,0xcaf0054c,0,0,8,6132,6132,3,0,30,112,0,72,0
1196266,2025-01-31 03:36:18.283791,0.112,8,1956.271338,0.112,1,0xcaf0054c,0,0,8,6132,6132,3,0,30,112,0,72,0
1214400,2025-01-31 03:36:18.833770,549.979,8,1956.821317,549.979,7,0xcaf0054c,0,0,8,6133,6133,0,0,30,42,0,71,0
1214403,2025-01-31 03:36:18.833959,0.189,8,1956.821506,0.189,1,0xcaf0054c,0,0,8,6133,6133,0,0,30,42,0,71,0
1232549,2025-01-31 03:36:19.384127,550.168,8,1957.371674,550.168,1,0xcaf0054c,0,0,8,6133,6133,1,0,30,153,0,71,0
1232550,2025-01-31 03:36:19.384144,0.017,8,1957.371691,0.017,7,0xcaf0054c,0,0,8,6133,6133,1,0,30,153,0,71,0
1250954,2025-01-31 03:36:19.943818,559.674,8,1957.931365,559.674,7,0xcaf0054c,0,0,8,6135,6135,2,0,30,85,0,71,0
1250955,2025-01-31 03:36:19.943894,0.076,8,1957.931442,0.077,1,0xcaf0054c,0,0,8,6135,6135,2,0,30,85,0,71,0
1268993,2025-01-31 03:36:20.494197,550.303,8,1958.481744,550.302,7,0xcaf0054c,0,0,8,6136,6136,3,0,30,14,0,71,0
1268994,2025-01-31 03:36:20.494214,0.017,8,1958.481762,0.018,1,0xcaf0054c,0,0,8,6136,6136,3,0,30,14,0,71,0
1286701,2025-01-31 03:36:21.033906,539.6919999999999,8,1959.021453,539.691,1,0xcaf0054c,0,0,8,6136,6136,0,0,30,123,0,71,0
1286702,2025-01-31 03:36:21.033914,0.008,8,1959.021461,0.008,7,0xcaf0054c,0,0,8,6136,6136,0,0,30,123,0,71,0
1304570,2025-01-31 03:36:21.573878,539.964,8,1959.561425,539.964,7,0xcaf0054c,0,0,8,6138,6138,1,0,30,31,0,72,0
1304571,2025-01-31 03:36:21.573924,0.046,8,1959.561471,0.046,1,0xcaf0054c,0,0,8,6138,6138,1,0,30,31,0,72,0
1322677,2025-01-31 03:36:22.124273,550.3489999999999,8,1960.11182,550.349,7,0xcaf0054c,0,0,8,6138,6138,2,0,30,142,0,72,0
1322680,2025-01-31 03:36:22.124377,0.104,8,1960.111925,0.105,1,0xcaf0054c,0,0,8,6138,6138,2,0,30,142,0,72,0
1340628,2025-01-31 03:36:22.673810,549.433,8,1960.661357,549.432,7,0xcaf0054c,0,0,8,6139,6139,3,0,30,72,0,71,0
1340632,2025-01-31 03:36:22.673965,0.155,8,1960.661512,0.155,1,0xcaf0054c,0,0,8,6139,6139,3,0,30,72,0,71,0
1359519,2025-01-31 03:36:23.245444,571.4789999999999,8,1961.232991,571.479,1,0xcaf0054c,0,0,8,6139,6139,0,0,30,184,0,71,0
1359521,2025-01-31 03:36:23.245461,0.017,8,1961.233008,0.017,7,0xcaf0054c,0,0,8,6139,6139,0,0,30,184,0,71,0
1377181,2025-01-31 03:36:23.783830,538.369,8,1961.771377,538.369,7,0xcaf0054c,0,0,8,6140,6140,1,0,30,112,0,71,0
1377185,2025-01-31 03:36:23.783959,0.129,8,1961.771506,0.129,1,0xcaf0054c,0,0,8,6140,6140,1,0,30,112,0,71,0
1395622,2025-01-31 03:36:24.344167,560.2080000000001,8,1962.331714,560.208,7,0xcaf0054c,0,0,8,6142,6142,2,0,30,43,0,71,0
1395625,2025-01-31 03:36:24.344205,0.038,8,1962.331752,0.038,1,0xcaf0054c,0,0,8,6142,6142,2,0,30,43,0,71,0
1414084,2025-01-31 03:36:24.904167,559.962,8,1962.891714,559.962,1,0xcaf0054c,0,0,8,6142,6142,3,0,30,157,0,71,0
1414085,2025-01-31 03:36:24.904199,0.032,8,1962.891746,0.032,7,0xcaf0054c,0,0,8,6142,6142,3,0,30,157,0,71,0
1432226,2025-01-31 03:36:25.455191,550.9920000000001,8,1963.442738,550.992,1,0xcaf0054c,0,0,8,6143,6143,0,0,30,88,0,71,0
1432238,2025-01-31 03:36:25.455359,0.16799999999999998,8,1963.442906,0.168,7,0xcaf0054c,0,0,8,6143,6143,0,0,30,88,0,71,0
1450208,2025-01-31 03:36:26.003798,548.439,8,1963.991345,548.439,1,0xcaf0054c,0,0,8,6144,6144,1,0,30,17,0,71,0
1450210,2025-01-31 03:36:26.003893,0.095,8,1963.99144,0.095,7,0xcaf0054c,0,0,8,6144,6144,1,0,30,17,0,71,0
1468204,2025-01-31 03:36:26.554199,550.3059999999999,8,1964.541746,550.306,1,0xcaf0054c,0,0,8,6144,6144,2,0,30,128,0,71,0
1468206,2025-01-31 03:36:26.554296,0.097,8,1964.541843,0.097,7,0xcaf0054c,0,0,8,6144,6144,2,0,30,128,0,71,0
1486280,2025-01-31 03:36:27.103759,549.4630000000001,8,1965.091306,549.463,1,0xcaf0054c,0,0,8,6146,6146,3,0,30,58,0,70,0
1486283,2025-01-31 03:36:27.103873,0.114,8,1965.09142,0.114,7,0xcaf0054c,0,0,8,6146,6146,3,0,30,58,0,70,0
1504514,2025-01-31 03:36:27.654167,550.294,8,1965.641714,550.294,1,0xcaf0054c,0,0,8,6146,6146,0,0,30,167,0,70,0
1504517,2025-01-31 03:36:27.654286,0.11900000000000001,8,1965.641833,0.119,7,0xcaf0054c,0,0,8,6146,6146,0,0,30,167,0,70,0
1522362,2025-01-31 03:36:28.194015,539.729,8,1966.181562,539.729,1,0xcaf0054c,0,0,8,6147,6147,1,0,30,95,0,65,0
1522363,2025-01-31 03:36:28.194123,0.108,8,1966.18167,0.108,7,0xcaf0054c,0,0,8,6147,6147,1,0,30,95,0,65,0
1540733,2025-01-31 03:36:28.755126,561.003,8,1966.742673,561.003,1,0xcaf0054c,0,0,8,6147,6147,2,0,30,26,0,64,0
1540741,2025-01-31 03:36:28.755298,0.17200000000000001,8,1966.742845,0.172,7,0xcaf0054c,0,0,8,6147,6147,2,0,30,26,0,64,0
1558491,2025-01-31 03:36:29.293704,538.4060000000001,8,1967.281251,538.406,1,0xcaf0054c,0,0,8,6147,6147,3,0,30,134,0,64,0
1558503,2025-01-31 03:36:29.294070,0.366,8,1967.281617,0.366,7,0xcaf0054c,0,0,8,6147,6147,3,0,30,134,0,64,0
1576412,2025-01-31 03:36:29.843885,549.815,8,1967.831433,549.816,1,0xcaf0054c,0,0,8,6147,6147,0,0,30,46,0,64,0
1576421,2025-01-31 03:36:29.844191,0.306,8,1967.831738,0.305,7,0xcaf0054c,0,0,8,6147,6147,0,0,30,46,0,64,0
1594998,2025-01-31 03:36:30.403813,559.622,8,1968.39136,559.622,1,0xcaf0054c,0,0,8,6147,6147,1,0,30,157,0,64,0
1594999,2025-01-31 03:36:30.404036,0.223,8,1968.391583,0.223,7,0xcaf0054c,0,0,8,6147,6147,1,0,30,157,0,64,0
1613040,2025-01-31 03:36:30.954193,550.157,8,1968.94174,550.157,1,0xcaf0054c,0,0,8,6147,6147,2,0,30,86,0,64,0
1613043,2025-01-31 03:36:30.954313,0.12000000000000001,8,1968.94186,0.12,7,0xcaf0054c,0,0,8,6147,6147,2,0,30,86,0,64,0
1631650,2025-01-31 03:36:31.515824,561.511,8,1969.503371,561.511,7,0xcaf0054c,0,0,8,6147,6147,3,0,30,20,0,64,0
1631665,2025-01-31 03:36:31.516175,0.35100000000000003,8,1969.503722,0.351,1,0xcaf0054c,0,0,8,6147,6147,3,0,30,20,0,64,0
1649633,2025-01-31 03:36:32.063819,547.644,8,1970.051366,547.644,7,0xcaf0054c,0,0,8,6147,6147,0,0,30,130,0,64,0
1649636,2025-01-31 03:36:32.064157,0.33799999999999997,8,1970.051705,0.339,1,0xcaf0054c,0,0,8,6147,6147,0,0,30,130,0,64,0
1667878,2025-01-31 03:36:32.615740,551.5830000000001,8,1970.603287,551.582,1,0xcaf0054c,0,0,8,6147,6147,1,0,30,59,0,64,0
1667879,2025-01-31 03:36:32.615765,0.025,8,1970.603312,0.025,7,0xcaf0054c,0,0,8,6147,6147,1,0,30,59,0,64,0
1685610,2025-01-31 03:36:33.153909,538.144,8,1971.141456,538.144,7,0xcaf0054c,0,0,8,6147,6147,2,0,30,168,0,64,0
1685611,2025-01-31 03:36:33.154018,0.10900000000000001,8,1971.141565,0.109,1,0xcaf0054c,0,0,8,6147,6147,2,0,30,168,0,64,0
