logIndex,logTime,¦¤logTime[ms],length,timeStamp[s],¦¤timeStamp[ms],seq,ID,msgcnt,¦¤msgcnt,Path Index,Offset,Offset(Adj),Cyclic Counter,Profile type,Retransmission,Update,Accuracy,Distance,Value 0,Value 1
13822,2025-01-31 04:05:42.410124,16.929,8,3720.385548,16.928,7,0xcaf0025e,0,0,31,626,8817,3,4,1,0,0,22,511,507
13844,2025-01-31 04:05:42.410547,0.423,8,3720.385971,0.423,1,0xcaf0025e,0,0,31,626,8817,3,4,1,0,0,22,511,507
14498,2025-01-31 04:05:42.430330,19.782999999999998,8,3720.405755,19.784,7,0xcaf0025e,0,0,31,648,8839,0,4,1,0,0,16,507,513
14506,2025-01-31 04:05:42.430456,0.126,8,3720.40588,0.125,1,0xcaf0025e,0,0,31,648,8839,0,4,1,0,0,16,507,513
15143,2025-01-31 04:05:42.450458,20.002,8,3720.425883,20.003,7,0xcaf0025e,0,0,31,664,8855,1,4,1,0,0,16,513,511
15155,2025-01-31 04:05:42.450744,0.28600000000000003,8,3720.426169,0.286,1,0xcaf0025e,0,0,31,664,8855,1,4,1,0,0,16,513,511
16544,2025-01-31 04:05:42.492437,41.693,8,3720.467861,41.692,7,0xcaf0025e,0,0,31,680,8871,2,4,1,0,0,10,511,507
16554,2025-01-31 04:05:42.492774,0.337,8,3720.468199,0.338,1,0xcaf0025e,0,0,31,680,8871,2,4,1,0,0,10,511,507
17087,2025-01-31 04:05:42.510127,17.353,8,3720.485552,17.353,7,0xcaf0025e,0,0,31,690,8881,3,4,1,0,0,21,507,511
17110,2025-01-31 04:05:42.510553,0.426,8,3720.485977,0.425,1,0xcaf0025e,0,0,31,690,8881,3,4,1,0,0,21,507,511
17755,2025-01-31 04:05:42.530304,19.751,8,3720.505729,19.752,7,0xcaf0025e,0,0,31,711,8902,0,4,1,0,0,10,511,507
17765,2025-01-31 04:05:42.530506,0.202,8,3720.505931,0.202,1,0xcaf0025e,0,0,31,711,8902,0,4,1,0,0,10,511,507
18374,2025-01-31 04:05:42.550158,19.652,8,3720.525583,19.652,7,0xcaf0025e,0,0,31,721,8912,1,4,1,0,0,16,507,507
18397,2025-01-31 04:05:42.550570,0.412,8,3720.525994,0.411,1,0xcaf0025e,0,0,31,721,8912,1,4,1,0,0,16,507,507
19024,2025-01-31 04:05:42.570213,19.643,8,3720.545638,19.644,7,0xcaf0025e,0,0,31,737,8928,2,4,1,0,0,16,507,511
19050,2025-01-31 04:05:42.570640,0.42700000000000005,8,3720.546065,0.427,1,0xcaf0025e,0,0,31,737,8928,2,4,1,0,0,16,507,511
20025,2025-01-31 04:05:42.600161,29.520999999999997,8,3720.575585,29.52,7,0xcaf0025e,0,0,31,6796,6796,3,1,0,0,0,5,461,471
20031,2025-01-31 04:05:42.600443,0.28200000000000003,8,3720.575868,0.283,1,0xcaf0025e,0,0,31,6796,6796,3,1,0,0,0,5,461,471
20708,2025-01-31 04:05:42.620130,19.687,8,3720.595555,19.687,7,0xcaf0025e,0,0,31,6796,6796,0,1,1,0,0,5,461,471
20715,2025-01-31 04:05:42.620462,0.332,8,3720.595887,0.332,1,0xcaf0025e,0,0,31,6796,6796,0,1,1,0,0,5,461,471
21411,2025-01-31 04:05:42.640151,19.689,8,3720.615576,19.689,7,0xcaf0025e,0,0,31,6806,6806,1,1,0,0,0,6,491,501
21418,2025-01-31 04:05:42.640410,0.259,8,3720.615834,0.258,1,0xcaf0025e,0,0,31,6806,6806,1,1,0,0,0,6,491,501
22071,2025-01-31 04:05:42.660157,19.747,8,3720.635582,19.748,7,0xcaf0025e,0,0,31,6806,6806,2,1,1,0,0,6,491,501
22074,2025-01-31 04:05:42.660414,0.257,8,3720.635839,0.257,1,0xcaf0025e,0,0,31,6806,6806,2,1,1,0,0,6,491,501
22678,2025-01-31 04:05:42.680154,19.740000000000002,8,3720.655579,19.74,7,0xcaf0025e,0,0,31,753,8944,3,4,1,0,0,45,511,509
22686,2025-01-31 04:05:42.680429,0.275,8,3720.655853,0.274,1,0xcaf0025e,0,0,31,753,8944,3,4,1,0,0,45,511,509
23713,2025-01-31 04:05:42.710172,29.743,8,3720.685597,29.744,7,0xcaf0025e,0,0,31,4103,12294,0,4,0,0,0,11,499,505
23728,2025-01-31 04:05:42.710554,0.382,8,3720.685979,0.382,1,0xcaf0025e,0,0,31,4103,12294,0,4,0,0,0,11,499,505
24388,2025-01-31 04:05:42.730330,19.776,8,3720.705755,19.776,7,0xcaf0025e,0,0,31,4103,12294,1,4,1,0,0,11,499,505
24395,2025-01-31 04:05:42.730527,0.19699999999999998,8,3720.705952,0.197,1,0xcaf0025e,0,0,31,4103,12294,1,4,1,0,0,11,499,505
25291,2025-01-31 04:05:42.756483,25.956,8,3720.731908,25.956,7,0xcaf0025e,0,0,31,4114,12305,2,4,0,0,0,29,505,503
25301,2025-01-31 04:05:42.756756,0.273,8,3720.73218,0.272,1,0xcaf0025e,0,0,31,4114,12305,2,4,0,0,0,29,505,503
25751,2025-01-31 04:05:42.770564,13.808000000000002,8,3720.745989,13.809,7,0xcaf0025e,0,0,31,4114,12305,3,4,1,0,0,29,505,503
25758,2025-01-31 04:05:42.770834,0.27,8,3720.746258,0.269,1,0xcaf0025e,0,0,31,4114,12305,3,4,1,0,0,29,505,503
26436,2025-01-31 04:05:42.790154,19.32,8,3720.765579,19.321,7,0xcaf0025e,0,0,31,798,8989,0,4,1,0,0,16,509,511
26458,2025-01-31 04:05:42.790422,0.268,8,3720.765847,0.268,1,0xcaf0025e,0,0,31,798,8989,0,4,1,0,0,16,509,511
27414,2025-01-31 04:05:42.820217,29.794999999999998,8,3720.795642,29.795,7,0xcaf0025e,0,0,31,814,9005,1,4,1,0,0,11,511,509
27418,2025-01-31 04:05:42.820617,0.4,8,3720.796042,0.4,1,0xcaf0025e,0,0,31,814,9005,1,4,1,0,0,11,511,509
28147,2025-01-31 04:05:42.840178,19.561,8,3720.815603,19.561,7,0xcaf0025e,0,0,31,825,9016,2,4,1,0,0,15,509,511
28153,2025-01-31 04:05:42.840407,0.229,8,3720.815832,0.229,1,0xcaf0025e,0,0,31,825,9016,2,4,1,0,0,15,509,511
28825,2025-01-31 04:05:42.860164,19.757,8,3720.835589,19.757,7,0xcaf0025e,0,0,31,840,9031,3,4,1,0,0,25,511,509
28828,2025-01-31 04:05:42.860408,0.244,8,3720.835832,0.243,1,0xcaf0025e,0,0,31,840,9031,3,4,1,0,0,25,511,509
29426,2025-01-31 04:05:42.880178,19.77,8,3720.855603,19.771,7,0xcaf0025e,0,0,31,865,9056,0,4,1,0,0,49,509,511
29432,2025-01-31 04:05:42.880423,0.245,8,3720.855848,0.245,1,0xcaf0025e,0,0,31,865,9056,0,4,1,0,0,49,509,511
30130,2025-01-31 04:05:42.900162,19.739,8,3720.875586,19.738,7,0xcaf0025e,0,0,31,914,9105,1,4,1,0,0,9,511,511
30133,2025-01-31 04:05:42.900409,0.247,8,3720.875833,0.247,1,0xcaf0025e,0,0,31,914,9105,1,4,1,0,0,9,511,511
30749,2025-01-31 04:05:42.920214,19.805,8,3720.895639,19.806,7,0xcaf0025e,0,0,31,914,9105,2,16,1,0,3,0,19,1023
30758,2025-01-31 04:05:42.920634,0.42000000000000004,8,3720.896058,0.419,1,0xcaf0025e,0,0,31,914,9105,2,16,1,0,3,0,19,1023
31443,2025-01-31 04:05:42.940234,19.599999999999998,8,3720.915659,19.601,7,0xcaf0025e,0,0,31,923,9114,3,4,1,0,0,16,511,507
31445,2025-01-31 04:05:42.940480,0.24600000000000002,8,3720.915905,0.246,1,0xcaf0025e,0,0,31,923,9114,3,4,1,0,0,16,511,507
32120,2025-01-31 04:05:42.960173,19.692999999999998,8,3720.935598,19.693,7,0xcaf0025e,0,0,31,939,9130,0,4,1,0,0,11,507,517
32123,2025-01-31 04:05:42.960399,0.22599999999999998,8,3720.935824,0.226,1,0xcaf0025e,0,0,31,939,9130,0,4,1,0,0,11,507,517
32768,2025-01-31 04:05:42.980255,19.855999999999998,8,3720.95568,19.856,7,0xcaf0025e,0,0,31,950,9141,1,4,1,0,0,6,517,517
32774,2025-01-31 04:05:42.980415,0.16,8,3720.95584,0.16,1,0xcaf0025e,0,0,31,950,9141,1,4,1,0,0,6,517,517
33446,2025-01-31 04:05:43.000239,19.824,8,3720.975664,19.824,7,0xcaf0025e,0,0,31,956,9147,2,4,1,0,0,16,517,503
33450,2025-01-31 04:05:43.000476,0.237,8,3720.975901,0.237,1,0xcaf0025e,0,0,31,956,9147,2,4,1,0,0,16,517,503
35089,2025-01-31 04:05:43.050719,50.243,8,3721.026144,50.243,7,0xcaf0025e,0,0,31,972,9163,3,4,1,0,0,11,503,509
35098,2025-01-31 04:05:43.050888,0.16899999999999998,8,3721.026313,0.169,1,0xcaf0025e,0,0,31,972,9163,3,4,1,0,0,11,503,509
35721,2025-01-31 04:05:43.070216,19.328000000000003,8,3721.045641,19.328,7,0xcaf0025e,0,0,31,983,9174,0,4,1,0,0,11,509,509
35733,2025-01-31 04:05:43.070424,0.208,8,3721.045848,0.207,1,0xcaf0025e,0,0,31,983,9174,0,4,1,0,0,11,509,509
36406,2025-01-31 04:05:43.090174,19.75,8,3721.065599,19.751,7,0xcaf0025e,0,0,31,994,9185,1,4,1,0,0,9,509,511
36421,2025-01-31 04:05:43.090410,0.236,8,3721.065835,0.236,1,0xcaf0025e,0,0,31,994,9185,1,4,1,0,0,9,509,511
37073,2025-01-31 04:05:43.110244,19.834,8,3721.085669,19.834,7,0xcaf0025e,0,0,31,1003,9194,2,4,1,0,0,42,511,509
37084,2025-01-31 04:05:43.110465,0.221,8,3721.08589,0.221,1,0xcaf0025e,0,0,31,1003,9194,2,4,1,0,0,42,511,509
37758,2025-01-31 04:05:43.130350,19.885,8,3721.105775,19.885,7,0xcaf0025e,0,0,31,1045,9236,3,4,1,0,0,31,509,511
37763,2025-01-31 04:05:43.130410,0.060000000000000005,8,3721.105835,0.06,1,0xcaf0025e,0,0,31,1045,9236,3,4,1,0,0,31,509,511
38803,2025-01-31 04:05:43.160235,29.825,8,3721.13566,29.825,7,0xcaf0025e,0,0,31,6833,6833,0,1,0,0,0,0,511,1023
38806,2025-01-31 04:05:43.160450,0.215,8,3721.135875,0.215,1,0xcaf0025e,0,0,31,6833,6833,0,1,0,0,0,0,511,1023
39435,2025-01-31 04:05:43.180357,19.907,8,3721.155781,19.906,7,0xcaf0025e,0,0,31,6833,6833,1,1,1,0,0,0,511,1023
39437,2025-01-31 04:05:43.180408,0.051,8,3721.155833,0.052,1,0xcaf0025e,0,0,31,6833,6833,1,1,1,0,0,0,511,1023
40112,2025-01-31 04:05:43.200278,19.869999999999997,8,3721.175703,19.87,7,0xcaf0025e,0,0,31,4143,12334,2,4,0,0,0,48,503,505
40114,2025-01-31 04:05:43.200487,0.20900000000000002,8,3721.175912,0.209,1,0xcaf0025e,0,0,31,4143,12334,2,4,0,0,0,48,503,505
40773,2025-01-31 04:05:43.220186,19.699,8,3721.195611,19.699,7,0xcaf0025e,0,0,31,4143,12334,3,4,1,0,0,48,503,505
40775,2025-01-31 04:05:43.220562,0.376,8,3721.195987,0.376,1,0xcaf0025e,0,0,31,4143,12334,3,4,1,0,0,48,503,505
41447,2025-01-31 04:05:43.240263,19.701,8,3721.215688,19.701,7,0xcaf0025e,0,0,31,1076,9267,0,4,1,0,0,13,511,505
41451,2025-01-31 04:05:43.240466,0.203,8,3721.21589,0.202,1,0xcaf0025e,0,0,31,1076,9267,0,4,1,0,0,13,511,505
42769,2025-01-31 04:05:43.280336,39.870000000000005,8,3721.25576,39.87,7,0xcaf0025e,0,0,31,1089,9280,1,4,1,0,0,11,505,511
42773,2025-01-31 04:05:43.280444,0.108,8,3721.255869,0.109,1,0xcaf0025e,0,0,31,1089,9280,1,4,1,0,0,11,505,511
43487,2025-01-31 04:05:43.300423,19.979,8,3721.275848,19.979,7,0xcaf0025e,0,0,31,1100,9291,2,4,1,0,0,16,511,511
43489,2025-01-31 04:05:43.300618,0.195,8,3721.276043,0.195,1,0xcaf0025e,0,0,31,1100,9291,2,4,1,0,0,16,511,511
44096,2025-01-31 04:05:43.320195,19.577,8,3721.295619,19.576,7,0xcaf0025e,0,0,31,1116,9307,3,4,1,0,0,11,511,513
44103,2025-01-31 04:05:43.320567,0.372,8,3721.295992,0.373,1,0xcaf0025e,0,0,31,1116,9307,3,4,1,0,0,11,511,513
44788,2025-01-31 04:05:43.340270,19.703,8,3721.315695,19.703,7,0xcaf0025e,0,0,31,1127,9318,0,4,1,0,0,10,513,511
44791,2025-01-31 04:05:43.340458,0.188,8,3721.315883,0.188,1,0xcaf0025e,0,0,31,1127,9318,0,4,1,0,0,10,513,511
45475,2025-01-31 04:05:43.360201,19.743,8,3721.335626,19.743,7,0xcaf0025e,0,0,31,1137,9328,1,4,1,0,0,21,511,513
45477,2025-01-31 04:05:43.360386,0.185,8,3721.335811,0.185,1,0xcaf0025e,0,0,31,1137,9328,1,4,1,0,0,21,511,513
46098,2025-01-31 04:05:43.380281,19.895,8,3721.355706,19.895,7,0xcaf0025e,0,0,31,1158,9349,2,4,1,0,0,16,513,511
46100,2025-01-31 04:05:43.380427,0.146,8,3721.355852,0.146,1,0xcaf0025e,0,0,31,1158,9349,2,4,1,0,0,16,513,511
46826,2025-01-31 04:05:43.401885,21.458000000000002,8,3721.37731,21.458,7,0xcaf0025e,0,0,31,1174,9365,3,4,1,0,0,15,511,515
46838,2025-01-31 04:05:43.402377,0.49200000000000005,8,3721.377802,0.492,1,0xcaf0025e,0,0,31,1174,9365,3,4,1,0,0,15,511,515
47440,2025-01-31 04:05:43.420202,17.825,8,3721.395627,17.825,7,0xcaf0025e,0,0,31,1189,9380,0,4,1,0,0,29,515,511
47444,2025-01-31 04:05:43.420556,0.354,8,3721.395981,0.354,1,0xcaf0025e,0,0,31,1189,9380,0,4,1,0,0,29,515,511
48094,2025-01-31 04:05:43.440233,19.677,8,3721.415658,19.677,7,0xcaf0025e,0,0,31,1214,9405,1,16,1,0,3,0,19,1023
48097,2025-01-31 04:05:43.440391,0.158,8,3721.415816,0.158,1,0xcaf0025e,0,0,31,1214,9405,1,16,1,0,3,0,19,1023
48781,2025-01-31 04:05:43.460237,19.846,8,3721.435662,19.846,7,0xcaf0025e,0,0,31,1218,9409,2,4,1,0,0,17,511,513
48782,2025-01-31 04:05:43.460410,0.17300000000000001,8,3721.435835,0.173,1,0xcaf0025e,0,0,31,1218,9409,2,4,1,0,0,17,511,513
49759,2025-01-31 04:05:43.490366,29.956,8,3721.46579,29.955,7,0xcaf0025e,0,0,31,1235,9426,3,4,1,0,0,87,513,511
49762,2025-01-31 04:05:43.490459,0.093,8,3721.465883,0.093,1,0xcaf0025e,0,0,31,1235,9426,3,4,1,0,0,87,513,511
50400,2025-01-31 04:05:43.510204,19.744999999999997,8,3721.485629,19.746,7,0xcaf0025e,0,0,31,1322,9513,0,4,1,0,0,47,511,515
50413,2025-01-31 04:05:43.510469,0.265,8,3721.485894,0.265,1,0xcaf0025e,0,0,31,1322,9513,0,4,1,0,0,47,511,515
51031,2025-01-31 04:05:43.530391,19.921999999999997,8,3721.505816,19.922,7,0xcaf0025e,0,0,31,1369,9560,1,4,1,0,0,11,515,513
51033,2025-01-31 04:05:43.530401,0.01,8,3721.505826,0.01,1,0xcaf0025e,0,0,31,1369,9560,1,4,1,0,0,11,515,513
51690,2025-01-31 04:05:43.550313,19.912,8,3721.525738,19.912,7,0xcaf0025e,0,0,31,1380,9571,2,4,1,0,0,16,513,515
51693,2025-01-31 04:05:43.550429,0.116,8,3721.525854,0.116,1,0xcaf0025e,0,0,31,1380,9571,2,4,1,0,0,16,513,515
52323,2025-01-31 04:05:43.570276,19.847,8,3721.545701,19.847,7,0xcaf0025e,0,0,31,1396,9587,3,4,1,0,0,20,515,511
52337,2025-01-31 04:05:43.570584,0.308,8,3721.546009,0.308,1,0xcaf0025e,0,0,31,1396,9587,3,4,1,0,0,20,515,511
53313,2025-01-31 04:05:43.600281,29.697000000000003,8,3721.575705,29.696,7,0xcaf0025e,0,0,31,1416,9607,0,4,1,0,0,50,511,513
53316,2025-01-31 04:05:43.600442,0.161,8,3721.575867,0.162,1,0xcaf0025e,0,0,31,1416,9607,0,4,1,0,0,50,511,513
54031,2025-01-31 04:05:43.620227,19.785,8,3721.595651,19.784,7,0xcaf0025e,0,0,31,1466,9657,1,4,1,0,0,20,513,511
54036,2025-01-31 04:05:43.620523,0.296,8,3721.595948,0.297,1,0xcaf0025e,0,0,31,1466,9657,1,4,1,0,0,20,513,511
54734,2025-01-31 04:05:43.640227,19.704,8,3721.615651,19.703,7,0xcaf0025e,0,0,31,1486,9677,2,4,1,0,0,21,511,513
54736,2025-01-31 04:05:43.640368,0.14100000000000001,8,3721.615792,0.141,1,0xcaf0025e,0,0,31,1486,9677,2,4,1,0,0,21,511,513
55400,2025-01-31 04:05:43.660227,19.859,8,3721.635652,19.86,7,0xcaf0025e,0,0,31,1507,9698,3,4,1,0,0,10,513,519
55403,2025-01-31 04:05:43.660386,0.159,8,3721.63581,0.158,1,0xcaf0025e,0,0,31,1507,9698,3,4,1,0,0,10,513,519
56005,2025-01-31 04:05:43.680363,19.977,8,3721.655788,19.978,7,0xcaf0025e,0,0,31,1514,9705,0,16,1,0,3,0,19,1023
56007,2025-01-31 04:05:43.680403,0.04,8,3721.655828,0.04,1,0xcaf0025e,0,0,31,1514,9705,0,16,1,0,3,0,19,1023
57037,2025-01-31 04:05:43.710263,29.86,8,3721.685688,29.86,7,0xcaf0025e,0,0,31,1517,9708,1,4,1,0,0,15,519,511
57047,2025-01-31 04:05:43.710459,0.196,8,3721.685884,0.196,1,0xcaf0025e,0,0,31,1517,9708,1,4,1,0,0,15,519,511
57690,2025-01-31 04:05:43.730341,19.882,8,3721.705766,19.882,7,0xcaf0025e,0,0,31,1532,9723,2,4,1,0,0,97,511,511
57693,2025-01-31 04:05:43.730404,0.063,8,3721.705829,0.063,1,0xcaf0025e,0,0,31,1532,9723,2,4,1,0,0,97,511,511
58336,2025-01-31 04:05:43.750339,19.935000000000002,8,3721.725763,19.934,7,0xcaf0025e,0,0,31,1629,9820,3,4,1,0,0,20,511,513
58350,2025-01-31 04:05:43.750636,0.297,8,3721.726061,0.298,1,0xcaf0025e,0,0,31,1629,9820,3,4,1,0,0,20,511,513
59000,2025-01-31 04:05:43.770261,19.625,8,3721.745685,19.624,7,0xcaf0025e,0,0,31,1649,9840,0,4,1,0,0,26,513,511
59014,2025-01-31 04:05:43.770554,0.29300000000000004,8,3721.745979,0.294,1,0xcaf0025e,0,0,31,1649,9840,0,4,1,0,0,26,513,511
59709,2025-01-31 04:05:43.790405,19.851,8,3721.76583,19.851,7,0xcaf0025e,0,0,31,1675,9866,1,4,1,0,0,16,511,517
59716,2025-01-31 04:05:43.790551,0.146,8,3721.765976,0.146,1,0xcaf0025e,0,0,31,1675,9866,1,4,1,0,0,16,511,517
60667,2025-01-31 04:05:43.820238,29.687,8,3721.795663,29.687,7,0xcaf0025e,0,0,31,1691,9882,2,4,1,0,0,22,517,511
60669,2025-01-31 04:05:43.820544,0.306,8,3721.795969,0.306,1,0xcaf0025e,0,0,31,1691,9882,2,4,1,0,0,22,517,511
61320,2025-01-31 04:05:43.840226,19.682000000000002,8,3721.81565,19.681,7,0xcaf0025e,0,0,31,1713,9904,3,4,1,0,0,15,511,513
61322,2025-01-31 04:05:43.840382,0.156,8,3721.815807,0.157,1,0xcaf0025e,0,0,31,1713,9904,3,4,1,0,0,15,511,513
61991,2025-01-31 04:05:43.860249,19.867,8,3721.835674,19.867,7,0xcaf0025e,0,0,31,1728,9919,0,4,1,0,0,11,513,511
61992,2025-01-31 04:05:43.860404,0.155,8,3721.835829,0.155,1,0xcaf0025e,0,0,31,1728,9919,0,4,1,0,0,11,513,511
62599,2025-01-31 04:05:43.880330,19.926,8,3721.855754,19.925,7,0xcaf0025e,0,0,31,1739,9930,1,4,1,0,0,5,511,511
62600,2025-01-31 04:05:43.880398,0.068,8,3721.855822,0.068,1,0xcaf0025e,0,0,31,1739,9930,1,4,1,0,0,5,511,511
63279,2025-01-31 04:05:43.900227,19.829,8,3721.875652,19.83,7,0xcaf0025e,0,0,31,1744,9935,2,4,1,0,0,11,511,517
63281,2025-01-31 04:05:43.900381,0.154,8,3721.875806,0.154,1,0xcaf0025e,0,0,31,1744,9935,2,4,1,0,0,11,511,517
64252,2025-01-31 04:05:43.930351,29.97,8,3721.905776,29.97,7,0xcaf0025e,0,0,31,1755,9946,3,4,1,0,0,10,517,513
64254,2025-01-31 04:05:43.930393,0.041999999999999996,8,3721.905818,0.042,1,0xcaf0025e,0,0,31,1755,9946,3,4,1,0,0,10,517,513
64913,2025-01-31 04:05:43.950496,20.102999999999998,8,3721.925921,20.103,7,0xcaf0025e,0,0,31,1765,9956,0,4,1,0,0,50,513,515
64917,2025-01-31 04:05:43.950560,0.064,8,3721.925984,0.063,1,0xcaf0025e,0,0,31,1765,9956,0,4,1,0,0,50,513,515
65603,2025-01-31 04:05:43.970265,19.705000000000002,8,3721.94569,19.706,7,0xcaf0025e,0,0,31,1814,10005,1,16,1,0,3,0,19,1023
65618,2025-01-31 04:05:43.970538,0.273,8,3721.945963,0.273,1,0xcaf0025e,0,0,31,1814,10005,1,16,1,0,3,0,19,1023
66289,2025-01-31 04:05:43.990388,19.849999999999998,8,3721.965813,19.85,7,0xcaf0025e,0,0,31,1815,10006,2,4,1,0,0,20,515,511
66291,2025-01-31 04:05:43.990467,0.079,8,3721.965892,0.079,1,0xcaf0025e,0,0,31,1815,10006,2,4,1,0,0,20,515,511
66931,2025-01-31 04:05:44.010233,19.766,8,3721.985658,19.766,7,0xcaf0025e,0,0,31,1835,10026,3,4,1,0,0,34,511,515
66939,2025-01-31 04:05:44.010429,0.196,8,3721.985854,0.196,1,0xcaf0025e,0,0,31,1835,10026,3,4,1,0,0,34,511,515
