logIndex,logTime,¦¤logTime[ms],length,timeStamp[s],¦¤timeStamp[ms],seq,ID,msgcnt,¦¤msgcnt,Path Index,Offset,Offset(Adj),Cyclic Counter,Position Index,Position Probablility,Position Age,Position Confidence,Speed,Relative Heading
184114,2025-01-31 04:05:47.521976,0.23299999999999998,8,3725.497401,0.234,1,0xcaf0054c,0,0,31,5426,5426,1,0,30,149,1,183,253
202457,2025-01-31 04:05:48.072533,550.557,8,3726.047957,550.556,1,0xcaf0054c,0,0,31,5447,5447,2,0,30,77,1,183,0
202475,2025-01-31 04:05:48.072908,0.375,8,3726.048332,0.375,7,0xcaf0054c,0,0,31,5447,5447,2,0,30,77,1,183,0
220615,2025-01-31 04:05:48.615168,542.26,8,3726.590593,542.261,1,0xcaf0054c,0,0,31,5469,5469,3,0,30,6,1,183,0
220626,2025-01-31 04:05:48.615540,0.372,8,3726.590965,0.372,7,0xcaf0054c,0,0,31,5469,5469,3,0,30,6,1,183,0
239296,2025-01-31 04:05:49.172087,556.547,8,3727.147512,556.547,1,0xcaf0054c,0,0,31,5469,5469,0,0,30,117,1,183,0
239304,2025-01-31 04:05:49.172301,0.214,8,3727.147725,0.213,7,0xcaf0054c,0,0,31,5469,5469,0,0,30,117,1,183,0
257587,2025-01-31 04:05:49.721749,549.4480000000001,8,3727.697174,549.449,1,0xcaf0054c,0,0,31,5491,5491,1,0,30,48,1,183,0
257588,2025-01-31 04:05:49.721823,0.074,8,3727.697248,0.074,7,0xcaf0054c,0,0,31,5491,5491,1,0,30,48,1,183,0
276337,2025-01-31 04:05:50.281258,559.4350000000001,8,3728.256683,559.435,1,0xcaf0054c,0,0,31,5491,5491,2,0,30,160,1,183,0
276339,2025-01-31 04:05:50.281285,0.027,8,3728.256709,0.026,7,0xcaf0054c,0,0,31,5491,5491,2,0,30,160,1,183,0
294860,2025-01-31 04:05:50.841250,559.965,8,3728.816675,559.966,7,0xcaf0054c,0,0,31,5512,5512,3,0,30,92,1,183,1
294861,2025-01-31 04:05:50.841312,0.062,8,3728.816737,0.062,1,0xcaf0054c,0,0,31,5512,5512,3,0,30,92,1,183,1
313750,2025-01-31 04:05:51.401703,560.391,8,3729.377128,560.391,1,0xcaf0054c,0,0,31,5534,5534,0,0,30,24,1,183,2
313751,2025-01-31 04:05:51.401778,0.075,8,3729.377203,0.075,7,0xcaf0054c,0,0,31,5534,5534,0,0,30,24,1,183,2
331741,2025-01-31 04:05:51.941544,539.766,8,3729.916969,539.766,1,0xcaf0054c,0,0,31,5534,5534,1,0,30,133,1,183,2
331744,2025-01-31 04:05:51.941596,0.052,8,3729.91702,0.051,7,0xcaf0054c,0,0,31,5534,5534,1,0,30,133,1,183,2
350176,2025-01-31 04:05:52.493695,552.099,8,3730.46912,552.1,7,0xcaf0054c,0,0,31,5556,5556,2,0,30,62,1,183,252
350177,2025-01-31 04:05:52.493753,0.058,8,3730.469178,0.058,1,0xcaf0054c,0,0,31,5556,5556,2,0,30,62,1,183,252
368346,2025-01-31 04:05:53.041605,547.852,8,3731.01703,547.852,7,0xcaf0054c,0,0,31,5556,5556,3,0,30,171,1,183,252
368362,2025-01-31 04:05:53.042053,0.448,8,3731.017478,0.448,1,0xcaf0054c,0,0,31,5556,5556,3,0,30,171,1,183,252
387064,2025-01-31 04:05:53.604096,562.043,8,3731.579521,562.043,7,0xcaf0054c,0,0,31,5578,5578,0,0,30,103,1,183,252
387066,2025-01-31 04:05:53.604154,0.058,8,3731.579578,0.057,1,0xcaf0054c,0,0,31,5578,5578,0,0,30,103,1,183,252
405649,2025-01-31 04:05:54.161586,557.432,8,3732.13701,557.432,7,0xcaf0054c,0,0,31,5600,5600,1,0,30,35,1,183,252
405654,2025-01-31 04:05:54.161725,0.13899999999999998,8,3732.13715,0.14,1,0xcaf0054c,0,0,31,5600,5600,1,0,30,35,1,183,252
424191,2025-01-31 04:05:54.712132,550.4069999999999,8,3732.687557,550.407,7,0xcaf0054c,0,0,31,5600,5600,2,0,30,145,1,183,252
424192,2025-01-31 04:05:54.712285,0.153,8,3732.68771,0.153,1,0xcaf0054c,0,0,31,5600,5600,2,0,30,145,1,183,252
442263,2025-01-31 04:05:55.252244,539.959,8,3733.227668,539.958,1,0xcaf0054c,0,0,31,5622,5622,3,0,30,73,1,185,253
442272,2025-01-31 04:05:55.252391,0.147,8,3733.227816,0.148,7,0xcaf0054c,0,0,31,5622,5622,3,0,30,73,1,185,253
461007,2025-01-31 04:05:55.812138,559.747,8,3733.787563,559.747,1,0xcaf0054c,0,0,31,5622,5622,0,0,30,184,1,185,253
461008,2025-01-31 04:05:55.812163,0.025,8,3733.787588,0.025,7,0xcaf0054c,0,0,31,5622,5622,0,0,30,184,1,185,253
478773,2025-01-31 04:05:56.341797,529.634,8,3734.317221,529.633,7,0xcaf0054c,0,0,31,5646,5646,1,0,20,92,1,186,253
478774,2025-01-31 04:05:56.341813,0.016,8,3734.317238,0.017,1,0xcaf0054c,0,0,31,5646,5646,1,0,20,92,1,186,253
497101,2025-01-31 04:05:56.892139,550.326,8,3734.867564,550.326,1,0xcaf0054c,0,0,31,5668,5668,2,0,30,22,1,186,0
497104,2025-01-31 04:05:56.892255,0.116,8,3734.867679,0.115,7,0xcaf0054c,0,0,31,5668,5668,2,0,30,22,1,186,0
515237,2025-01-31 04:05:57.431703,539.4480000000001,8,3735.407128,539.449,7,0xcaf0054c,0,0,31,5668,5668,3,0,30,131,1,186,0
515239,2025-01-31 04:05:57.431768,0.06499999999999999,8,3735.407192,0.064,1,0xcaf0054c,0,0,31,5668,5668,3,0,30,131,1,186,0
533995,2025-01-31 04:05:57.992115,560.3470000000001,8,3735.967539,560.347,7,0xcaf0054c,0,0,31,5690,5690,0,0,30,63,1,186,0
534060,2025-01-31 04:05:57.993948,1.833,8,3735.969373,1.834,1,0xcaf0054c,0,0,31,5690,5690,0,0,30,63,1,186,0
552240,2025-01-31 04:05:58.541630,547.682,8,3736.517055,547.682,7,0xcaf0054c,0,0,31,5690,5690,1,0,30,171,1,186,0
552403,2025-01-31 04:05:58.547880,6.25,8,3736.523305,6.25,1,0xcaf0054c,0,0,31,5690,5690,1,0,30,171,1,186,0
570942,2025-01-31 04:05:59.102599,554.7189999999999,8,3737.078024,554.719,7,0xcaf0054c,0,0,31,5713,5713,2,0,30,101,1,188,0
571276,2025-01-31 04:05:59.112940,10.341,8,3737.088365,10.341,1,0xcaf0054c,0,0,31,5713,5713,2,0,30,101,1,188,0
588572,2025-01-31 04:05:59.631609,518.6690000000001,8,3737.607034,518.669,7,0xcaf0054c,0,0,31,5735,5735,3,0,30,29,1,188,1
588982,2025-01-31 04:05:59.644716,13.107000000000001,8,3737.620141,13.107,1,0xcaf0054c,0,0,31,5735,5735,3,0,30,29,1,188,1
607001,2025-01-31 04:06:00.181649,536.933,8,3738.157074,536.933,7,0xcaf0054c,0,0,31,5735,5735,0,0,30,141,1,188,1
607443,2025-01-31 04:06:00.194420,12.770999999999999,8,3738.169845,12.771,1,0xcaf0054c,0,0,31,5735,5735,0,0,30,141,1,188,1
625389,2025-01-31 04:06:00.732140,537.72,8,3738.707565,537.72,7,0xcaf0054c,0,0,31,5758,5758,1,0,30,68,1,188,253
625751,2025-01-31 04:06:00.743689,11.549,8,3738.719113,11.548,1,0xcaf0054c,0,0,31,5758,5758,1,0,30,68,1,188,253
643820,2025-01-31 04:06:01.281896,538.207,8,3739.257321,538.208,7,0xcaf0054c,0,0,31,5758,5758,2,0,30,180,1,188,253
644319,2025-01-31 04:06:01.295810,13.914,8,3739.271235,13.914,1,0xcaf0054c,0,0,31,5758,5758,2,0,30,180,1,188,253
661998,2025-01-31 04:06:01.821884,526.0740000000001,8,3739.797309,526.074,7,0xcaf0054c,0,0,31,5780,5780,3,0,30,108,1,189,0
662493,2025-01-31 04:06:01.837549,15.665,8,3739.812974,15.665,1,0xcaf0054c,0,0,31,5780,5780,3,0,30,108,1,189,0
680433,2025-01-31 04:06:02.373708,536.1590000000001,8,3740.349132,536.158,7,0xcaf0054c,0,0,31,5805,5805,0,0,30,18,1,190,253
680965,2025-01-31 04:06:02.388819,15.110999999999999,8,3740.364244,15.112,1,0xcaf0054c,0,0,31,5805,5805,0,0,30,18,1,190,253
699261,2025-01-31 04:06:02.941817,552.9979999999999,8,3740.917242,552.998,7,0xcaf0054c,0,0,31,5805,5805,1,0,30,132,1,190,253
699712,2025-01-31 04:06:02.955577,13.76,8,3740.931002,13.76,1,0xcaf0054c,0,0,31,5805,5805,1,0,30,132,1,190,253
717298,2025-01-31 04:06:03.481780,526.203,8,3741.457205,526.203,7,0xcaf0054c,0,0,31,5829,5829,2,0,30,59,1,190,0
717687,2025-01-31 04:06:03.492957,11.177,8,3741.468382,11.177,1,0xcaf0054c,0,0,31,5829,5829,2,0,30,59,1,190,0
735942,2025-01-31 04:06:04.041847,548.89,8,3742.017272,548.89,7,0xcaf0054c,0,0,31,5829,5829,3,0,30,171,1,190,0
736324,2025-01-31 04:06:04.052590,10.743,8,3742.028014,10.742,1,0xcaf0054c,0,0,31,5829,5829,3,0,30,171,1,190,0
754538,2025-01-31 04:06:04.601896,549.3059999999999,8,3742.57732,549.306,7,0xcaf0054c,0,0,31,5852,5852,0,0,19,104,1,192,0
754892,2025-01-31 04:06:04.612826,10.93,8,3742.58825,10.93,1,0xcaf0054c,0,0,31,5852,5852,0,0,19,104,1,192,0
772815,2025-01-31 04:06:05.152989,540.1629999999999,8,3743.128413,540.163,7,0xcaf0054c,0,0,31,5875,5875,1,0,30,33,1,192,0
773119,2025-01-31 04:06:05.162666,9.677,8,3743.138091,9.678,1,0xcaf0054c,0,0,31,5875,5875,1,0,30,33,1,192,0
790729,2025-01-31 04:06:05.692094,529.428,8,3743.667519,529.428,7,0xcaf0054c,0,0,31,5875,5875,2,0,30,143,1,192,0
790963,2025-01-31 04:06:05.699481,7.3870000000000005,8,3743.674906,7.387,1,0xcaf0054c,0,0,31,5875,5875,2,0,30,143,1,192,0
809018,2025-01-31 04:06:06.241515,542.034,8,3744.216939,542.033,7,0xcaf0054c,0,0,31,5898,5898,3,0,30,72,1,192,1
809139,2025-01-31 04:06:06.245364,3.849,8,3744.220788,3.849,1,0xcaf0054c,0,0,31,5898,5898,3,0,30,72,1,192,1
828130,2025-01-31 04:06:06.811595,566.231,8,3744.78702,566.232,7,0xcaf0054c,0,0,31,5898,5898,0,0,30,184,1,192,1
828139,2025-01-31 04:06:06.812048,0.453,8,3744.787473,0.453,1,0xcaf0054c,0,0,31,5898,5898,0,0,30,184,1,192,1
846100,2025-01-31 04:06:07.352725,540.6769999999999,8,3745.32815,540.677,1,0xcaf0054c,0,0,31,5922,5922,1,0,12,113,1,192,252
846105,2025-01-31 04:06:07.353173,0.448,8,3745.328598,0.448,7,0xcaf0054c,0,0,31,5922,5922,1,0,12,113,1,192,252
864358,2025-01-31 04:06:07.901132,547.959,8,3745.876557,547.959,1,0xcaf0054c,0,0,31,5947,5947,2,0,17,24,1,192,253
864387,2025-01-31 04:06:07.902106,0.9740000000000001,8,3745.87753,0.973,7,0xcaf0054c,0,0,31,5947,5947,2,0,17,24,1,192,253
882729,2025-01-31 04:06:08.453080,550.9739999999999,8,3746.428505,550.975,1,0xcaf0054c,0,0,31,5947,5947,3,0,17,133,1,192,253
882742,2025-01-31 04:06:08.453999,0.919,8,3746.429424,0.919,7,0xcaf0054c,0,0,31,5947,5947,3,0,17,133,1,192,253
900887,2025-01-31 04:06:09.000774,546.775,8,3746.976199,546.775,1,0xcaf0054c,0,0,31,5971,5971,0,0,18,63,1,192,253
900925,2025-01-31 04:06:09.002416,1.642,8,3746.977841,1.642,7,0xcaf0054c,0,0,31,5971,5971,0,0,18,63,1,192,253
918731,2025-01-31 04:06:09.538750,536.334,8,3747.514175,536.334,1,0xcaf0054c,0,0,31,5971,5971,1,0,18,173,1,192,253
918843,2025-01-31 04:06:09.541749,2.999,8,3747.517174,2.999,7,0xcaf0054c,0,0,31,5971,5971,1,0,18,173,1,192,253
937446,2025-01-31 04:06:10.098911,557.162,8,3748.074335,557.161,1,0xcaf0054c,0,0,31,5994,5994,2,0,18,104,1,192,253
937552,2025-01-31 04:06:10.102259,3.348,8,3748.077684,3.349,7,0xcaf0054c,0,0,31,5994,5994,2,0,18,104,1,192,253
955893,2025-01-31 04:06:10.650865,548.606,8,3748.626289,548.605,1,0xcaf0054c,0,0,31,6017,6017,3,0,19,35,1,193,0
955969,2025-01-31 04:06:10.653231,2.366,8,3748.628655,2.366,7,0xcaf0054c,0,0,31,6017,6017,3,0,19,35,1,193,0
974148,2025-01-31 04:06:11.200085,546.8539999999999,8,3749.17551,546.855,1,0xcaf0054c,0,0,31,6017,6017,0,0,19,143,1,193,0
974205,2025-01-31 04:06:11.202490,2.405,8,3749.177915,2.405,7,0xcaf0054c,0,0,31,6017,6017,0,0,19,143,1,193,0
992765,2025-01-31 04:06:11.759925,557.4350000000001,8,3749.735349,557.434,1,0xcaf0054c,0,0,31,6043,6043,1,0,19,54,1,193,0
992815,2025-01-31 04:06:11.762366,2.441,8,3749.73779,2.441,7,0xcaf0054c,0,0,31,6043,6043,1,0,19,54,1,193,0
1011215,2025-01-31 04:06:12.310763,548.397,8,3750.286188,548.398,1,0xcaf0054c,0,0,31,6043,6043,2,0,19,166,1,193,0
1011265,2025-01-31 04:06:12.313975,3.212,8,3750.2894,3.212,7,0xcaf0054c,0,0,31,6043,6043,2,0,19,166,1,193,0
1029391,2025-01-31 04:06:12.858554,544.5790000000001,8,3750.833979,544.579,1,0xcaf0054c,0,0,31,6066,6066,3,0,20,95,1,193,1
1029487,2025-01-31 04:06:12.862060,3.506,8,3750.837484,3.505,7,0xcaf0054c,0,0,31,6066,6066,3,0,20,95,1,193,1
1047864,2025-01-31 04:06:13.409984,547.924,8,3751.385409,547.925,1,0xcaf0054c,0,0,31,6090,6090,0,0,22,27,1,193,252
1047925,2025-01-31 04:06:13.412131,2.1470000000000002,8,3751.387556,2.147,7,0xcaf0054c,0,0,31,6090,6090,0,0,22,27,1,193,252
1066104,2025-01-31 04:06:13.961282,549.151,8,3751.936707,549.151,1,0xcaf0054c,0,0,31,6090,6090,1,0,22,137,1,193,252
1066124,2025-01-31 04:06:13.962340,1.0579999999999998,8,3751.937765,1.058,7,0xcaf0054c,0,0,31,6090,6090,1,0,22,137,1,193,252
1084497,2025-01-31 04:06:14.512169,549.8290000000001,8,3752.487594,549.829,1,0xcaf0054c,0,0,31,6113,6113,2,0,22,67,1,193,253
1084506,2025-01-31 04:06:14.512560,0.391,8,3752.487985,0.391,7,0xcaf0054c,0,0,31,6113,6113,2,0,22,67,1,193,253
1103009,2025-01-31 04:06:15.072139,559.5790000000001,8,3753.047563,559.578,7,0xcaf0054c,0,0,31,6113,6113,3,0,22,177,1,193,253
1103012,2025-01-31 04:06:15.072198,0.059,8,3753.047623,0.06,1,0xcaf0054c,0,0,31,6113,6113,3,0,22,177,1,193,253
1121660,2025-01-31 04:06:15.632127,559.929,8,3753.607551,559.928,7,0xcaf0054c,0,0,31,6140,6140,0,0,25,89,1,193,253
1121661,2025-01-31 04:06:15.632159,0.032,8,3753.607584,0.033,1,0xcaf0054c,0,0,31,6140,6140,0,0,25,89,1,193,253
1139819,2025-01-31 04:06:16.181824,549.665,8,3754.157249,549.665,1,0xcaf0054c,0,0,31,6140,6140,1,0,25,199,1,193,253
1139820,2025-01-31 04:06:16.181860,0.036000000000000004,8,3754.157284,0.035,7,0xcaf0054c,0,0,31,6140,6140,1,0,25,199,1,193,253
1157980,2025-01-31 04:06:16.722596,540.736,8,3754.698021,540.737,1,0xcaf0054c,0,0,31,6165,6165,2,0,30,108,1,193,0
1157998,2025-01-31 04:06:16.723119,0.523,8,3754.698544,0.523,7,0xcaf0054c,0,0,31,6165,6165,2,0,30,108,1,193,0
1176535,2025-01-31 04:06:17.281949,558.83,8,3755.257373,558.829,1,0xcaf0054c,0,0,31,6189,6189,3,0,30,39,1,193,0
1176616,2025-01-31 04:06:17.285179,3.23,8,3755.260604,3.231,7,0xcaf0054c,0,0,31,6189,6189,3,0,30,39,1,193,0
1194749,2025-01-31 04:06:17.831850,546.671,8,3755.807275,546.671,1,0xcaf0054c,0,0,31,6189,6189,0,0,30,150,1,193,0
1194831,2025-01-31 04:06:17.835580,3.73,8,3755.811005,3.73,7,0xcaf0054c,0,0,31,6189,6189,0,0,30,150,1,193,0
1213446,2025-01-31 04:06:18.392427,556.847,8,3756.367852,556.847,1,0xcaf0054c,0,0,31,6212,6212,1,0,19,81,1,193,0
1213538,2025-01-31 04:06:18.395782,3.355,8,3756.371206,3.354,7,0xcaf0054c,0,0,31,6212,6212,1,0,19,81,1,193,0
1231632,2025-01-31 04:06:18.941881,546.099,8,3756.917306,546.1,1,0xcaf0054c,0,0,31,6235,6235,2,0,20,12,1,193,0
1231685,2025-01-31 04:06:18.944793,2.912,8,3756.920218,2.912,7,0xcaf0054c,0,0,31,6235,6235,2,0,20,12,1,193,0
1249919,2025-01-31 04:06:19.491991,547.198,8,3757.467416,547.198,1,0xcaf0054c,0,0,31,6235,6235,3,0,20,122,1,193,0
1249968,2025-01-31 04:06:19.494530,2.539,8,3757.469955,2.539,7,0xcaf0054c,0,0,31,6235,6235,3,0,20,122,1,193,0
1268519,2025-01-31 04:06:20.053317,558.787,8,3758.028741,558.786,1,0xcaf0054c,0,0,31,6259,6259,0,0,30,55,1,193,0
1268630,2025-01-31 04:06:20.057379,4.061999999999999,8,3758.032804,4.063,7,0xcaf0054c,0,0,31,6259,6259,0,0,30,55,1,193,0
1286768,2025-01-31 04:06:20.602950,545.571,8,3758.578375,545.571,1,0xcaf0054c,0,0,31,6259,6259,1,0,30,166,1,193,0
1286942,2025-01-31 04:06:20.608415,5.465,8,3758.58384,5.465,7,0xcaf0054c,0,0,31,6259,6259,1,0,30,166,1,193,0
1305359,2025-01-31 04:06:21.162355,553.9399999999999,8,3759.13778,553.94,1,0xcaf0054c,0,0,31,6282,6282,2,0,30,94,1,192,1
1305680,2025-01-31 04:06:21.171237,8.882,8,3759.146662,8.882,7,0xcaf0054c,0,0,31,6282,6282,2,0,30,94,1,192,1
1323485,2025-01-31 04:06:21.703855,532.618,8,3759.67928,532.618,1,0xcaf0054c,0,0,31,6305,6305,3,0,20,23,1,190,1
1323895,2025-01-31 04:06:21.714376,10.521,8,3759.689801,10.521,7,0xcaf0054c,0,0,31,6305,6305,3,0,20,23,1,190,1
1342078,2025-01-31 04:06:22.261622,547.246,8,3760.237047,547.246,1,0xcaf0054c,0,0,31,6305,6305,0,0,20,135,1,190,1
1342427,2025-01-31 04:06:22.272469,10.847000000000001,8,3760.247893,10.846,7,0xcaf0054c,0,0,31,6305,6305,0,0,20,135,1,190,1
1359888,2025-01-31 04:06:22.802601,530.1320000000001,8,3760.778026,530.133,1,0xcaf0054c,0,0,31,6328,6328,1,0,18,65,1,189,0
1360331,2025-01-31 04:06:22.815329,12.728,8,3760.790754,12.728,7,0xcaf0054c,0,0,31,6328,6328,1,0,18,65,1,189,0
1378330,2025-01-31 04:06:23.361924,546.595,8,3761.337349,546.595,1,0xcaf0054c,0,0,31,6328,6328,2,0,18,176,1,189,0
1378866,2025-01-31 04:06:23.377599,15.675,8,3761.353024,15.675,7,0xcaf0054c,0,0,31,6328,6328,2,0,18,176,1,189,0
1396135,2025-01-31 04:06:23.904019,526.42,8,3761.879444,526.42,1,0xcaf0054c,0,0,31,6351,6351,3,0,21,103,0,189,253
1396654,2025-01-31 04:06:23.918450,14.431,8,3761.893875,14.431,7,0xcaf0054c,0,0,31,6351,6351,3,0,21,103,0,189,253
1414443,2025-01-31 04:06:24.453590,535.14,8,3762.429015,535.14,1,0xcaf0054c,0,0,31,6374,6374,0,0,30,34,0,188,253
1414783,2025-01-31 04:06:24.465174,11.584000000000001,8,3762.440598,11.583,7,0xcaf0054c,0,0,31,6374,6374,0,0,30,34,0,188,253
1432378,2025-01-31 04:06:24.992049,526.875,8,3762.967473,526.875,1,0xcaf0054c,0,0,31,6374,6374,1,0,30,144,0,188,253
1432662,2025-01-31 04:06:25.000963,8.914,8,3762.976388,8.915,7,0xcaf0054c,0,0,31,6374,6374,1,0,30,144,0,188,253
1450976,2025-01-31 04:06:25.553712,552.749,8,3763.529136,552.748,1,0xcaf0054c,0,0,31,6396,6396,2,0,30,74,0,186,253
1451190,2025-01-31 04:06:25.560097,6.385,8,3763.535521,6.385,7,0xcaf0054c,0,0,31,6396,6396,2,0,30,74,0,186,253
1469103,2025-01-31 04:06:26.102404,542.307,8,3764.077829,542.308,1,0xcaf0054c,0,0,31,6396,6396,3,0,30,184,0,186,253
1469243,2025-01-31 04:06:26.107691,5.287,8,3764.083116,5.287,7,0xcaf0054c,0,0,31,6396,6396,3,0,30,184,0,186,253
1487844,2025-01-31 04:06:26.662511,554.8199999999999,8,3764.637936,554.82,1,0xcaf0054c,0,0,31,6418,6418,0,0,30,115,1,185,0
1487954,2025-01-31 04:06:26.666034,3.523,8,3764.641459,3.523,7,0xcaf0054c,0,0,31,6418,6418,0,0,30,115,1,185,0
1506013,2025-01-31 04:06:27.212010,545.976,8,3765.187435,545.976,1,0xcaf0054c,0,0,31,6442,6442,1,0,30,25,1,183,0
1506072,2025-01-31 04:06:27.213498,1.488,8,3765.188923,1.488,7,0xcaf0054c,0,0,31,6442,6442,1,0,30,25,1,183,0
1524161,2025-01-31 04:06:27.753364,539.866,8,3765.728789,539.866,7,0xcaf0054c,0,0,31,6442,6442,2,0,30,133,1,183,0
1524177,2025-01-31 04:06:27.753712,0.348,8,3765.729137,0.348,1,0xcaf0054c,0,0,31,6442,6442,2,0,30,133,1,183,0
1542352,2025-01-31 04:06:28.299708,545.996,8,3766.275133,545.996,7,0xcaf0054c,0,0,31,6463,6463,3,0,30,66,0,182,0
1542417,2025-01-31 04:06:28.302659,2.951,8,3766.278083,2.95,1,0xcaf0054c,0,0,31,6463,6463,3,0,30,66,0,182,0
1563066,2025-01-31 04:06:28.927626,624.9670000000001,8,3766.903051,624.968,7,0xcaf0054c,0,0,31,6484,6484,0,0,30,8,0,181,253
1563249,2025-01-31 04:06:28.932021,4.395,8,3766.907446,4.395,1,0xcaf0054c,0,0,31,6484,6484,0,0,30,8,0,181,253
1580524,2025-01-31 04:06:29.456772,524.751,8,3767.432197,524.751,7,0xcaf0054c,0,0,31,6484,6484,1,0,30,117,0,181,253
1580691,2025-01-31 04:06:29.462042,5.2700000000000005,8,3767.437467,5.27,1,0xcaf0054c,0,0,31,6484,6484,1,0,30,117,0,181,253
1598340,2025-01-31 04:06:29.997793,535.751,8,3767.973218,535.751,7,0xcaf0054c,0,0,31,6505,6505,2,0,30,45,0,179,253
1598470,2025-01-31 04:06:30.002491,4.6979999999999995,8,3767.977915,4.697,1,0xcaf0054c,0,0,31,6505,6505,2,0,30,45,0,179,253
1616432,2025-01-31 04:06:30.549429,546.938,8,3768.524854,546.939,7,0xcaf0054c,0,0,31,6505,6505,3,0,30,154,0,179,253
1616605,2025-01-31 04:06:30.553680,4.2509999999999994,8,3768.529105,4.251,1,0xcaf0054c,0,0,31,6505,6505,3,0,30,154,0,179,253
1634827,2025-01-31 04:06:31.108138,554.458,8,3769.083562,554.457,7,0xcaf0054c,0,0,31,6526,6526,0,0,30,85,0,179,0
1635044,2025-01-31 04:06:31.112500,4.362,8,3769.087925,4.363,1,0xcaf0054c,0,0,31,6526,6526,0,0,30,85,0,179,0
1653417,2025-01-31 04:06:31.668952,556.452,8,3769.644377,556.452,7,0xcaf0054c,0,0,31,6526,6526,1,0,30,198,0,179,0
1653569,2025-01-31 04:06:31.672627,3.675,8,3769.648052,3.675,1,0xcaf0054c,0,0,31,6526,6526,1,0,30,198,0,179,0
1671545,2025-01-31 04:06:32.222115,549.4879999999999,8,3770.197539,549.487,7,0xcaf0054c,0,0,31,6549,6549,2,0,30,107,0,179,0
1671732,2025-01-31 04:06:32.226063,3.948,8,3770.201487,3.948,1,0xcaf0054c,0,0,31,6549,6549,2,0,30,107,0,179,0
1689333,2025-01-31 04:06:32.762205,536.142,8,3770.737629,536.142,7,0xcaf0054c,0,0,31,6570,6570,3,0,30,36,0,179,0
1689354,2025-01-31 04:06:32.762777,0.5720000000000001,8,3770.738201,0.572,1,0xcaf0054c,0,0,31,6570,6570,3,0,30,36,0,179,0
