logIndex,logTime,¦¤logTime[ms],length,timeStamp[s],¦¤timeStamp[ms],seq,ID,msgcnt,¦¤msgcnt,Path Index,Offset,Offset(Adj),Cyclic Counter,AD2 flag,Speed Units,Tunnel,Bridge,Build-up Area,Retransmission,Update,Relative Probability,Functional Road Class,Part of Calculated route,Expressway Flag,Form of Way,Effective Speed Limit,Effective Speed Limit Type,Number of Lanes in driving direction
88787,2025-01-31 01:52:08.525222,47.236,8,62.609199,47.236,1,0xcaf0036d,0,0,2,8191,8191,1,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
88836,2025-01-31 01:52:08.526666,1.444,8,62.610643,1.444,7,0xcaf0036d,0,0,2,8191,8191,1,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
90494,2025-01-31 01:52:08.578111,51.445,8,62.662088,51.445,1,0xcaf0036d,0,0,2,8191,8191,2,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
90542,2025-01-31 01:52:08.579619,1.508,8,62.663596,1.508,7,0xcaf0036d,0,0,2,8191,8191,2,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
92056,2025-01-31 01:52:08.625223,45.604,8,62.7092,45.604,1,0xcaf0036d,0,0,2,8191,8191,3,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
92120,2025-01-31 01:52:08.627154,1.931,8,62.711131,1.931,7,0xcaf0036d,0,0,2,8191,8191,3,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
94003,2025-01-31 01:52:08.685399,58.245,8,62.769376,58.245,1,0xcaf0036d,0,0,2,8191,8191,0,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
94088,2025-01-31 01:52:08.687696,2.297,8,62.771673,2.297,7,0xcaf0036d,0,0,2,8191,8191,0,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
95623,2025-01-31 01:52:08.735415,47.718999999999994,8,62.819392,47.719,1,0xcaf0036d,0,0,2,8191,8191,1,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
95718,2025-01-31 01:52:08.738238,2.823,8,62.822215,2.823,7,0xcaf0036d,0,0,2,8191,8191,1,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
97579,2025-01-31 01:52:08.795264,57.026,8,62.879241,57.026,1,0xcaf0036d,0,0,2,8191,8191,2,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
97689,2025-01-31 01:52:08.798358,3.094,8,62.882335,3.094,7,0xcaf0036d,0,0,2,8191,8191,2,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
99225,2025-01-31 01:52:08.845801,47.443,8,62.929778,47.443,1,0xcaf0036d,0,0,2,8191,8191,3,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
99303,2025-01-31 01:52:08.849095,3.294,8,62.933072,3.294,7,0xcaf0036d,0,0,2,8191,8191,3,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
101158,2025-01-31 01:52:08.905236,56.141000000000005,8,62.989213,56.141,1,0xcaf0036d,0,0,2,8191,8191,0,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
101267,2025-01-31 01:52:08.908529,3.2929999999999997,8,62.992506,3.293,7,0xcaf0036d,0,0,2,8191,8191,0,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
102738,2025-01-31 01:52:08.955230,46.701,8,63.039207,46.701,1,0xcaf0036d,0,0,2,8191,8191,1,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
102871,2025-01-31 01:52:08.959077,3.847,8,63.043054,3.847,7,0xcaf0036d,0,0,2,8191,8191,1,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
104695,2025-01-31 01:52:09.015267,56.19,8,63.099244,56.19,1,0xcaf0036d,0,0,2,8191,8191,2,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
104810,2025-01-31 01:52:09.019367,4.1000000000000005,8,63.103345,4.101,7,0xcaf0036d,0,0,2,8191,8191,2,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
106341,2025-01-31 01:52:09.065556,46.189,8,63.149533,46.188,1,0xcaf0036d,0,0,2,8191,8191,3,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
106443,2025-01-31 01:52:09.069626,4.069999999999999,8,63.153603,4.07,7,0xcaf0036d,0,0,2,8191,8191,3,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
108356,2025-01-31 01:52:09.128743,59.117000000000004,8,63.21272,59.117,1,0xcaf0036d,0,0,2,8191,8191,0,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
108463,2025-01-31 01:52:09.132873,4.13,8,63.21685,4.13,7,0xcaf0036d,0,0,2,8191,8191,0,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
109900,2025-01-31 01:52:09.176121,43.248000000000005,8,63.260098,43.248,1,0xcaf0036d,0,0,2,8191,8191,1,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
110046,2025-01-31 01:52:09.180722,4.601,8,63.264699,4.601,7,0xcaf0036d,0,0,2,8191,8191,1,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
112181,2025-01-31 01:52:09.245652,64.93,8,63.329629,64.93,1,0xcaf0036d,0,0,2,8191,8191,2,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
112319,2025-01-31 01:52:09.250492,4.84,8,63.334468,4.839,7,0xcaf0036d,0,0,2,8191,8191,2,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
113843,2025-01-31 01:52:09.295493,45.001,8,63.37947,45.002,1,0xcaf0036d,0,0,2,8191,8191,3,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
114000,2025-01-31 01:52:09.300341,4.848,8,63.384318,4.848,7,0xcaf0036d,0,0,2,8191,8191,3,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
115483,2025-01-31 01:52:09.345723,45.382,8,63.4297,45.382,1,0xcaf0036d,0,0,2,8191,8191,0,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
115609,2025-01-31 01:52:09.350668,4.944999999999999,8,63.434645,4.945,7,0xcaf0036d,0,0,2,8191,8191,0,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
117276,2025-01-31 01:52:09.396417,45.748999999999995,8,63.480394,45.749,1,0xcaf0036d,0,0,2,8191,8191,1,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
117416,2025-01-31 01:52:09.401097,4.68,8,63.485074,4.68,7,0xcaf0036d,0,0,2,8191,8191,1,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
119205,2025-01-31 01:52:09.456469,55.372,8,63.540446,55.372,1,0xcaf0036d,0,0,2,8191,8191,2,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
119347,2025-01-31 01:52:09.461117,4.648000000000001,8,63.545094,4.648,7,0xcaf0036d,0,0,2,8191,8191,2,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
120795,2025-01-31 01:52:09.505220,44.103,8,63.589197,44.103,1,0xcaf0036d,0,0,2,8191,8191,3,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
120929,2025-01-31 01:52:09.509870,4.6499999999999995,8,63.593847,4.65,7,0xcaf0036d,0,0,2,8191,8191,3,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
123158,2025-01-31 01:52:09.578214,68.34400000000001,8,63.662191,68.344,1,0xcaf0036d,0,0,2,8191,8191,0,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
123304,2025-01-31 01:52:09.582798,4.5840000000000005,8,63.666775,4.584,7,0xcaf0036d,0,0,2,8191,8191,0,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
124703,2025-01-31 01:52:09.625401,42.603,8,63.709378,42.603,1,0xcaf0036d,0,0,2,8191,8191,1,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
124840,2025-01-31 01:52:09.630018,4.617,8,63.713995,4.617,7,0xcaf0036d,0,0,2,8191,8191,1,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
126391,2025-01-31 01:52:09.677041,47.023,8,63.761018,47.023,1,0xcaf0036d,0,0,2,8191,8191,2,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
126541,2025-01-31 01:52:09.681643,4.602,8,63.765621,4.603,7,0xcaf0036d,0,0,2,8191,8191,2,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
127967,2025-01-31 01:52:09.725430,43.787,8,63.809408,43.787,1,0xcaf0036d,0,0,2,8191,8191,3,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
128106,2025-01-31 01:52:09.730017,4.587,8,63.813994,4.586,7,0xcaf0036d,0,0,2,8191,8191,3,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
129954,2025-01-31 01:52:09.785416,55.398999999999994,8,63.869393,55.399,1,0xcaf0036d,0,0,2,8191,8191,0,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
130108,2025-01-31 01:52:09.790035,4.619,8,63.874012,4.619,7,0xcaf0036d,0,0,2,8191,8191,0,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
131612,2025-01-31 01:52:09.836830,46.795,8,63.920807,46.795,1,0xcaf0036d,0,0,2,8191,8191,1,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
131746,2025-01-31 01:52:09.841386,4.556,8,63.925363,4.556,7,0xcaf0036d,0,0,2,8191,8191,1,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
133561,2025-01-31 01:52:09.895420,54.034,8,63.979397,54.034,1,0xcaf0036d,0,0,2,8191,8191,2,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
133712,2025-01-31 01:52:09.900131,4.711,8,63.984108,4.711,7,0xcaf0036d,0,0,2,8191,8191,2,0,0,2,2,2,1,0,31,7,3,0,15,0,7,15
