logIndex,logTime,¦¤logTime[ms],length,timeStamp[s],¦¤timeStamp[ms],seq,ID,msgcnt,¦¤msgcnt,Path Index,Offset,Offset(Adj),Cyclic Counter,Last Stub at Offset,Rerouting Flag,Sub-path Index,Retransmission,Update,Relative Probability,Functional Road Class,Part of Calculated route,Expressway Flag,Form of Way,Turn angle,Number of Lanes in driving direction
11374,2025-01-31 01:52:06.156430,50.446999999999996,8,60.240407,50.447,7,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
11375,2025-01-31 01:52:06.156436,0.006,8,60.240413,0.006,1,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
13011,2025-01-31 01:52:06.205583,49.147000000000006,8,60.28956,49.147,7,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
13012,2025-01-31 01:52:06.205597,0.014,8,60.289574,0.014,1,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
14940,2025-01-31 01:52:06.265779,60.182,8,60.349756,60.182,7,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
14942,2025-01-31 01:52:06.265848,0.06899999999999999,8,60.349825,0.069,1,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
16621,2025-01-31 01:52:06.316558,50.71,8,60.400535,50.71,7,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
16622,2025-01-31 01:52:06.316579,0.020999999999999998,8,60.400556,0.021,1,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
18607,2025-01-31 01:52:06.376819,60.24,8,60.460796,60.24,7,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
18608,2025-01-31 01:52:06.376846,0.027,8,60.460823,0.027,1,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
20330,2025-01-31 01:52:06.425604,48.758,8,60.509581,48.758,7,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
20332,2025-01-31 01:52:06.425633,0.029,8,60.50961,0.029,1,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
22273,2025-01-31 01:52:06.485958,60.324999999999996,8,60.569935,60.325,7,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
22275,2025-01-31 01:52:06.485993,0.034999999999999996,8,60.56997,0.035,1,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
23834,2025-01-31 01:52:06.535454,49.461,8,60.619431,49.461,1,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
23844,2025-01-31 01:52:06.535631,0.177,8,60.619608,0.177,7,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
26192,2025-01-31 01:52:06.605613,69.982,8,60.689591,69.983,7,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
26193,2025-01-31 01:52:06.605657,0.044,8,60.689634,0.043,1,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
27726,2025-01-31 01:52:06.655461,49.804,8,60.739438,49.804,1,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
27745,2025-01-31 01:52:06.655788,0.32699999999999996,8,60.739765,0.327,7,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
29742,2025-01-31 01:52:06.715558,59.769999999999996,8,60.799535,59.77,1,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
29756,2025-01-31 01:52:06.715801,0.243,8,60.799777,0.242,7,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
31377,2025-01-31 01:52:06.766083,50.282000000000004,8,60.85006,50.283,7,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
31378,2025-01-31 01:52:06.766139,0.056,8,60.850115,0.055,1,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
33045,2025-01-31 01:52:06.816715,50.576,8,60.900692,50.577,7,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
33046,2025-01-31 01:52:06.816773,0.058,8,60.90075,0.058,1,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
34656,2025-01-31 01:52:06.866387,49.614,8,60.950364,49.614,7,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
34658,2025-01-31 01:52:06.866450,0.063,8,60.950427,0.063,1,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
36611,2025-01-31 01:52:06.926663,60.213,8,61.01064,60.213,7,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
36612,2025-01-31 01:52:06.926731,0.068,8,61.010708,0.068,1,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
38218,2025-01-31 01:52:06.976666,49.935,8,61.060644,49.936,7,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
38219,2025-01-31 01:52:06.976737,0.07100000000000001,8,61.060715,0.071,1,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
40464,2025-01-31 01:52:07.046696,69.95899999999999,8,61.130673,69.958,7,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
40468,2025-01-31 01:52:07.046820,0.124,8,61.130797,0.124,1,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
42105,2025-01-31 01:52:07.095726,48.906,8,61.179703,48.906,7,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
42108,2025-01-31 01:52:07.095803,0.077,8,61.17978,0.077,1,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
44027,2025-01-31 01:52:07.155765,59.962,8,61.239742,59.962,7,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
44032,2025-01-31 01:52:07.155842,0.077,8,61.239819,0.077,1,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
45717,2025-01-31 01:52:07.206424,50.582,8,61.290401,50.582,7,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
45718,2025-01-31 01:52:07.206502,0.078,8,61.290479,0.078,1,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
47662,2025-01-31 01:52:07.266259,59.757,8,61.350236,59.757,7,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
47664,2025-01-31 01:52:07.266340,0.081,8,61.350316,0.08,1,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
49267,2025-01-31 01:52:07.315546,49.206,8,61.399523,49.207,1,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
49268,2025-01-31 01:52:07.315565,0.019,8,61.399542,0.019,7,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
51277,2025-01-31 01:52:07.375906,60.341,8,61.459883,60.341,7,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
51283,2025-01-31 01:52:07.376009,0.103,8,61.459986,0.103,1,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
52967,2025-01-31 01:52:07.426147,50.138000000000005,8,61.510124,50.138,7,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
52968,2025-01-31 01:52:07.426151,0.004,8,61.510128,0.004,1,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
54906,2025-01-31 01:52:07.486269,60.117999999999995,8,61.570246,60.118,7,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
54909,2025-01-31 01:52:07.486365,0.096,8,61.570342,0.096,1,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
56458,2025-01-31 01:52:07.535517,49.152,8,61.619494,49.152,7,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
56475,2025-01-31 01:52:07.535805,0.28800000000000003,8,61.619782,0.288,1,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
58508,2025-01-31 01:52:07.595857,60.052,8,61.679834,60.052,1,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
58515,2025-01-31 01:52:07.596030,0.17300000000000001,8,61.680007,0.173,7,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
60094,2025-01-31 01:52:07.645985,49.955,8,61.729962,49.955,1,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
60099,2025-01-31 01:52:07.646135,0.15,8,61.730112,0.15,7,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
62031,2025-01-31 01:52:07.705427,59.291999999999994,8,61.789404,59.292,7,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
62039,2025-01-31 01:52:07.705534,0.107,8,61.789511,0.107,1,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
63629,2025-01-31 01:52:07.755535,50.001,8,61.839512,50.001,7,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
63657,2025-01-31 01:52:07.756018,0.483,8,61.839995,0.483,1,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
65688,2025-01-31 01:52:07.816451,60.433,8,61.900428,60.433,1,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
65691,2025-01-31 01:52:07.816501,0.05,8,61.900478,0.05,7,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
67326,2025-01-31 01:52:07.865708,49.207,8,61.949685,49.207,7,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
67346,2025-01-31 01:52:07.866336,0.628,8,61.950313,0.628,1,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
69590,2025-01-31 01:52:07.935553,69.217,8,62.01953,69.217,7,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
69600,2025-01-31 01:52:07.935666,0.11299999999999999,8,62.019643,0.113,1,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
71257,2025-01-31 01:52:07.986438,50.772,8,62.070415,50.772,7,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
71259,2025-01-31 01:52:07.986559,0.121,8,62.070536,0.121,1,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
72810,2025-01-31 01:52:08.035512,48.953,8,62.119489,48.953,1,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
72836,2025-01-31 01:52:08.036034,0.522,8,62.120011,0.522,7,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
74471,2025-01-31 01:52:08.085840,49.806000000000004,8,62.169817,49.806,7,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
74475,2025-01-31 01:52:08.085939,0.09899999999999999,8,62.169916,0.099,1,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
76416,2025-01-31 01:52:08.145993,60.054,8,62.22997,60.054,7,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
76418,2025-01-31 01:52:08.146069,0.076,8,62.230045,0.075,1,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
78098,2025-01-31 01:52:08.196494,50.425,8,62.280471,50.426,7,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
78103,2025-01-31 01:52:08.196601,0.107,8,62.280578,0.107,1,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
79698,2025-01-31 01:52:08.246634,50.033,8,62.330611,50.033,1,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
79705,2025-01-31 01:52:08.246877,0.243,8,62.330854,0.243,7,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
81377,2025-01-31 01:52:08.296716,49.839,8,62.380693,49.839,1,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
81382,2025-01-31 01:52:08.297048,0.332,8,62.381025,0.332,7,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
83633,2025-01-31 01:52:08.366215,69.167,8,62.450192,69.167,1,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
83645,2025-01-31 01:52:08.366616,0.40099999999999997,8,62.450593,0.401,7,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
85313,2025-01-31 01:52:08.416630,50.014,8,62.500607,50.014,1,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
85339,2025-01-31 01:52:08.417642,1.012,8,62.501619,1.012,7,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
87220,2025-01-31 01:52:08.476706,59.064,8,62.560683,59.064,1,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
87248,2025-01-31 01:52:08.478100,1.3940000000000001,8,62.562077,1.394,7,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
88805,2025-01-31 01:52:08.525696,47.596,8,62.609673,47.596,1,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
88850,2025-01-31 01:52:08.527140,1.444,8,62.611117,1.444,7,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
90497,2025-01-31 01:52:08.578225,51.085,8,62.662202,51.085,1,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
90550,2025-01-31 01:52:08.579733,1.508,8,62.66371,1.508,7,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
92074,2025-01-31 01:52:08.625702,45.969,8,62.709679,45.969,1,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
92132,2025-01-31 01:52:08.627633,1.931,8,62.71161,1.931,7,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
94030,2025-01-31 01:52:08.685878,58.245,8,62.769855,58.245,1,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
94096,2025-01-31 01:52:08.688205,2.327,8,62.772182,2.327,7,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
95630,2025-01-31 01:52:08.735528,47.323,8,62.819505,47.323,1,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
95721,2025-01-31 01:52:08.738352,2.8240000000000003,8,62.822329,2.824,7,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
97633,2025-01-31 01:52:08.796450,58.098,8,62.880427,58.098,1,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
97703,2025-01-31 01:52:08.799251,2.801,8,62.883228,2.801,7,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
99251,2025-01-31 01:52:08.846591,47.34,8,62.930568,47.34,1,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
99330,2025-01-31 01:52:08.849800,3.209,8,62.933777,3.209,7,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
101186,2025-01-31 01:52:08.905775,55.974999999999994,8,62.989752,55.975,1,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
101272,2025-01-31 01:52:08.909015,3.2399999999999998,8,62.992992,3.24,7,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
102805,2025-01-31 01:52:08.956407,47.391999999999996,8,63.040384,47.392,1,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
102913,2025-01-31 01:52:08.959947,3.54,8,63.043924,3.54,7,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
104744,2025-01-31 01:52:09.016400,56.453,8,63.100377,56.453,1,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
104850,2025-01-31 01:52:09.020233,3.833,8,63.10421,3.833,7,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
106349,2025-01-31 01:52:09.066038,45.805,8,63.150015,45.805,1,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
106455,2025-01-31 01:52:09.070047,4.009,8,63.154024,4.009,7,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
108360,2025-01-31 01:52:09.128857,58.81,8,63.212834,58.81,1,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
108481,2025-01-31 01:52:09.133198,4.341,8,63.217175,4.341,7,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
109913,2025-01-31 01:52:09.176598,43.4,8,63.260575,43.4,1,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
110060,2025-01-31 01:52:09.181330,4.732,8,63.265307,4.732,7,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
112191,2025-01-31 01:52:09.246082,64.75200000000001,8,63.330059,64.752,1,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
112325,2025-01-31 01:52:09.250969,4.887,8,63.334946,4.887,7,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
113885,2025-01-31 01:52:09.296701,45.732,8,63.380678,45.732,1,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
114012,2025-01-31 01:52:09.301412,4.711,8,63.385389,4.711,7,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
115499,2025-01-31 01:52:09.346359,44.947,8,63.430336,44.947,1,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
115611,2025-01-31 01:52:09.351005,4.646,8,63.434982,4.646,7,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
117282,2025-01-31 01:52:09.396683,45.678000000000004,8,63.48066,45.678,1,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
117420,2025-01-31 01:52:09.401363,4.68,8,63.48534,4.68,7,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
119213,2025-01-31 01:52:09.456898,55.535000000000004,8,63.540875,55.535,1,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
119353,2025-01-31 01:52:09.461562,4.664,8,63.545539,4.664,7,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
120809,2025-01-31 01:52:09.505472,43.91,8,63.589449,43.91,1,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
120935,2025-01-31 01:52:09.510124,4.652,8,63.594101,4.652,7,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
123190,2025-01-31 01:52:09.578751,68.627,8,63.662728,68.627,1,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
123341,2025-01-31 01:52:09.583436,4.685,8,63.667413,4.685,7,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
124710,2025-01-31 01:52:09.625670,42.234,8,63.709647,42.234,1,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
124851,2025-01-31 01:52:09.630288,4.617999999999999,8,63.714265,4.618,7,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
126407,2025-01-31 01:52:09.677469,47.181,8,63.761446,47.181,1,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
126553,2025-01-31 01:52:09.682154,4.685,8,63.766131,4.685,7,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
127973,2025-01-31 01:52:09.725699,43.545,8,63.809676,43.545,1,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
128113,2025-01-31 01:52:09.730286,4.587,8,63.814263,4.587,7,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
129977,2025-01-31 01:52:09.785922,55.635999999999996,8,63.869899,55.636,1,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
130126,2025-01-31 01:52:09.790663,4.7410000000000005,8,63.87464,4.741,7,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
131623,2025-01-31 01:52:09.837304,46.641000000000005,8,63.921281,46.641,1,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
131759,2025-01-31 01:52:09.841860,4.556,8,63.925837,4.556,7,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
133590,2025-01-31 01:52:09.896600,54.739999999999995,8,63.980577,54.74,1,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
133730,2025-01-31 01:52:09.901140,4.54,8,63.985117,4.54,7,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
135187,2025-01-31 01:52:09.946387,45.247,8,64.030364,45.247,1,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
135303,2025-01-31 01:52:09.950855,4.468,8,64.034833,4.469,7,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
136829,2025-01-31 01:52:09.997061,46.205999999999996,8,64.081038,46.205,1,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
136973,2025-01-31 01:52:10.001573,4.5120000000000005,8,64.08555,4.512,7,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
138432,2025-01-31 01:52:10.046724,45.150999999999996,8,64.130701,45.151,1,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
138564,2025-01-31 01:52:10.051221,4.497,8,64.135198,4.497,7,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
140687,2025-01-31 01:52:10.115509,64.288,8,64.199486,64.288,1,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
140832,2025-01-31 01:52:10.120218,4.709,8,64.204195,4.709,7,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
142376,2025-01-31 01:52:10.166051,45.833,8,64.250028,45.833,1,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
142495,2025-01-31 01:52:10.170323,4.271999999999999,8,64.2543,4.272,7,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
144274,2025-01-31 01:52:10.225694,55.370999999999995,8,64.309671,55.371,1,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
144401,2025-01-31 01:52:10.230265,4.571000000000001,8,64.314242,4.571,7,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
145929,2025-01-31 01:52:10.276428,46.163000000000004,8,64.360405,46.163,1,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
