
logIndex,logTime,ΔlogTime[ms],length,timeStamp[s],ΔtimeStamp[ms],seq,ID,msgcnt,Δmsgcnt,LaneID,分割数,分割番号,Number of Array,Instance ID,Is Retransmission,Is Update,Path Id,Offset[cm],End Offset[cm],End Offset Final,Confidence[%],Standard Deviation,Lane Number,Profile Type,Available,Profile Value
82963,2025-06-25 04:33:20.087532,0.0,1316,1971.800167,0.0,19114,0x10a,8142,1,4295828445,6,1,10
82966,2025-06-25 04:33:20.888426,800.894,1316,1971.801449,1.282,19114,0x10a,8143,1,4295828445,6,2,10
83084,2025-06-25 04:33:20.890362,1.936,1316,1971.802796,1.347,19114,0x10a,8144,1,4295828445,6,3,10
83086,2025-06-25 04:33:20.891315,0.953,1316,1971.80403,1.234,19114,0x10a,8145,1,4295828445,6,4,10
83087,2025-06-25 04:33:20.892272,0.957,1316,1971.805138,1.108,19114,0x10a,8146,1,4295828445,6,5,10
83089,2025-06-25 04:33:20.892177,-0.095,1015,1971.80621,1.072,19114,0x10a,8147,1,4295828445,6,6,10,0x1870b,False,False,255,2443545,2458538,True,100,0,15,0x300d,1,BASE_POINT(US),"   *緯度[deg]: 34.11419981953553
   *経度[deg]: -117.97830875915902
   *楕円体高[cm]: 86276"
,,,,,,,,,,,,,,0x1870c,False,False,255,2443545,2458538,True,100,0,15,0x3000,1,レーンリンク情報(US),   *レーン情報数: 4
