logIndex,logTime,¦¤logTime[ms],length,timeStamp[s],¦¤timeStamp[ms],seq,ID,msgcnt,¦¤msgcnt,Path Index,Offset,Offset(Adj),Cyclic Counter,Last Stub at Offset,Rerouting Flag,Sub-path Index,Retransmission,Update,Relative Probability,Functional Road Class,Part of Calculated route,Expressway Flag,Form of Way,Turn angle,Number of Lanes in driving direction
163403,2025-06-25 04:33:28.724413,70.699,8,1719.073165,70.699,1,0xcaf00370,0,0,8,3165,11356,0,0,0,61,1,0,6,5,0,0,3,192,1
163867,2025-06-25 04:33:28.773720,49.306999999999995,8,1719.122472,49.307,1,0xcaf00370,0,0,8,3165,11356,1,1,0,62,1,0,2,5,0,0,3,65,1
164632,2025-06-25 04:33:28.844784,71.06400000000001,8,1719.193536,71.064,1,0xcaf00370,0,0,8,3242,11433,2,1,0,6,1,0,30,3,2,0,2,0,3
165109,2025-06-25 04:33:28.893469,48.685,8,1719.24314,49.604,1,0xcaf00370,0,0,8,3277,11468,3,0,0,6,1,0,24,3,2,0,2,0,2
165855,2025-06-25 04:33:28.963574,70.105,8,1719.313244,70.104,1,0xcaf00370,0,0,8,3277,11468,0,1,0,63,1,0,6,6,0,0,3,190,1
166355,2025-06-25 04:33:29.012832,49.258,8,1719.362503,49.259,1,0xcaf00370,0,0,8,3289,11480,1,0,0,6,1,0,27,3,2,0,2,0,2
167294,2025-06-25 04:33:29.102857,90.02499999999999,8,1719.452527,90.024,1,0xcaf00370,0,0,8,3289,11480,2,1,0,9,1,0,3,6,0,0,3,64,1
167790,2025-06-25 04:33:29.152821,49.964,8,1719.502491,49.964,1,0xcaf00370,0,0,8,3385,11576,3,0,0,6,1,0,27,3,2,0,2,0,2
168323,2025-06-25 04:33:29.203145,50.324,8,1719.552815,50.324,1,0xcaf00370,0,0,8,3385,11576,0,1,0,10,1,0,3,5,0,0,3,62,1
168811,2025-06-25 04:33:29.252812,49.667,8,1719.602483,49.668,1,0xcaf00370,0,0,8,3405,11596,1,1,0,6,1,0,30,3,2,0,2,253,3
169533,2025-06-25 04:33:29.323745,70.93299999999999,8,1719.673415,70.932,1,0xcaf00370,0,0,8,3437,11628,2,0,0,6,1,0,23,3,2,0,2,1,2
170047,2025-06-25 04:33:29.373579,49.834,8,1719.72325,49.835,1,0xcaf00370,0,0,8,3437,11628,3,0,0,11,1,0,6,5,0,0,3,191,1
170576,2025-06-25 04:33:29.424469,50.89,8,1719.77414,50.89,1,0xcaf00370,0,0,8,3437,11628,0,1,0,12,1,0,1,6,0,0,3,55,1
171798,2025-06-25 04:33:29.544353,119.884,8,1719.894023,119.883,1,0xcaf00370,0,0,8,3517,11708,1,0,0,6,0,0,27,3,2,0,2,0,2
172275,2025-06-25 04:33:29.592876,48.522999999999996,8,1719.942547,48.524,1,0xcaf00370,0,0,8,3517,11708,2,0,0,6,1,0,27,3,2,0,2,0,2
172993,2025-06-25 04:33:29.663142,70.26599999999999,8,1720.012813,70.266,1,0xcaf00370,0,0,8,3517,11708,3,1,0,13,0,0,3,6,0,1,13,63,1
173505,2025-06-25 04:33:29.713348,50.206,8,1720.063018,50.205,1,0xcaf00370,0,0,8,3517,11708,0,1,0,13,1,0,3,6,0,1,13,63,1
174208,2025-06-25 04:33:29.783388,70.04,8,1720.133058,70.04,1,0xcaf00370,0,0,8,3557,11748,1,0,0,6,0,0,27,3,2,0,2,253,2
174736,2025-06-25 04:33:29.833296,49.908,8,1720.182967,49.909,1,0xcaf00370,0,0,8,3557,11748,2,0,0,6,1,0,27,3,2,0,2,253,2
175262,2025-06-25 04:33:29.884138,50.842,8,1720.232805,49.838,1,0xcaf00370,0,0,8,3557,11748,3,1,0,14,0,0,3,6,0,1,13,62,1
175793,2025-06-25 04:33:29.933861,49.723000000000006,8,1720.282527,49.722,1,0xcaf00370,0,0,8,3557,11748,0,1,0,14,1,0,3,6,0,1,13,62,1
176528,2025-06-25 04:33:30.004268,70.407,8,1720.352934,70.407,1,0xcaf00370,0,0,8,3591,11782,1,0,0,6,0,0,27,3,2,0,2,0,2
177052,2025-06-25 04:33:30.053898,49.63,8,1720.402564,49.63,1,0xcaf00370,0,0,8,3591,11782,2,0,0,6,1,0,27,3,2,0,2,0,2
177983,2025-06-25 04:33:30.146397,92.499,8,1720.495063,92.499,1,0xcaf00370,0,0,8,3591,11782,3,1,0,18,0,0,3,6,0,1,13,64,1
178459,2025-06-25 04:33:30.193898,47.501000000000005,8,1720.542565,47.502,1,0xcaf00370,0,0,8,3591,11782,0,1,0,18,1,0,3,6,0,1,13,64,1
178965,2025-06-25 04:33:30.245457,51.559,8,1720.594124,51.559,1,0xcaf00370,0,0,8,3607,11798,1,0,0,6,0,0,27,3,2,0,2,253,2
179468,2025-06-25 04:33:30.294018,48.561,8,1720.642684,48.56,1,0xcaf00370,0,0,8,3607,11798,2,0,0,6,1,0,27,3,2,0,2,253,2
180174,2025-06-25 04:33:30.364197,70.179,8,1720.712863,70.179,1,0xcaf00370,0,0,8,3607,11798,3,1,0,19,0,0,3,6,0,1,13,54,1
180688,2025-06-25 04:33:30.413952,49.755,8,1720.762619,49.756,1,0xcaf00370,0,0,8,3607,11798,0,1,0,19,1,0,3,6,0,1,13,54,1
181372,2025-06-25 04:33:30.484174,70.22200000000001,8,1720.832841,70.222,1,0xcaf00370,0,0,8,3624,11815,1,0,0,6,0,0,27,3,2,0,2,1,2
181884,2025-06-25 04:33:30.533881,49.707,8,1720.882548,49.707,1,0xcaf00370,0,0,8,3624,11815,2,0,0,6,1,0,27,3,2,0,2,1,2
182415,2025-06-25 04:33:30.584312,50.431,8,1720.932978,50.43,1,0xcaf00370,0,0,8,3624,11815,3,1,0,20,0,0,3,6,0,1,13,72,1
182895,2025-06-25 04:33:30.634635,50.323,8,1720.983301,50.323,1,0xcaf00370,0,0,8,3624,11815,0,1,0,20,1,0,3,6,0,1,13,72,1
183646,2025-06-25 04:33:30.704715,70.08,8,1721.053381,70.08,1,0xcaf00370,0,0,8,3630,11821,1,1,0,6,0,0,30,3,2,0,2,0,3
184124,2025-06-25 04:33:30.753907,49.192,8,1721.102574,49.193,1,0xcaf00370,0,0,8,3630,11821,2,1,0,6,1,0,30,3,2,0,2,0,3
184869,2025-06-25 04:33:30.825460,71.55300000000001,8,1721.174127,71.553,1,0xcaf00370,0,0,8,3667,11858,3,0,0,6,0,0,23,3,2,0,2,0,2
185353,2025-06-25 04:33:30.874221,48.760999999999996,8,1721.223014,48.887,1,0xcaf00370,0,0,8,3667,11858,0,0,0,6,1,0,23,3,2,0,2,0,2
186112,2025-06-25 04:33:30.944758,70.537,8,1721.293551,70.537,1,0xcaf00370,0,0,8,3667,11858,1,0,0,21,0,0,6,5,0,0,3,191,1
186599,2025-06-25 04:33:30.994012,49.254,8,1721.342805,49.254,1,0xcaf00370,0,0,8,3667,11858,2,0,0,21,1,0,6,5,0,0,3,191,1
187131,2025-06-25 04:33:31.045568,51.556,8,1721.394362,51.557,1,0xcaf00370,0,0,8,3667,11858,3,1,0,24,0,0,1,5,0,0,3,62,1
187658,2025-06-25 04:33:31.093811,48.243,8,1721.442604,48.242,1,0xcaf00370,0,0,8,3667,11858,0,1,0,24,1,0,1,5,0,0,3,62,1
188351,2025-06-25 04:33:31.164098,70.287,8,1721.512891,70.287,1,0xcaf00370,0,0,8,3714,11905,1,0,0,6,0,0,27,3,2,0,2,0,2
188920,2025-06-25 04:33:31.213902,49.804,8,1721.562695,49.804,1,0xcaf00370,0,0,8,3714,11905,2,0,0,6,1,0,27,3,2,0,2,0,2
189608,2025-06-25 04:33:31.283934,70.032,8,1721.632727,70.032,1,0xcaf00370,0,0,8,3714,11905,3,1,0,25,0,0,3,6,0,1,13,65,1
190116,2025-06-25 04:33:31.333704,49.77,8,1721.682497,49.77,1,0xcaf00370,0,0,8,3714,11905,0,1,0,25,1,0,3,6,0,1,13,65,1
190655,2025-06-25 04:33:31.383967,50.263000000000005,8,1721.73276,50.263,1,0xcaf00370,0,0,8,4461,4461,1,1,0,6,1,0,30,2,2,1,1,252,4
191153,2025-06-25 04:33:31.433528,49.561,8,1721.782321,49.561,1,0xcaf00370,0,0,8,4712,4712,2,1,0,6,1,0,30,2,2,1,1,0,4
192067,2025-06-25 04:33:31.524743,91.215,8,1721.873536,91.215,1,0xcaf00370,0,0,8,5015,5015,3,1,0,6,1,0,30,2,2,1,1,0,4
192594,2025-06-25 04:33:31.574382,49.639,8,1721.923175,49.639,1,0xcaf00370,0,0,8,5346,5346,0,1,0,6,1,0,30,2,2,1,1,0,5
193261,2025-06-25 04:33:31.644355,69.973,8,1721.993148,69.973,1,0xcaf00370,0,0,8,5356,5356,1,0,0,6,1,0,26,2,2,1,1,0,4
193790,2025-06-25 04:33:31.693898,49.543,8,1722.042691,49.543,1,0xcaf00370,0,0,8,5356,5356,2,1,0,15,1,0,4,3,0,1,10,6,1
194499,2025-06-25 04:33:31.764254,70.35600000000001,8,1722.113047,70.356,1,0xcaf00370,0,0,8,6828,6828,3,0,0,6,1,0,30,2,2,1,1,1,5
195029,2025-06-25 04:33:31.813818,49.564,8,1722.162611,49.564,1,0xcaf00370,0,0,8,6828,6828,0,1,0,16,1,0,0,3,0,0,10,120,0
195960,2025-06-25 04:33:31.904275,90.457,8,1722.253056,90.445,1,0xcaf00370,0,0,8,6944,6944,1,1,0,6,1,0,30,2,2,1,1,0,4
196443,2025-06-25 04:33:31.954114,49.839,8,1722.302895,49.839,1,0xcaf00370,0,0,8,7111,7111,2,0,0,6,1,0,30,2,2,1,1,0,5
197243,2025-06-25 04:33:32.024700,70.586,8,1722.373482,70.587,1,0xcaf00370,0,0,8,7111,7111,3,1,0,17,1,0,0,3,0,0,10,119,0
197713,2025-06-25 04:33:32.074307,49.607,8,1722.423089,49.607,1,0xcaf00370,0,0,8,7243,7243,0,1,0,6,1,0,30,2,2,1,1,253,4
198261,2025-06-25 04:33:32.124828,50.521,8,1722.473609,50.52,1,0xcaf00370,0,0,8,600,8791,1,0,0,6,1,0,26,2,2,1,1,0,3
198746,2025-06-25 04:33:32.174349,49.521,8,1722.523131,49.522,1,0xcaf00370,0,0,8,600,8791,2,1,0,22,1,0,4,2,0,1,9,8,2
199249,2025-06-25 04:33:32.225316,50.967,8,1722.574097,50.966,1,0xcaf00370,0,0,8,840,9031,3,0,0,6,1,0,26,3,2,1,1,0,1
199756,2025-06-25 04:33:32.274583,49.266999999999996,8,1722.623365,49.268,1,0xcaf00370,0,0,8,840,9031,0,1,0,23,1,0,4,2,0,1,9,248,2
200433,2025-06-25 04:33:32.344279,69.696,8,1722.693061,69.696,1,0xcaf00370,0,0,8,1100,9291,1,1,0,6,1,0,30,3,2,1,1,3,1
200966,2025-06-25 04:33:32.394376,50.097,8,1722.743157,50.096,1,0xcaf00370,0,0,8,1180,9371,2,1,0,6,1,0,30,3,2,1,1,253,1
201651,2025-06-25 04:33:32.464163,69.787,8,1722.812945,69.788,1,0xcaf00370,0,0,8,1367,9558,3,1,0,6,1,0,30,3,2,1,1,253,1
202168,2025-06-25 04:33:32.513602,49.439,8,1722.862383,49.438,1,0xcaf00370,0,0,8,1407,9598,0,1,0,6,1,0,30,3,2,1,1,253,1
202896,2025-06-25 04:33:32.584148,70.54599999999999,8,1722.93293,70.547,1,0xcaf00370,0,0,8,1422,9613,1,0,0,6,1,0,30,3,2,1,1,253,2
203418,2025-06-25 04:33:32.633860,49.711999999999996,8,1722.982642,49.712,1,0xcaf00370,0,0,8,1422,9613,2,1,0,28,1,0,0,3,0,0,9,119,0
203920,2025-06-25 04:33:32.684638,50.778,8,1723.033419,50.777,1,0xcaf00370,0,0,8,1630,9821,3,0,0,6,1,0,30,3,2,1,9,0,3
204423,2025-06-25 04:33:32.733855,49.217,8,1723.082637,49.218,1,0xcaf00370,0,0,8,1630,9821,0,1,0,29,1,0,0,3,0,0,9,114,0
205150,2025-06-25 04:33:32.804545,70.69,8,1723.153327,70.69,1,0xcaf00370,0,0,8,1749,9940,1,1,0,6,1,0,30,3,2,1,9,1,2
205657,2025-06-25 04:33:32.853741,49.196,8,1723.202658,49.331,1,0xcaf00370,0,0,8,1828,10019,2,1,0,6,1,0,30,3,2,1,9,0,3
206383,2025-06-25 04:33:32.924465,70.72399999999999,8,1723.273381,70.723,1,0xcaf00370,0,0,8,2022,10213,3,0,0,6,1,0,16,3,2,1,2,1,1
206894,2025-06-25 04:33:32.974106,49.641,8,1723.323023,49.642,1,0xcaf00370,0,0,8,2022,10213,0,0,0,30,1,0,14,3,0,1,2,64,2
207623,2025-06-25 04:33:33.044104,69.998,8,1723.39302,69.997,1,0xcaf00370,0,0,8,2022,10213,1,1,0,31,1,0,0,3,0,0,2,191,0
208192,2025-06-25 04:33:33.093774,49.67,8,1723.442691,49.671,1,0xcaf00370,0,0,8,2035,10226,2,0,0,6,1,0,21,3,2,0,2,191,1
208885,2025-06-25 04:33:33.164097,70.323,8,1723.513014,70.323,1,0xcaf00370,0,0,8,2035,10226,3,0,0,32,1,0,9,4,0,0,2,243,1
209415,2025-06-25 04:33:33.213820,49.723000000000006,8,1723.562737,49.723,1,0xcaf00370,0,0,8,2035,10226,0,1,0,33,1,0,0,3,0,0,2,64,0
209937,2025-06-25 04:33:33.264496,50.676,8,1723.613413,50.676,1,0xcaf00370,0,0,8,2046,10237,1,0,0,6,1,0,30,3,2,0,2,0,2
210415,2025-06-25 04:33:33.313795,49.299,8,1723.662711,49.298,1,0xcaf00370,0,0,8,2046,10237,2,0,0,34,1,0,0,4,0,0,2,73,0
211172,2025-06-25 04:33:33.384179,70.384,8,1723.733096,70.385,1,0xcaf00370,0,0,8,2046,10237,3,1,0,35,1,0,0,3,0,1,2,193,1
211644,2025-06-25 04:33:33.433768,49.589,8,1723.782685,49.589,1,0xcaf00370,0,0,8,2094,10285,0,0,0,6,1,0,27,3,2,0,2,0,2
212179,2025-06-25 04:33:33.484236,50.467999999999996,8,1723.833153,50.468,1,0xcaf00370,0,0,8,2094,10285,1,1,0,36,1,0,3,6,0,1,13,66,1
212683,2025-06-25 04:33:33.533773,49.537,8,1723.88269,49.537,1,0xcaf00370,0,0,8,2140,10331,2,0,0,6,1,0,27,3,2,0,2,253,2
213415,2025-06-25 04:33:33.604758,70.985,8,1723.953675,70.985,1,0xcaf00370,0,0,8,2140,10331,3,1,0,37,1,0,3,6,0,1,13,64,1
213943,2025-06-25 04:33:33.655613,50.855,8,1724.004529,50.854,1,0xcaf00370,0,0,8,2147,10338,0,1,0,6,1,0,30,3,2,0,2,0,3
214849,2025-06-25 04:33:33.744303,88.69000000000001,8,1724.093219,88.69,1,0xcaf00370,0,0,8,2192,10383,1,0,0,6,1,0,22,3,2,0,2,1,2
215329,2025-06-25 04:33:33.793814,49.511,8,1724.142731,49.512,1,0xcaf00370,0,0,8,2192,10383,2,1,0,38,1,0,8,3,0,0,3,192,1
215861,2025-06-25 04:33:33.844123,50.309,8,1724.19304,50.309,1,0xcaf00370,0,0,8,2203,10394,3,0,0,6,1,0,27,3,2,0,2,0,2
216416,2025-06-25 04:33:33.893807,49.684,8,1724.242709,49.669,1,0xcaf00370,0,0,8,2203,10394,0,1,0,39,1,0,3,6,0,1,13,64,1
217107,2025-06-25 04:33:33.964099,70.29199999999999,8,1724.313001,70.292,1,0xcaf00370,0,0,8,2217,10408,1,0,0,6,1,0,27,3,2,0,2,0,2
217665,2025-06-25 04:33:34.014364,50.265,8,1724.363265,50.264,1,0xcaf00370,0,0,8,2217,10408,2,1,0,40,1,0,3,6,0,1,13,50,1
218139,2025-06-25 04:33:34.064259,49.895,8,1724.413161,49.896,1,0xcaf00370,0,0,8,2252,10443,3,0,0,6,1,0,27,3,2,0,2,0,2
218664,2025-06-25 04:33:34.113817,49.558,8,1724.462719,49.558,1,0xcaf00370,0,0,8,2252,10443,0,1,0,41,1,0,3,6,0,1,13,67,1
219562,2025-06-25 04:33:34.203923,90.10600000000001,8,1724.552825,90.106,1,0xcaf00370,0,0,8,2279,10470,1,0,0,6,1,0,27,3,2,0,2,0,2
220080,2025-06-25 04:33:34.253829,49.906,8,1724.602731,49.906,1,0xcaf00370,0,0,8,2279,10470,2,1,0,42,1,0,3,6,0,1,13,66,1
220778,2025-06-25 04:33:34.324378,70.549,8,1724.67328,70.549,1,0xcaf00370,0,0,8,2294,10485,3,0,0,6,1,0,27,3,2,0,2,253,2
221300,2025-06-25 04:33:34.373837,49.459,8,1724.722739,49.459,1,0xcaf00370,0,0,8,2294,10485,0,1,0,43,1,0,3,6,0,1,13,64,1
221803,2025-06-25 04:33:34.424839,51.001999999999995,8,1724.773741,51.002,1,0xcaf00370,0,0,8,2311,10502,1,0,0,6,1,0,27,3,2,0,2,1,3
222293,2025-06-25 04:33:34.474156,49.317,8,1724.823058,49.317,1,0xcaf00370,0,0,8,2311,10502,2,1,0,44,1,0,3,6,0,1,13,68,1
223013,2025-06-25 04:33:34.544601,70.445,8,1724.893503,70.445,1,0xcaf00370,0,0,8,2367,10558,3,0,0,6,1,0,24,3,2,0,2,0,2
223535,2025-06-25 04:33:34.593847,49.245999999999995,8,1724.942749,49.246,1,0xcaf00370,0,0,8,2367,10558,0,1,0,45,1,0,6,5,0,0,3,191,1
224063,2025-06-25 04:33:34.644162,50.315,8,1724.993064,50.315,1,0xcaf00370,0,0,8,2446,10637,1,0,0,6,1,0,30,3,2,0,2,253,2
224573,2025-06-25 04:33:34.693848,49.686,8,1725.042749,49.685,1,0xcaf00370,0,0,8,2446,10637,2,0,0,46,1,0,31,7,0,0,3,254,15
225244,2025-06-25 04:33:34.764181,70.33300000000001,8,1725.113083,70.334,1,0xcaf00370,0,0,8,2446,10637,3,1,0,47,1,0,0,5,0,0,3,191,1
225775,2025-06-25 04:33:34.813849,49.668,8,1725.162751,49.668,1,0xcaf00370,0,0,8,2479,10670,0,0,0,6,1,0,27,3,2,0,2,1,2
226476,2025-06-25 04:33:34.884066,70.217,8,1725.233063,70.312,1,0xcaf00370,0,0,8,2479,10670,1,1,0,48,1,0,3,6,0,0,3,64,1
227036,2025-06-25 04:33:34.934706,50.64,8,1725.283703,50.64,1,0xcaf00370,0,0,8,2545,10736,2,0,0,6,1,0,27,3,2,0,2,1,2
227494,2025-06-25 04:33:34.984064,49.358,8,1725.333061,49.358,1,0xcaf00370,0,0,8,2545,10736,3,1,0,49,1,0,3,5,0,0,3,65,1
228039,2025-06-25 04:33:35.033773,49.709,8,1725.382769,49.708,1,0xcaf00370,0,0,8,2603,10794,0,0,0,6,1,0,27,3,2,0,2,0,2
228771,2025-06-25 04:33:35.103796,70.023,8,1725.452793,70.024,1,0xcaf00370,0,0,8,2603,10794,1,1,0,50,1,0,3,5,0,0,3,63,1
229291,2025-06-25 04:33:35.153781,49.985,8,1725.502778,49.985,1,0xcaf00370,0,0,8,2621,10812,2,1,0,6,1,0,30,3,2,0,2,0,3
230004,2025-06-25 04:33:35.225318,71.537,8,1725.574315,71.537,1,0xcaf00370,0,0,8,2657,10848,3,0,0,6,1,0,22,3,2,0,2,1,2
230502,2025-06-25 04:33:35.273893,48.575,8,1725.622889,48.574,1,0xcaf00370,0,0,8,2657,10848,0,1,0,51,1,0,8,3,0,0,3,193,1
231210,2025-06-25 04:33:35.345372,71.479,8,1725.694369,71.48,1,0xcaf00370,0,0,8,2809,11000,1,1,0,6,1,0,30,3,2,0,2,0,3
231749,2025-06-25 04:33:35.393786,48.414,8,1725.742783,48.414,1,0xcaf00370,0,0,8,2852,11043,2,0,0,6,1,0,24,3,2,0,2,0,2
232651,2025-06-25 04:33:35.483813,90.027,8,1725.83281,90.027,1,0xcaf00370,0,0,8,2852,11043,3,1,0,52,1,0,6,5,0,0,3,191,1
233176,2025-06-25 04:33:35.533789,49.976,8,1725.882785,49.975,1,0xcaf00370,0,0,8,2862,11053,0,0,0,6,1,0,27,3,2,0,2,0,2
233665,2025-06-25 04:33:35.584041,50.251999999999995,8,1725.933038,50.253,1,0xcaf00370,0,0,8,2862,11053,1,1,0,54,1,0,3,6,0,1,13,62,1
234191,2025-06-25 04:33:35.633797,49.756,8,1725.982794,49.756,1,0xcaf00370,0,0,8,2914,11105,2,0,0,6,1,0,27,3,2,0,2,0,2
234720,2025-06-25 04:33:35.684234,50.437000000000005,8,1726.03323,50.436,1,0xcaf00370,0,0,8,2914,11105,3,1,0,55,1,0,3,6,0,1,13,61,1
235201,2025-06-25 04:33:35.733793,49.559,8,1726.08279,49.56,1,0xcaf00370,0,0,8,2938,11129,0,1,0,6,1,0,30,3,2,0,2,0,3
235995,2025-06-25 04:33:35.804567,70.774,8,1726.153563,70.773,1,0xcaf00370,0,0,8,2975,11166,1,1,0,6,1,0,30,3,2,0,2,1,4
236557,2025-06-25 04:33:35.861176,56.609,8,1726.210147,56.584,1,0xcaf00370,0,0,8,2990,11181,2,0,0,6,1,0,27,3,2,0,2,0,4
237218,2025-06-25 04:33:35.924518,63.342,8,1726.273488,63.341,1,0xcaf00370,0,0,8,2990,11181,3,1,0,56,1,0,3,6,0,1,13,64,1
237712,2025-06-25 04:33:35.973831,49.313,8,1726.322802,49.314,1,0xcaf00370,0,0,8,3003,11194,0,0,0,6,1,0,27,3,2,0,2,253,4
238652,2025-06-25 04:33:36.063853,90.022,8,1726.412824,90.022,1,0xcaf00370,0,0,8,3003,11194,1,1,0,57,1,0,3,6,0,1,13,60,1
239168,2025-06-25 04:33:36.113838,49.985,8,1726.462809,49.985,1,0xcaf00370,0,0,8,3056,11247,2,0,0,6,1,0,24,3,2,0,2,253,2
239706,2025-06-25 04:33:36.164996,51.158,8,1726.513966,51.157,1,0xcaf00370,0,0,8,3056,11247,3,0,0,58,1,0,6,4,0,0,3,193,1
240212,2025-06-25 04:33:36.214329,49.333,8,1726.5633,49.334,1,0xcaf00370,0,0,8,3056,11247,0,1,0,59,1,0,31,7,0,0,3,254,15
240741,2025-06-25 04:33:36.264150,49.821,8,1726.613121,49.821,1,0xcaf00370,0,0,8,3108,11299,1,0,0,6,1,0,27,3,2,0,2,251,2
241249,2025-06-25 04:33:36.313878,49.728,8,1726.662849,49.728,1,0xcaf00370,0,0,8,3108,11299,2,1,0,60,1,0,3,6,0,1,13,63,1
241955,2025-06-25 04:33:36.384156,70.27799999999999,8,1726.733126,70.277,1,0xcaf00370,0,0,8,3135,11326,3,1,0,6,1,0,30,3,2,0,2,253,3
242481,2025-06-25 04:33:36.433876,49.72,8,1726.782847,49.721,1,0xcaf00370,0,0,8,3165,11356,0,0,0,6,1,0,22,3,2,0,2,1,2
243202,2025-06-25 04:33:36.504176,70.3,8,1726.853147,70.3,1,0xcaf00370,0,0,8,3165,11356,1,0,0,61,1,0,6,5,0,0,3,192,1
243717,2025-06-25 04:33:36.554684,50.507999999999996,8,1726.903655,50.508,1,0xcaf00370,0,0,8,3165,11356,2,1,0,62,1,0,2,5,0,0,3,65,1
244209,2025-06-25 04:33:36.604280,49.596000000000004,8,1726.95325,49.595,1,0xcaf00370,0,0,8,3242,11433,3,1,0,6,1,0,30,3,2,0,2,0,3
244767,2025-06-25 04:33:36.655630,51.35,8,1727.004601,51.351,1,0xcaf00370,0,0,8,3277,11468,0,0,0,6,1,0,24,3,2,0,2,0,2
245244,2025-06-25 04:33:36.704275,48.645,8,1727.053246,48.645,1,0xcaf00370,0,0,8,3277,11468,1,1,0,63,1,0,6,6,0,0,3,190,1
245740,2025-06-25 04:33:36.754730,50.455,8,1727.1037,50.454,1,0xcaf00370,0,0,8,3289,11480,2,0,0,6,1,0,27,3,2,0,2,0,2
246633,2025-06-25 04:33:36.844102,89.372,8,1727.193073,89.373,1,0xcaf00370,0,0,8,3289,11480,3,1,0,9,1,0,3,6,0,0,3,64,1
247198,2025-06-25 04:33:36.894093,49.991,8,1727.243072,49.999,1,0xcaf00370,0,0,8,3385,11576,0,0,0,6,1,0,27,3,2,0,2,0,2
247918,2025-06-25 04:33:36.964321,70.228,8,1727.313301,70.229,1,0xcaf00370,0,0,8,3385,11576,1,1,0,10,1,0,3,5,0,0,3,62,1
248440,2025-06-25 04:33:37.014557,50.236000000000004,8,1727.363537,50.236,1,0xcaf00370,0,0,8,3405,11596,2,1,0,6,1,0,30,3,2,0,2,253,3
248970,2025-06-25 04:33:37.064558,50.001,8,1727.413537,50.0,1,0xcaf00370,0,0,8,3437,11628,3,0,0,6,1,0,23,3,2,0,2,1,2
249462,2025-06-25 04:33:37.115561,51.003,8,1727.46454,51.003,1,0xcaf00370,0,0,8,3437,11628,0,0,0,11,1,0,6,5,0,0,3,191,1
250201,2025-06-25 04:33:37.184167,68.606,8,1727.533146,68.606,1,0xcaf00370,0,0,8,3437,11628,1,1,0,12,1,0,1,6,0,0,3,55,1
250670,2025-06-25 04:33:37.233894,49.727000000000004,8,1727.582873,49.727,1,0xcaf00370,0,0,8,3517,11708,2,0,0,6,1,0,27,3,2,0,2,0,2
251420,2025-06-25 04:33:37.304316,70.422,8,1727.653296,70.423,1,0xcaf00370,0,0,8,3517,11708,3,1,0,13,1,0,3,6,0,1,13,63,1
251882,2025-06-25 04:33:37.353950,49.634,8,1727.70293,49.634,1,0xcaf00370,0,0,8,3557,11748,0,0,0,6,1,0,27,3,2,0,2,253,2
252846,2025-06-25 04:33:37.443950,90.0,8,1727.79293,90.0,1,0xcaf00370,0,0,8,3557,11748,1,1,0,14,1,0,3,6,0,1,13,62,1
253367,2025-06-25 04:33:37.494620,50.67,8,1727.8436,50.67,1,0xcaf00370,0,0,8,3591,11782,2,0,0,6,1,0,27,3,2,0,2,0,2
254064,2025-06-25 04:33:37.564334,69.714,8,1727.913314,69.714,1,0xcaf00370,0,0,8,3591,11782,3,1,0,18,1,0,3,6,0,1,13,64,1
254556,2025-06-25 04:33:37.613912,49.577999999999996,8,1727.962891,49.577,1,0xcaf00370,0,0,8,3607,11798,0,0,0,6,1,0,27,3,2,0,2,253,2
255081,2025-06-25 04:33:37.664219,50.306999999999995,8,1728.013198,50.307,1,0xcaf00370,0,0,8,3607,11798,1,1,0,19,1,0,3,6,0,1,13,54,1
255550,2025-06-25 04:33:37.713924,49.705,8,1728.062904,49.706,1,0xcaf00370,0,0,8,3624,11815,2,0,0,6,1,0,27,3,2,0,2,1,2
256518,2025-06-25 04:33:37.804194,90.27,8,1728.153173,90.269,1,0xcaf00370,0,0,8,3624,11815,3,1,0,20,1,0,3,6,0,1,13,72,1
257020,2025-06-25 04:33:37.853740,49.546,8,1728.202903,49.73,1,0xcaf00370,0,0,8,3630,11821,0,1,0,6,1,0,30,3,2,0,2,0,3
257601,2025-06-25 04:33:37.905259,51.519000000000005,8,1728.254423,51.52,1,0xcaf00370,0,0,8,3667,11858,1,0,0,6,1,0,23,3,2,0,2,0,2
258051,2025-06-25 04:33:37.954176,48.917,8,1728.30334,48.917,1,0xcaf00370,0,0,8,3667,11858,2,0,0,21,1,0,6,5,0,0,3,191,1
258601,2025-06-25 04:33:38.003994,49.818,8,1728.353157,49.817,1,0xcaf00370,0,0,8,3667,11858,3,1,0,24,1,0,1,5,0,0,3,62,1
259169,2025-06-25 04:33:38.053751,49.757000000000005,8,1728.402915,49.758,1,0xcaf00370,0,0,8,3714,11905,0,0,0,6,1,0,27,3,2,0,2,0,2
259679,2025-06-25 04:33:38.104045,50.294,8,1728.453208,50.293,1,0xcaf00370,0,0,8,3714,11905,1,1,0,25,1,0,3,6,0,1,13,65,1
260924,2025-06-25 04:33:38.226614,122.569,8,1728.575777,122.569,1,0xcaf00370,0,0,8,3739,11930,2,1,0,6,0,0,30,3,2,0,2,0,3
261398,2025-06-25 04:33:38.273788,47.174,8,1728.622951,47.174,1,0xcaf00370,0,0,8,3739,11930,3,1,0,6,1,0,30,3,2,0,2,0,3
