logIndex,logTime,¦¤logTime[ms],length,timeStamp[s],¦¤timeStamp[ms],seq,ID,msgcnt,¦¤msgcnt,Path Index,Offset,Offset(Adj),Cyclic Counter,Profile type,Retransmission,Update,Value,Analyze
21063,2025-01-31 04:14:42.435813,49.964,8,4260.606073,49.964,1,0xcaf0036a,0,0,51,1775,1775,1,1,1,0,0xbe8128b4,139.61356039999998
23354,2025-01-31 04:14:42.506100,70.287,8,4260.67636,70.287,1,0xcaf0036a,0,0,51,1775,1775,2,2,1,0,0x4b4bbb1f,36.325430299999994
25006,2025-01-31 04:14:42.556502,50.402,8,4260.726762,50.402,1,0xcaf0036a,0,0,51,1982,1982,3,1,1,0,0xbe812707,139.6135175
26707,2025-01-31 04:14:42.606451,49.949,8,4260.776711,49.949,1,0xcaf0036a,0,0,51,1982,1982,0,2,1,0,0x4b4c03d5,36.32729169999999
28329,2025-01-31 04:14:42.657431,50.98,8,4260.827692,50.981,1,0xcaf0036a,0,0,51,2982,2982,1,1,1,0,0xbe81fd97,139.6190103
30007,2025-01-31 04:14:42.706084,48.653,8,4260.876344,48.652,1,0xcaf0036a,0,0,51,2982,2982,2,2,1,0,0x4b4d2cb6,36.334891799999994
31636,2025-01-31 04:14:42.755864,49.78,8,4260.926124,49.78,1,0xcaf0036a,0,0,51,3236,3236,3,1,1,0,0xbe824cd0,139.62103839999997
33675,2025-01-31 04:14:42.815859,59.995,8,4260.986119,59.995,1,0xcaf0036a,0,0,51,3236,3236,0,2,1,0,0x4b4d6aff,36.33648629999999
35366,2025-01-31 04:14:42.866424,50.565,8,4261.036684,50.565,1,0xcaf0036a,0,0,51,3336,3336,1,1,1,0,0xbe8268e5,139.6217573
37684,2025-01-31 04:14:42.935948,69.524,8,4261.106209,69.525,1,0xcaf0036a,0,0,51,3336,3336,2,2,1,0,0x4b4d8607,36.33717829999999
39415,2025-01-31 04:14:42.985863,49.915,8,4261.156123,49.914,1,0xcaf0036a,0,0,51,3800,3800,3,1,1,0,0xbe82bad4,139.6238548
41071,2025-01-31 04:14:43.036322,50.458999999999996,8,4261.206583,50.46,1,0xcaf0036a,0,0,51,3800,3800,0,2,1,0,0x4b4e19c3,36.34096029999999
42786,2025-01-31 04:14:43.086221,49.899,8,4261.256481,49.898,1,0xcaf0036a,0,0,51,3839,3839,1,1,1,0,0xbe82bd22,139.62391379999997
45044,2025-01-31 04:14:43.155831,69.61,8,4261.326091,69.61,1,0xcaf0036a,0,0,51,3839,3839,2,2,1,0,0x4b4e26f6,36.3412982
46759,2025-01-31 04:14:43.205927,50.096000000000004,8,4261.376188,50.097,1,0xcaf0036a,0,0,51,4218,4218,3,1,1,0,0xbe82c36b,139.6240747
48348,2025-01-31 04:14:43.256102,50.175,8,4261.426362,50.174,1,0xcaf0036a,0,0,51,4218,4218,0,2,1,0,0x4b4eac3c,36.34470999999999
49997,2025-01-31 04:14:43.305800,49.698,8,4261.47606,49.698,1,0xcaf0036a,0,0,51,5218,5218,1,1,1,0,0xbe82ffa6,139.6256166
52327,2025-01-31 04:14:43.376178,70.378,8,4261.546438,70.378,1,0xcaf0036a,0,0,51,5218,5218,2,2,1,0,0x4b500559,36.35354489999999
54012,2025-01-31 04:14:43.425858,49.68,8,4261.596119,49.681,1,0xcaf0036a,0,0,51,5300,5300,3,1,1,0,0xbe830496,139.625743
56022,2025-01-31 04:14:43.485836,59.977999999999994,8,4261.656096,59.977,1,0xcaf0036a,0,0,51,5300,5300,0,2,1,0,0x4b5021a6,36.35426939999999
57645,2025-01-31 04:14:43.536365,50.528999999999996,8,4261.706625,50.529,1,0xcaf0036a,0,0,51,6104,6104,1,1,1,0,0xbe8334fe,139.6269822
59335,2025-01-31 04:14:43.585951,49.586,8,4261.756211,49.586,1,0xcaf0036a,0,0,51,6104,6104,2,2,1,0,0x4b513782,36.3613826
60975,2025-01-31 04:14:43.636145,50.194,8,4261.806405,50.194,1,0xcaf0036a,0,0,51,6152,6152,3,1,1,0,0xbe83331b,139.62693389999998
63004,2025-01-31 04:14:43.696113,59.968,8,4261.866373,59.968,1,0xcaf0036a,0,0,51,6152,6152,0,2,1,0,0x4b51487b,36.361817099999996
64559,2025-01-31 04:14:43.746285,50.172000000000004,8,4261.916545,50.172,1,0xcaf0036a,0,0,51,7152,7152,1,1,1,0,0xbe83ba59,139.63039609999998
66592,2025-01-31 04:14:43.806295,60.01,8,4261.976555,60.01,1,0xcaf0036a,0,0,51,7152,7152,2,2,1,0,0x4b528828,36.3700008
68176,2025-01-31 04:14:43.855809,49.514,8,4262.026069,49.514,1,0xcaf0036a,0,0,56,71,71,3,8,1,0,0xfd0000f0,4244635888
70217,2025-01-31 04:14:43.916061,60.252,8,4262.086321,60.252,1,0xcaf0036a,0,0,51,7338,7338,0,1,1,0,0xbe83f668,139.63193359999997
71936,2025-01-31 04:14:43.968427,52.366,8,4262.138687,52.366,1,0xcaf0036a,0,0,51,7338,7338,1,2,1,0,0x4b52b229,36.371076099999996
73873,2025-01-31 04:14:44.026242,57.815,8,4262.196502,57.815,1,0xcaf0036a,0,0,51,7406,7406,2,1,1,0,0xbe84102e,139.63259339999996
75556,2025-01-31 04:14:44.075822,49.58,8,4262.246082,49.58,1,0xcaf0036a,0,0,51,7406,7406,3,2,1,0,0x4b52be50,36.3713872
77498,2025-01-31 04:14:44.135842,60.019999999999996,8,4262.306102,60.02,1,0xcaf0036a,0,0,51,260,260,0,1,1,0,0xbe82414a,139.62074339999998
79191,2025-01-31 04:14:44.185842,50.0,8,4262.356102,50.0,1,0xcaf0036a,0,0,51,260,260,1,2,1,0,0x4b4a5ea4,36.3165092
81838,2025-01-31 04:14:44.265888,80.046,8,4262.436148,80.046,1,0xcaf0036a,0,0,51,288,288,2,1,1,0,0xbe823acb,139.6205771
83480,2025-01-31 04:14:44.316005,50.117000000000004,8,4262.486266,50.118,1,0xcaf0036a,0,0,51,288,288,3,2,1,0,0x4b4a66d1,36.31671849999999
85429,2025-01-31 04:14:44.375850,59.845,8,4262.54611,59.844,1,0xcaf0036a,0,0,51,298,298,0,1,1,0,0xbe8237a6,139.62049659999997
87110,2025-01-31 04:14:44.425851,50.001,8,4262.596111,50.001,1,0xcaf0036a,0,0,51,298,298,1,2,1,0,0x4b4a6954,36.3167828
89120,2025-01-31 04:14:44.485923,60.072,8,4262.656183,60.072,1,0xcaf0036a,0,0,51,339,339,2,1,1,0,0xbe822967,139.6201319
90766,2025-01-31 04:14:44.536035,50.111999999999995,8,4262.706295,50.112,1,0xcaf0036a,0,0,51,339,339,3,2,1,0,0x4b4a714b,36.3169867
92444,2025-01-31 04:14:44.586182,50.147,8,4262.756443,50.148,1,0xcaf0036a,0,0,51,368,368,0,1,1,0,0xbe821d09,139.61981529999997
94064,2025-01-31 04:14:44.635889,49.707,8,4262.806149,49.706,1,0xcaf0036a,0,0,51,368,368,1,2,1,0,0x4b4a6fd3,36.31694909999999
96088,2025-01-31 04:14:44.695884,59.995,8,4262.866145,59.996,1,0xcaf0036a,0,0,51,407,407,2,1,1,0,0xbe820d52,139.619413
97675,2025-01-31 04:14:44.745884,50.0,8,4262.916145,50.0,1,0xcaf0036a,0,0,51,407,407,3,2,1,0,0x4b4a6a96,36.31681499999999
99705,2025-01-31 04:14:44.805907,60.023,8,4262.976167,60.022,1,0xcaf0036a,0,0,51,418,418,0,1,1,0,0xbe8208ec,139.6193004
101316,2025-01-31 04:14:44.855804,49.897,8,4263.026064,49.897,1,0xcaf0036a,0,0,51,418,418,1,2,1,0,0x4b4a68b3,36.31676669999999
103021,2025-01-31 04:14:44.906146,50.342,8,4263.076406,50.342,1,0xcaf0036a,0,0,51,461,461,2,1,1,0,0xbe81f7bd,139.61886049999998
104703,2025-01-31 04:14:44.955801,49.655,8,4263.126061,49.655,1,0xcaf0036a,0,0,51,461,461,3,2,1,0,0x4b4a6341,36.31662729999999
107104,2025-01-31 04:14:45.026337,70.536,8,4263.196597,70.536,1,0xcaf0036a,0,0,51,493,493,0,1,1,0,0xbe81ed0d,139.61858689999997
108852,2025-01-31 04:14:45.076082,49.745,8,4263.246342,49.745,1,0xcaf0036a,0,0,51,493,493,1,2,1,0,0x4b4a66d1,36.31671849999999
110831,2025-01-31 04:14:45.136101,60.019000000000005,8,4263.306361,60.019,1,0xcaf0036a,0,0,51,530,530,2,1,1,0,0xbe81e72f,139.61843669999996
112523,2025-01-31 04:14:45.185840,49.739,8,4263.3561,49.739,1,0xcaf0036a,0,0,51,530,530,3,2,1,0,0x4b4a732e,36.31703499999999
114122,2025-01-31 04:14:45.236078,50.238,8,4263.406338,50.238,1,0xcaf0036a,0,0,51,542,542,0,1,1,0,0xbe81e582,139.61839379999998
115759,2025-01-31 04:14:45.285826,49.748,8,4263.456086,49.748,1,0xcaf0036a,0,0,51,542,542,1,2,1,0,0x4b4a76be,36.31712619999999
117612,2025-01-31 04:14:45.345814,59.988,8,4263.516074,59.988,1,0xcaf0036a,0,0,51,593,593,2,1,1,0,0xbe81e658,139.61841519999996
119309,2025-01-31 04:14:45.395768,49.954,8,4263.566028,49.954,1,0xcaf0036a,0,0,51,593,593,3,2,1,0,0x4b4a863f,36.31752309999999
121242,2025-01-31 04:14:45.455759,59.991,8,4263.626019,59.991,1,0xcaf0036a,0,0,51,648,648,0,1,1,0,0xbe81fc8f,139.6189839
122886,2025-01-31 04:14:45.506048,50.289,8,4263.676309,50.29,1,0xcaf0036a,0,0,51,648,648,1,2,1,0,0x4b4a8d29,36.317700099999996
125194,2025-01-31 04:14:45.575774,69.726,8,4263.746035,69.726,1,0xcaf0036a,0,0,51,721,721,2,1,1,0,0xbe821a50,139.6197456
126854,2025-01-31 04:14:45.625710,49.936,8,4263.79597,49.935,1,0xcaf0036a,0,0,51,721,721,3,2,1,0,0x4b4a9697,36.31794149999999
128881,2025-01-31 04:14:45.687527,61.817,8,4263.857787,61.817,1,0xcaf0036a,0,0,51,763,763,0,1,1,0,0xbe8223f4,139.6199924
130450,2025-01-31 04:14:45.735717,48.19,8,4263.905977,48.19,1,0xcaf0036a,0,0,51,763,763,1,2,1,0,0x4b4aa289,36.318247299999996
132430,2025-01-31 04:14:45.795721,60.004000000000005,8,4263.965981,60.004,1,0xcaf0036a,0,0,51,1065,1065,2,1,1,0,0xbe81d489,139.6179593
134048,2025-01-31 04:14:45.845713,49.992000000000004,8,4264.015973,49.992,1,0xcaf0036a,0,0,51,1065,1065,3,2,1,0,0x4b4af54f,36.32036629999999
136010,2025-01-31 04:14:45.905719,60.006,8,4264.075979,60.006,1,0xcaf0036a,0,0,51,1312,1312,0,1,1,0,0xbe8180b7,139.6158135
137661,2025-01-31 04:14:45.955680,49.961,8,4264.12594,49.961,1,0xcaf0036a,0,0,51,1312,1312,1,2,1,0,0x4b4b2c00,36.3217664
140033,2025-01-31 04:14:46.025944,70.264,8,4264.196205,70.265,1,0xcaf0036a,0,0,51,1596,1596,2,1,1,0,0xbe813c67,139.61406469999997
141698,2025-01-31 04:14:46.075648,49.704,8,4264.245908,49.703,1,0xcaf0036a,0,0,51,1596,1596,3,2,1,0,0x4b4b7e5a,36.323874599999996
143630,2025-01-31 04:14:46.135718,60.07,8,4264.305978,60.07,1,0xcaf0036a,0,0,51,1678,1678,0,1,1,0,0xbe81314c,139.6137804
145284,2025-01-31 04:14:46.185655,49.937000000000005,8,4264.355915,49.937,1,0xcaf0036a,0,0,51,1678,1678,1,2,1,0,0x4b4b9a03,36.32458269999999
146907,2025-01-31 04:14:46.235987,50.332,8,4264.406248,50.333,1,0xcaf0036a,0,0,51,1722,1722,2,1,1,0,0xbe812ce5,139.6136677
148541,2025-01-31 04:14:46.285955,49.967999999999996,8,4264.456216,49.968,1,0xcaf0036a,0,0,51,1722,1722,3,2,1,0,0x4b4ba8ae,36.3249582
150416,2025-01-31 04:14:46.345915,59.96,8,4264.516175,59.959,1,0xcaf0036a,0,0,51,1775,1775,0,1,1,0,0xbe8128b4,139.61356039999998
152123,2025-01-31 04:14:46.397393,51.478,8,4264.567653,51.478,1,0xcaf0036a,0,0,51,1775,1775,1,2,1,0,0x4b4bbb1f,36.325430299999994
154036,2025-01-31 04:14:46.455664,58.271,8,4264.625924,58.271,1,0xcaf0036a,0,0,51,1982,1982,2,1,1,0,0xbe812707,139.6135175
155681,2025-01-31 04:14:46.505625,49.961,8,4264.675885,49.961,1,0xcaf0036a,0,0,51,1982,1982,3,2,1,0,0x4b4c03d5,36.32729169999999
157329,2025-01-31 04:14:46.555905,50.28,8,4264.726165,50.28,1,0xcaf0036a,0,0,51,2982,2982,0,1,1,0,0xbe81fd97,139.6190103
159050,2025-01-31 04:14:46.605900,49.995,8,4264.77616,49.995,1,0xcaf0036a,0,0,51,2982,2982,1,2,1,0,0x4b4d2cb6,36.334891799999994
161333,2025-01-31 04:14:46.675840,69.94,8,4264.846101,69.941,1,0xcaf0036a,0,0,51,3236,3236,2,1,1,0,0xbe824cd0,139.62103839999997
163039,2025-01-31 04:14:46.725593,49.753,8,4264.895853,49.752,1,0xcaf0036a,0,0,51,3236,3236,3,2,1,0,0x4b4d6aff,36.33648629999999
164996,2025-01-31 04:14:46.785605,60.012,8,4264.955865,60.012,1,0xcaf0036a,0,0,51,3336,3336,0,1,1,0,0xbe8268e5,139.6217573
166633,2025-01-31 04:14:46.835593,49.988,8,4265.005853,49.988,1,0xcaf0036a,0,0,51,3336,3336,1,2,1,0,0x4b4d8607,36.33717829999999
168942,2025-01-31 04:14:46.905863,70.27,8,4265.076123,70.27,1,0xcaf0036a,0,0,51,3800,3800,2,1,1,0,0xbe82bad4,139.6238548
170577,2025-01-31 04:14:46.955854,49.991,8,4265.126114,49.991,1,0xcaf0036a,0,0,51,3800,3800,3,2,1,0,0x4b4e19c3,36.34096029999999
172344,2025-01-31 04:14:47.005642,49.788,8,4265.175902,49.788,1,0xcaf0036a,0,0,51,3839,3839,0,1,1,0,0xbe82bd22,139.62391379999997
173971,2025-01-31 04:14:47.055588,49.946,8,4265.225849,49.947,1,0xcaf0036a,0,0,51,3839,3839,1,2,1,0,0x4b4e26f6,36.3412982
176011,2025-01-31 04:14:47.115591,60.003,8,4265.285851,60.002,1,0xcaf0036a,0,0,51,4218,4218,2,1,1,0,0xbe82c36b,139.6240747
177688,2025-01-31 04:14:47.165604,50.013000000000005,8,4265.335864,50.013,1,0xcaf0036a,0,0,51,4218,4218,3,2,1,0,0x4b4eac3c,36.34470999999999
179336,2025-01-31 04:14:47.215855,50.251,8,4265.386115,50.251,1,0xcaf0036a,0,0,51,5218,5218,0,1,1,0,0xbe82ffa6,139.6256166
180938,2025-01-31 04:14:47.265848,49.993,8,4265.436108,49.993,1,0xcaf0036a,0,0,51,5218,5218,1,2,1,0,0x4b500559,36.35354489999999
182880,2025-01-31 04:14:47.325840,59.992,8,4265.4961,59.992,1,0xcaf0036a,0,0,51,5300,5300,2,1,1,0,0xbe830496,139.625743
184481,2025-01-31 04:14:47.375866,50.026,8,4265.546127,50.027,1,0xcaf0036a,0,0,51,5300,5300,3,2,1,0,0x4b5021a6,36.35426939999999
186482,2025-01-31 04:14:47.435851,59.985,8,4265.606111,59.984,1,0xcaf0036a,0,0,51,6104,6104,0,1,1,0,0xbe8334fe,139.6269822
188143,2025-01-31 04:14:47.485859,50.007999999999996,8,4265.656119,50.008,1,0xcaf0036a,0,0,51,6104,6104,1,2,1,0,0x4b513782,36.3613826
190073,2025-01-31 04:14:47.545839,59.98,8,4265.716099,59.98,1,0xcaf0036a,0,0,51,6152,6152,2,1,1,0,0xbe83331b,139.62693389999998
191760,2025-01-31 04:14:47.595552,49.713,8,4265.765812,49.713,1,0xcaf0036a,0,0,51,6152,6152,3,2,1,0,0x4b51487b,36.361817099999996
193669,2025-01-31 04:14:47.655563,60.011,8,4265.825823,60.011,1,0xcaf0036a,0,0,51,7152,7152,0,1,1,0,0xbe83ba59,139.63039609999998
195337,2025-01-31 04:14:47.707854,52.291,8,4265.878114,52.291,1,0xcaf0036a,0,0,51,7152,7152,1,2,1,0,0x4b528828,36.3700008
197961,2025-01-31 04:14:47.785836,77.982,8,4265.956096,77.982,1,0xcaf0036a,0,0,56,71,71,2,8,1,0,0xfd0000f0,4244635888
199583,2025-01-31 04:14:47.835561,49.725,8,4266.005821,49.725,1,0xcaf0036a,0,0,51,7338,7338,3,1,1,0,0xbe83f668,139.63193359999997
201599,2025-01-31 04:14:47.895573,60.012,8,4266.065834,60.013,1,0xcaf0036a,0,0,51,7338,7338,0,2,1,0,0x4b52b229,36.371076099999996
203256,2025-01-31 04:14:47.945544,49.971000000000004,8,4266.115804,49.97,1,0xcaf0036a,0,0,51,7406,7406,1,1,1,0,0xbe84102e,139.63259339999996
204988,2025-01-31 04:14:47.995857,50.312999999999995,8,4266.166117,50.313,1,0xcaf0036a,0,0,51,7406,7406,2,2,1,0,0x4b52be50,36.3713872
206683,2025-01-31 04:14:48.045576,49.719,8,4266.215836,49.719,1,0xcaf0036a,0,0,51,260,260,3,1,1,0,0xbe82414a,139.62074339999998
208691,2025-01-31 04:14:48.105648,60.072,8,4266.275908,60.072,1,0xcaf0036a,0,0,51,260,260,0,2,1,0,0x4b4a5ea4,36.3165092
210350,2025-01-31 04:14:48.155839,50.191,8,4266.326099,50.191,1,0xcaf0036a,0,0,51,288,288,1,1,1,0,0xbe823acb,139.6205771
212394,2025-01-31 04:14:48.215612,59.773,8,4266.385873,59.774,1,0xcaf0036a,0,0,51,288,288,2,2,1,0,0x4b4a66d1,36.31671849999999
214036,2025-01-31 04:14:48.265692,50.08,8,4266.435952,50.079,1,0xcaf0036a,0,0,51,298,298,3,1,1,0,0xbe8237a6,139.62049659999997
216327,2025-01-31 04:14:48.335932,70.24,8,4266.506192,70.24,1,0xcaf0036a,0,0,51,298,298,0,2,1,0,0x4b4a6954,36.3167828
217960,2025-01-31 04:14:48.385622,49.69,8,4266.555882,49.69,1,0xcaf0036a,0,0,51,339,339,1,1,1,0,0xbe822967,139.6201319
219660,2025-01-31 04:14:48.435927,50.305,8,4266.606187,50.305,1,0xcaf0036a,0,0,51,339,339,2,2,1,0,0x4b4a714b,36.3169867
221309,2025-01-31 04:14:48.485640,49.713,8,4266.6559,49.713,1,0xcaf0036a,0,0,51,368,368,3,1,1,0,0xbe821d09,139.61981529999997
223265,2025-01-31 04:14:48.545667,60.026999999999994,8,4266.715927,60.027,1,0xcaf0036a,0,0,51,368,368,0,2,1,0,0x4b4a6fd3,36.31694909999999
224976,2025-01-31 04:14:48.595653,49.986000000000004,8,4266.765913,49.986,1,0xcaf0036a,0,0,51,407,407,1,1,1,0,0xbe820d52,139.619413
227288,2025-01-31 04:14:48.666006,70.353,8,4266.836266,70.353,1,0xcaf0036a,0,0,51,407,407,2,2,1,0,0x4b4a6a96,36.31681499999999
228946,2025-01-31 04:14:48.718016,52.01,8,4266.888276,52.01,1,0xcaf0036a,0,0,51,418,418,3,1,1,0,0xbe8208ec,139.6193004
230848,2025-01-31 04:14:48.775697,57.681000000000004,8,4266.945957,57.681,1,0xcaf0036a,0,0,51,418,418,0,2,1,0,0x4b4a68b3,36.31676669999999
232880,2025-01-31 04:14:48.835622,59.925,8,4267.005882,59.925,1,0xcaf0036a,0,0,51,461,461,1,1,1,0,0xbe81f7bd,139.61886049999998
234870,2025-01-31 04:14:48.895751,60.129000000000005,8,4267.066011,60.129,1,0xcaf0036a,0,0,7,8191,8191,2,0,0,0,0xffffffff,4294967295
236510,2025-01-31 04:14:48.945708,49.957,8,4267.115968,49.957,1,0xcaf0036a,0,0,7,8191,8191,3,0,1,0,0xffffffff,4294967295
238554,2025-01-31 04:14:49.005947,60.239000000000004,8,4267.176207,60.239,1,0xcaf0036a,0,0,7,8191,8191,0,0,1,0,0xffffffff,4294967295
240214,2025-01-31 04:14:49.055692,49.745,8,4267.225952,49.745,1,0xcaf0036a,0,0,7,8191,8191,1,0,1,0,0xffffffff,4294967295
242209,2025-01-31 04:14:49.115733,60.041,8,4267.285993,60.041,1,0xcaf0036a,0,0,7,8191,8191,2,0,1,0,0xffffffff,4294967295
243915,2025-01-31 04:14:49.165964,50.230999999999995,8,4267.336225,50.232,1,0xcaf0036a,0,0,7,8191,8191,3,0,1,0,0xffffffff,4294967295
245870,2025-01-31 04:14:49.226427,60.463,8,4267.396687,60.462,1,0xcaf0036a,0,0,7,8191,8191,0,0,1,0,0xffffffff,4294967295
247492,2025-01-31 04:14:49.275778,49.351,8,4267.446038,49.351,1,0xcaf0036a,0,0,7,8191,8191,1,0,1,0,0xffffffff,4294967295
249463,2025-01-31 04:14:49.335754,59.976,8,4267.506015,59.977,1,0xcaf0036a,0,0,7,8191,8191,2,0,1,0,0xffffffff,4294967295
251094,2025-01-31 04:14:49.385869,50.115,8,4267.556129,50.114,1,0xcaf0036a,0,0,7,8191,8191,3,0,1,0,0xffffffff,4294967295
253050,2025-01-31 04:14:49.445753,59.884,8,4267.616014,59.885,1,0xcaf0036a,0,0,7,8191,8191,0,0,1,0,0xffffffff,4294967295
254722,2025-01-31 04:14:49.496131,50.378,8,4267.666391,50.377,1,0xcaf0036a,0,0,7,8191,8191,1,0,1,0,0xffffffff,4294967295
256663,2025-01-31 04:14:49.556196,60.065,8,4267.726456,60.065,1,0xcaf0036a,0,0,7,8191,8191,2,0,1,0,0xffffffff,4294967295
258313,2025-01-31 04:14:49.605734,49.538,8,4267.775995,49.539,1,0xcaf0036a,0,0,7,8191,8191,3,0,1,0,0xffffffff,4294967295
260281,2025-01-31 04:14:49.665772,60.038000000000004,8,4267.836032,60.037,1,0xcaf0036a,0,0,7,8191,8191,0,0,1,0,0xffffffff,4294967295
261906,2025-01-31 04:14:49.716025,50.253,8,4267.886286,50.254,1,0xcaf0036a,0,0,7,8191,8191,1,0,1,0,0xffffffff,4294967295
263903,2025-01-31 04:14:49.776049,60.024,8,4267.946309,60.023,1,0xcaf0036a,0,0,7,8191,8191,2,0,1,0,0xffffffff,4294967295
265467,2025-01-31 04:14:49.825921,49.872,8,4267.996181,49.872,1,0xcaf0036a,0,0,7,8191,8191,3,0,1,0,0xffffffff,4294967295
267143,2025-01-31 04:14:49.876025,50.104,8,4268.046285,50.104,1,0xcaf0036a,0,0,7,8191,8191,0,0,1,0,0xffffffff,4294967295
268733,2025-01-31 04:14:49.925719,49.694,8,4268.09598,49.695,1,0xcaf0036a,0,0,7,8191,8191,1,0,1,0,0xffffffff,4294967295
271115,2025-01-31 04:14:49.996055,70.336,8,4268.166315,70.335,1,0xcaf0036a,0,0,7,8191,8191,2,0,1,0,0xffffffff,4294967295
272745,2025-01-31 04:14:50.045884,49.829,8,4268.216144,49.829,1,0xcaf0036a,0,0,7,8191,8191,3,0,1,0,0xffffffff,4294967295
274774,2025-01-31 04:14:50.105846,59.962,8,4268.276106,59.962,1,0xcaf0036a,0,0,7,8191,8191,0,0,1,0,0xffffffff,4294967295
276387,2025-01-31 04:14:50.156024,50.178,8,4268.326284,50.178,1,0xcaf0036a,0,0,7,8191,8191,1,0,1,0,0xffffffff,4294967295
278070,2025-01-31 04:14:50.205751,49.727000000000004,8,4268.376011,49.727,1,0xcaf0036a,0,0,7,8191,8191,2,0,1,0,0xffffffff,4294967295
279715,2025-01-31 04:14:50.256001,50.25,8,4268.426262,50.251,1,0xcaf0036a,0,0,7,8191,8191,3,0,1,0,0xffffffff,4294967295
281339,2025-01-31 04:14:50.305785,49.784,8,4268.476045,49.783,1,0xcaf0036a,0,0,7,8191,8191,0,0,1,0,0xffffffff,4294967295
282967,2025-01-31 04:14:50.356028,50.243,8,4268.526288,50.243,1,0xcaf0036a,0,0,7,8191,8191,1,0,1,0,0xffffffff,4294967295
285226,2025-01-31 04:14:50.425752,69.72399999999999,8,4268.596012,69.724,1,0xcaf0036a,0,0,7,8191,8191,2,0,1,0,0xffffffff,4294967295
286963,2025-01-31 04:14:50.475734,49.982,8,4268.645994,49.982,1,0xcaf0036a,0,0,7,8191,8191,3,0,1,0,0xffffffff,4294967295
288926,2025-01-31 04:14:50.535856,60.122,8,4268.706117,60.123,1,0xcaf0036a,0,0,7,8191,8191,0,0,1,0,0xffffffff,4294967295
290598,2025-01-31 04:14:50.585729,49.873,8,4268.755989,49.872,1,0xcaf0036a,0,0,7,8191,8191,1,0,1,0,0xffffffff,4294967295
292511,2025-01-31 04:14:50.645753,60.024,8,4268.816014,60.025,1,0xcaf0036a,0,0,7,8191,8191,2,0,1,0,0xffffffff,4294967295
294230,2025-01-31 04:14:50.695733,49.98,8,4268.865994,49.98,1,0xcaf0036a,0,0,7,8191,8191,3,0,1,0,0xffffffff,4294967295
296161,2025-01-31 04:14:50.755757,60.024,8,4268.926017,60.023,1,0xcaf0036a,0,0,7,8191,8191,0,0,1,0,0xffffffff,4294967295
297810,2025-01-31 04:14:50.805722,49.965,8,4268.975982,49.965,1,0xcaf0036a,0,0,7,8191,8191,1,0,1,0,0xffffffff,4294967295
299776,2025-01-31 04:14:50.865758,60.036,8,4269.036019,60.037,1,0xcaf0036a,0,0,7,8191,8191,2,0,1,0,0xffffffff,4294967295
301478,2025-01-31 04:14:50.915730,49.972,8,4269.08599,49.971,1,0xcaf0036a,0,0,7,8191,8191,3,0,1,0,0xffffffff,4294967295
303884,2025-01-31 04:14:50.986248,70.518,8,4269.156508,70.518,1,0xcaf0036a,0,0,7,8191,8191,0,0,1,0,0xffffffff,4294967295
305541,2025-01-31 04:14:51.036019,49.771,8,4269.206279,49.771,1,0xcaf0036a,0,0,7,8191,8191,1,0,1,0,0xffffffff,4294967295
307606,2025-01-31 04:14:51.095820,59.801,8,4269.26608,59.801,1,0xcaf0036a,0,0,7,8191,8191,2,0,1,0,0xffffffff,4294967295
