logIndex,logTime,¦¤logTime[ms],length,timeStamp[s],¦¤timeStamp[ms],seq,ID,msgcnt,¦¤msgcnt,Path Index,Offset,Offset(Adj),Cyclic Counter,Last Stub at Offset,Rerouting Flag,Sub-path Index,Retransmission,Update,Relative Probability,Functional Road Class,Part of Calculated route,Expressway Flag,Form of Way,Turn angle,Number of Lanes in driving direction
71954,2025-01-31 04:14:43.968969,0.043000000000000003,8,4262.139229,0.043,1,0xcaf00370,0,0,51,288,288,1,1,0,6,1,0,30,4,2,1,13,246,1
73880,2025-01-31 04:14:44.026558,57.589,8,4262.196818,57.589,7,0xcaf00370,0,0,51,298,298,2,0,0,6,1,0,26,4,2,1,13,0,1
73886,2025-01-31 04:14:44.026747,0.189,8,4262.197007,0.189,1,0xcaf00370,0,0,51,298,298,2,0,0,6,1,0,26,4,2,1,13,0,1
75571,2025-01-31 04:14:44.076246,49.499,8,4262.246506,49.499,7,0xcaf00370,0,0,51,298,298,3,1,0,56,1,0,4,4,0,1,9,247,1
75583,2025-01-31 04:14:44.076619,0.373,8,4262.246879,0.373,1,0xcaf00370,0,0,51,298,298,3,1,0,56,1,0,4,4,0,1,9,247,1
77518,2025-01-31 04:14:44.136475,59.856,8,4262.306735,59.856,7,0xcaf00370,0,0,51,339,339,0,0,0,6,1,0,16,4,2,1,13,238,1
77520,2025-01-31 04:14:44.136608,0.133,8,4262.306869,0.134,1,0xcaf00370,0,0,51,339,339,0,0,0,6,1,0,16,4,2,1,13,238,1
79208,2025-01-31 04:14:44.186375,49.766999999999996,8,4262.356635,49.766,7,0xcaf00370,0,0,51,339,339,1,1,0,57,1,0,14,4,0,1,13,30,1
79217,2025-01-31 04:14:44.186553,0.178,8,4262.356814,0.179,1,0xcaf00370,0,0,51,339,339,1,1,0,57,1,0,14,4,0,1,13,30,1
81849,2025-01-31 04:14:44.266423,79.86999999999999,8,4262.436683,79.869,1,0xcaf00370,0,0,51,368,368,2,1,0,6,1,0,30,4,2,1,13,249,1
81852,2025-01-31 04:14:44.266487,0.064,8,4262.436747,0.064,7,0xcaf00370,0,0,51,368,368,2,1,0,6,1,0,30,4,2,1,13,249,1
83498,2025-01-31 04:14:44.316667,50.18,8,4262.486928,50.181,7,0xcaf00370,0,0,51,407,407,3,1,0,6,1,0,30,4,2,1,13,251,1
83507,2025-01-31 04:14:44.316997,0.33,8,4262.487257,0.329,1,0xcaf00370,0,0,51,407,407,3,1,0,6,1,0,30,4,2,1,13,251,1
85447,2025-01-31 04:14:44.376338,59.341,8,4262.546598,59.341,7,0xcaf00370,0,0,51,418,418,0,0,0,6,1,0,30,4,2,1,13,4,1
85449,2025-01-31 04:14:44.376373,0.034999999999999996,8,4262.546633,0.035,1,0xcaf00370,0,0,51,418,418,0,0,0,6,1,0,30,4,2,1,13,4,1
87123,2025-01-31 04:14:44.426372,49.999,8,4262.596632,49.999,1,0xcaf00370,0,0,51,418,418,1,1,0,58,1,0,0,4,0,0,10,212,0
87126,2025-01-31 04:14:44.426481,0.10900000000000001,8,4262.596741,0.109,7,0xcaf00370,0,0,51,418,418,1,1,0,58,1,0,0,4,0,0,10,212,0
89132,2025-01-31 04:14:44.486427,59.946,8,4262.656688,59.947,1,0xcaf00370,0,0,51,461,461,2,1,0,6,1,0,30,4,2,1,13,10,1
89135,2025-01-31 04:14:44.486506,0.079,8,4262.656766,0.078,7,0xcaf00370,0,0,51,461,461,2,1,0,6,1,0,30,4,2,1,13,10,1
90781,2025-01-31 04:14:44.536457,49.951,8,4262.706717,49.951,7,0xcaf00370,0,0,51,493,493,3,1,0,6,1,0,30,4,2,1,13,9,1
90783,2025-01-31 04:14:44.536495,0.038,8,4262.706755,0.038,1,0xcaf00370,0,0,51,493,493,3,1,0,6,1,0,30,4,2,1,13,9,1
92454,2025-01-31 04:14:44.586680,50.185,8,4262.75694,50.185,7,0xcaf00370,0,0,51,530,530,0,1,0,6,1,0,30,4,2,1,13,0,1
92465,2025-01-31 04:14:44.586887,0.207,8,4262.757147,0.207,1,0xcaf00370,0,0,51,530,530,0,1,0,6,1,0,30,4,2,1,13,0,1
94077,2025-01-31 04:14:44.636366,49.479,8,4262.806626,49.479,1,0xcaf00370,0,0,51,542,542,1,1,0,6,1,0,30,4,2,1,13,1,1
94084,2025-01-31 04:14:44.636558,0.192,8,4262.806818,0.192,7,0xcaf00370,0,0,51,542,542,1,1,0,6,1,0,30,4,2,1,13,1,1
96097,2025-01-31 04:14:44.696243,59.685,8,4262.866504,59.686,7,0xcaf00370,0,0,51,593,593,2,1,0,6,1,0,30,4,2,1,13,24,1
96101,2025-01-31 04:14:44.696390,0.147,8,4262.86665,0.146,1,0xcaf00370,0,0,51,593,593,2,1,0,6,1,0,30,4,2,1,13,24,1
97689,2025-01-31 04:14:44.746302,49.912,8,4262.916563,49.913,7,0xcaf00370,0,0,51,648,648,3,1,0,6,1,0,30,4,2,1,13,0,1
97691,2025-01-31 04:14:44.746364,0.062,8,4262.916624,0.061,1,0xcaf00370,0,0,51,648,648,3,1,0,6,1,0,30,4,2,1,13,0,1
99724,2025-01-31 04:14:44.806527,60.163000000000004,8,4262.976787,60.163,7,0xcaf00370,0,0,51,721,721,0,0,0,6,1,0,30,4,2,1,13,237,1
99727,2025-01-31 04:14:44.806629,0.102,8,4262.97689,0.103,1,0xcaf00370,0,0,51,721,721,0,0,0,6,1,0,30,4,2,1,13,237,1
101325,2025-01-31 04:14:44.856225,49.596000000000004,8,4263.026486,49.596,7,0xcaf00370,0,0,51,721,721,1,1,0,59,1,0,0,4,0,0,3,80,0
101327,2025-01-31 04:14:44.856311,0.08600000000000001,8,4263.026572,0.086,1,0xcaf00370,0,0,51,721,721,1,1,0,59,1,0,0,4,0,0,3,80,0
103044,2025-01-31 04:14:44.907075,50.763999999999996,8,4263.077335,50.763,1,0xcaf00370,0,0,51,763,763,2,1,0,6,1,0,30,4,2,1,13,230,1
103048,2025-01-31 04:14:44.907102,0.027,8,4263.077362,0.027,7,0xcaf00370,0,0,51,763,763,2,1,0,6,1,0,30,4,2,1,13,230,1
104711,2025-01-31 04:14:44.956245,49.143,8,4263.126506,49.144,7,0xcaf00370,0,0,51,1065,1065,3,0,0,6,1,0,30,1,2,1,1,249,3
104714,2025-01-31 04:14:44.956300,0.055,8,4263.12656,0.054,1,0xcaf00370,0,0,51,1065,1065,3,0,0,6,1,0,30,1,2,1,1,249,3
107117,2025-01-31 04:14:45.026720,70.42,8,4263.196981,70.421,1,0xcaf00370,0,0,51,1065,1065,0,1,0,60,1,0,0,1,0,0,1,122,0
107119,2025-01-31 04:14:45.026743,0.023,8,4263.197004,0.023,7,0xcaf00370,0,0,51,1065,1065,0,1,0,60,1,0,0,1,0,0,1,122,0
108867,2025-01-31 04:14:45.076622,49.879,8,4263.246882,49.878,7,0xcaf00370,0,0,51,1312,1312,1,1,0,6,1,0,30,1,2,1,1,0,3
108869,2025-01-31 04:14:45.076639,0.017,8,4263.246899,0.017,1,0xcaf00370,0,0,51,1312,1312,1,1,0,6,1,0,30,1,2,1,1,0,3
110840,2025-01-31 04:14:45.136595,59.956,8,4263.306856,59.957,1,0xcaf00370,0,0,51,1596,1596,2,1,0,6,1,0,30,1,2,1,1,4,3
110841,2025-01-31 04:14:45.136596,0.001,8,4263.306856,0.0,7,0xcaf00370,0,0,51,1596,1596,2,1,0,6,1,0,30,1,2,1,1,4,3
112532,2025-01-31 04:14:45.186339,49.743,8,4263.356599,49.743,1,0xcaf00370,0,0,51,1678,1678,3,1,0,6,1,0,30,1,2,1,1,1,3
112533,2025-01-31 04:14:45.186357,0.018000000000000002,8,4263.356617,0.018,7,0xcaf00370,0,0,51,1678,1678,3,1,0,6,1,0,30,1,2,1,1,1,3
114131,2025-01-31 04:14:45.236574,50.217,8,4263.406834,50.217,1,0xcaf00370,0,0,51,1722,1722,0,1,0,6,1,0,30,1,2,1,1,2,3
114132,2025-01-31 04:14:45.236607,0.033,8,4263.406868,0.034,7,0xcaf00370,0,0,51,1722,1722,0,1,0,6,1,0,30,1,2,1,1,2,3
115770,2025-01-31 04:14:45.286326,49.719,8,4263.456586,49.718,1,0xcaf00370,0,0,51,1775,1775,1,1,0,6,1,0,30,1,2,1,1,4,3
115771,2025-01-31 04:14:45.286374,0.048,8,4263.456634,0.048,7,0xcaf00370,0,0,51,1775,1775,1,1,0,6,1,0,30,1,2,1,1,4,3
117616,2025-01-31 04:14:45.346313,59.939,8,4263.516573,59.939,1,0xcaf00370,0,0,51,1982,1982,2,1,0,6,1,0,30,1,2,1,1,3,3
117619,2025-01-31 04:14:45.346379,0.066,8,4263.516639,0.066,7,0xcaf00370,0,0,51,1982,1982,2,1,0,6,1,0,30,1,2,1,1,3,3
119313,2025-01-31 04:14:45.396256,49.876999999999995,8,4263.566517,49.878,1,0xcaf00370,0,0,51,3236,3236,3,1,0,6,1,0,30,1,2,1,1,253,3
119314,2025-01-31 04:14:45.396338,0.082,8,4263.566598,0.081,7,0xcaf00370,0,0,51,3236,3236,3,1,0,6,1,0,30,1,2,1,1,253,3
121247,2025-01-31 04:14:45.456256,59.918,8,4263.626516,59.918,1,0xcaf00370,0,0,51,3336,3336,0,1,0,6,1,0,30,1,2,1,1,250,3
121249,2025-01-31 04:14:45.456356,0.1,8,4263.626616,0.1,7,0xcaf00370,0,0,51,3336,3336,0,1,0,6,1,0,30,1,2,1,1,250,3
122915,2025-01-31 04:14:45.507009,50.653,8,4263.677269,50.653,1,0xcaf00370,0,0,51,3800,3800,1,1,0,6,1,0,30,1,2,1,1,250,3
122919,2025-01-31 04:14:45.507118,0.10900000000000001,8,4263.677378,0.109,7,0xcaf00370,0,0,51,3800,3800,1,1,0,6,1,0,30,1,2,1,1,250,3
125201,2025-01-31 04:14:45.576272,69.154,8,4263.746532,69.154,1,0xcaf00370,0,0,51,3839,3839,2,1,0,6,1,0,30,1,2,1,1,0,3
125202,2025-01-31 04:14:45.576385,0.11299999999999999,8,4263.746645,0.113,7,0xcaf00370,0,0,51,3839,3839,2,1,0,6,1,0,30,1,2,1,1,0,3
126864,2025-01-31 04:14:45.626199,49.814,8,4263.79646,49.815,1,0xcaf00370,0,0,51,4218,4218,3,0,0,6,1,0,26,1,2,1,1,252,3
126866,2025-01-31 04:14:45.626318,0.11900000000000001,8,4263.796578,0.118,7,0xcaf00370,0,0,51,4218,4218,3,0,0,6,1,0,26,1,2,1,1,252,3
128897,2025-01-31 04:14:45.688008,61.690000000000005,8,4263.858268,61.69,1,0xcaf00370,0,0,51,4218,4218,0,1,0,61,1,0,4,1,0,1,6,246,1
128901,2025-01-31 04:14:45.688131,0.12300000000000001,8,4263.858391,0.123,7,0xcaf00370,0,0,51,4218,4218,0,1,0,61,1,0,4,1,0,1,6,246,1
130458,2025-01-31 04:14:45.736208,48.077,8,4263.906468,48.077,1,0xcaf00370,0,0,51,5300,5300,1,0,0,6,1,0,30,1,2,1,1,0,3
130460,2025-01-31 04:14:45.736336,0.128,8,4263.906596,0.128,7,0xcaf00370,0,0,51,5300,5300,1,0,0,6,1,0,30,1,2,1,1,0,3
132433,2025-01-31 04:14:45.796222,59.886,8,4263.966483,59.887,1,0xcaf00370,0,0,51,5300,5300,2,1,0,62,1,0,0,1,0,0,3,132,0
132434,2025-01-31 04:14:45.796353,0.131,8,4263.966614,0.131,7,0xcaf00370,0,0,51,5300,5300,2,1,0,62,1,0,0,1,0,0,3,132,0
134051,2025-01-31 04:14:45.846205,49.852000000000004,8,4264.016465,49.851,1,0xcaf00370,0,0,51,6104,6104,3,1,0,6,1,0,30,1,2,1,1,253,3
134052,2025-01-31 04:14:45.846337,0.132,8,4264.016597,0.132,7,0xcaf00370,0,0,51,6104,6104,3,1,0,6,1,0,30,1,2,1,1,253,3
136021,2025-01-31 04:14:45.906440,60.102999999999994,8,4264.0767,60.103,1,0xcaf00370,0,0,51,6152,6152,0,1,0,6,1,0,30,1,2,1,1,0,3
136023,2025-01-31 04:14:45.906575,0.135,8,4264.076835,0.135,7,0xcaf00370,0,0,51,6152,6152,0,1,0,6,1,0,30,1,2,1,1,0,3
137666,2025-01-31 04:14:45.956184,49.609,8,4264.126444,49.609,1,0xcaf00370,0,0,56,71,71,1,1,0,6,1,0,30,4,0,1,9,247,1
137667,2025-01-31 04:14:45.956318,0.134,8,4264.126578,0.134,7,0xcaf00370,0,0,56,71,71,1,1,0,6,1,0,30,4,0,1,9,247,1
140040,2025-01-31 04:14:46.026445,70.127,8,4264.196705,70.127,1,0xcaf00370,0,0,56,92,92,2,1,0,6,1,0,30,4,0,1,9,253,1
140042,2025-01-31 04:14:46.026583,0.13799999999999998,8,4264.196843,0.138,7,0xcaf00370,0,0,56,92,92,2,1,0,6,1,0,30,4,0,1,9,253,1
141705,2025-01-31 04:14:46.076139,49.556000000000004,8,4264.246399,49.556,1,0xcaf00370,0,0,56,178,178,3,1,0,6,1,0,30,4,0,1,9,14,1
141709,2025-01-31 04:14:46.076278,0.13899999999999998,8,4264.246538,0.139,7,0xcaf00370,0,0,56,178,178,3,1,0,6,1,0,30,4,0,1,9,14,1
143640,2025-01-31 04:14:46.136244,59.966,8,4264.306505,59.967,1,0xcaf00370,0,0,56,398,398,0,0,0,6,1,0,17,4,0,1,9,4,1
143643,2025-01-31 04:14:46.136384,0.13999999999999999,8,4264.306644,0.139,7,0xcaf00370,0,0,56,398,398,0,0,0,6,1,0,17,4,0,1,9,4,1
145297,2025-01-31 04:14:46.186157,49.772999999999996,8,4264.356417,49.773,1,0xcaf00370,0,0,56,398,398,1,1,0,63,1,0,13,4,0,1,9,234,1
145298,2025-01-31 04:14:46.186298,0.14100000000000001,8,4264.356558,0.141,7,0xcaf00370,0,0,56,398,398,1,1,0,63,1,0,13,4,0,1,9,234,1
146918,2025-01-31 04:14:46.236560,50.262,8,4264.40682,50.262,1,0xcaf00370,0,0,56,412,412,2,0,0,6,1,0,30,4,0,1,9,3,1
146919,2025-01-31 04:14:46.236704,0.14400000000000002,8,4264.406965,0.145,7,0xcaf00370,0,0,56,412,412,2,0,0,6,1,0,30,4,0,1,9,3,1
148549,2025-01-31 04:14:46.286469,49.76499999999999,8,4264.45673,49.765,1,0xcaf00370,0,0,56,412,412,3,0,0,8,1,0,0,4,0,0,10,28,0
