logIndex,logTime,¦¤logTime[ms],length,timeStamp[s],¦¤timeStamp[ms],seq,ID,msgcnt,¦¤msgcnt,Path Index,Offset,Offset(Adj),Cyclic Counter,Profile type,Retransmission,Update,Accuracy,Distance,Value 0,Value 1
18347,2025-01-31 04:14:42.355765,0.029,8,4260.526026,0.03,1,0xcaf0025e,0,0,51,1952,1952,1,1,1,0,0,16,588,583
19036,2025-01-31 04:14:42.375886,20.121,8,4260.546146,20.12,7,0xcaf0025e,0,0,51,1973,1973,2,1,1,0,0,5,588,598
19038,2025-01-31 04:14:42.375916,0.030000000000000002,8,4260.546176,0.03,1,0xcaf0025e,0,0,51,1973,1973,2,1,1,0,0,5,588,598
19737,2025-01-31 04:14:42.395768,19.852,8,4260.566028,19.852,7,0xcaf0025e,0,0,51,1987,1987,3,1,1,0,0,4,583,593
19738,2025-01-31 04:14:42.395797,0.029,8,4260.566057,0.029,1,0xcaf0025e,0,0,51,1987,1987,3,1,1,0,0,4,583,593
20725,2025-01-31 04:14:42.425868,30.071,8,4260.596128,30.071,7,0xcaf0025e,0,0,51,7483,7483,0,4,1,0,0,61,523,525
20726,2025-01-31 04:14:42.425897,0.029,8,4260.596157,0.029,1,0xcaf0025e,0,0,51,7483,7483,0,4,1,0,0,61,523,525
21356,2025-01-31 04:14:42.445714,19.817,8,4260.615974,19.817,7,0xcaf0025e,0,0,51,1996,1996,1,1,1,0,0,0,608,1023
21358,2025-01-31 04:14:42.445744,0.030000000000000002,8,4260.616004,0.03,1,0xcaf0025e,0,0,51,1996,1996,1,1,1,0,0,0,608,1023
22072,2025-01-31 04:14:42.466104,20.36,8,4260.636364,20.36,7,0xcaf0025e,0,0,51,2002,2002,2,1,1,0,0,0,613,1023
22073,2025-01-31 04:14:42.466134,0.030000000000000002,8,4260.636394,0.03,1,0xcaf0025e,0,0,51,2002,2002,2,1,1,0,0,0,613,1023
22741,2025-01-31 04:14:42.485870,19.736,8,4260.65613,19.736,7,0xcaf0025e,0,0,51,2006,2006,3,1,1,0,0,0,618,1023
22743,2025-01-31 04:14:42.485899,0.029,8,4260.65616,0.03,1,0xcaf0025e,0,0,51,2006,2006,3,1,1,0,0,0,618,1023
23349,2025-01-31 04:14:42.505855,19.956000000000003,8,4260.676115,19.955,1,0xcaf0025e,0,0,51,2011,2011,0,1,1,0,0,0,613,1023
23350,2025-01-31 04:14:42.505870,0.015000000000000001,8,4260.67613,0.015,7,0xcaf0025e,0,0,51,2011,2011,0,1,1,0,0,0,613,1023
24659,2025-01-31 04:14:42.545924,40.054,8,4260.716184,40.054,7,0xcaf0025e,0,0,51,19,19,1,1,1,0,0,6,434,429
24660,2025-01-31 04:14:42.545956,0.032,8,4260.716216,0.032,1,0xcaf0025e,0,0,51,19,19,1,1,1,0,0,6,434,429
25404,2025-01-31 04:14:42.566195,20.239,8,4260.736455,20.239,7,0xcaf0025e,0,0,51,25,25,2,4,1,0,0,9,509,513
25405,2025-01-31 04:14:42.566229,0.034,8,4260.736489,0.034,1,0xcaf0025e,0,0,51,25,25,2,4,1,0,0,9,509,513
26041,2025-01-31 04:14:42.585777,19.548,8,4260.756037,19.548,7,0xcaf0025e,0,0,51,29,29,3,1,1,0,0,5,419,404
26042,2025-01-31 04:14:42.585813,0.036000000000000004,8,4260.756073,0.036,1,0xcaf0025e,0,0,51,29,29,3,1,1,0,0,5,419,404
26698,2025-01-31 04:14:42.605949,20.136000000000003,8,4260.776209,20.136,7,0xcaf0025e,0,0,51,34,34,0,4,1,0,0,16,513,513
26700,2025-01-31 04:14:42.605985,0.036000000000000004,8,4260.776246,0.037,1,0xcaf0025e,0,0,51,34,34,0,4,1,0,0,16,513,513
26701,2025-01-31 04:14:42.605985,0.0,8,4260.776246,0.0,1,0xcaf0025e,0,0,51,34,34,0,4,1,0,0,16,513,513
27344,2025-01-31 04:14:42.625907,19.921999999999997,8,4260.796167,19.921,7,0xcaf0025e,0,0,51,39,39,1,1,1,0,0,5,399,409
27345,2025-01-31 04:14:42.625943,0.036000000000000004,8,4260.796204,0.037,1,0xcaf0025e,0,0,51,39,39,1,1,1,0,0,5,399,409
27989,2025-01-31 04:14:42.645766,19.823,8,4260.816026,19.822,7,0xcaf0025e,0,0,51,50,50,2,1,1,0,0,5,434,444
27992,2025-01-31 04:14:42.645803,0.037,8,4260.816063,0.037,1,0xcaf0025e,0,0,51,50,50,2,1,1,0,0,5,434,444
28710,2025-01-31 04:14:42.665898,20.095,8,4260.836158,20.095,7,0xcaf0025e,0,0,51,50,50,3,4,1,0,0,5,513,511
28712,2025-01-31 04:14:42.665936,0.038,8,4260.836196,0.038,1,0xcaf0025e,0,0,51,50,50,3,4,1,0,0,5,513,511
29369,2025-01-31 04:14:42.685908,19.972,8,4260.856168,19.972,1,0xcaf0025e,0,0,51,55,55,0,4,1,0,0,16,511,511
29371,2025-01-31 04:14:42.686022,0.114,8,4260.856282,0.114,7,0xcaf0025e,0,0,51,55,55,0,4,1,0,0,16,511,511
30000,2025-01-31 04:14:42.705839,19.817,8,4260.876099,19.817,1,0xcaf0025e,0,0,51,60,60,1,1,1,0,0,6,451,444
30002,2025-01-31 04:14:42.705862,0.023,8,4260.876122,0.023,7,0xcaf0025e,0,0,51,60,60,1,1,1,0,0,6,451,444
30672,2025-01-31 04:14:42.725836,19.974,8,4260.896096,19.974,7,0xcaf0025e,0,0,51,71,71,2,1,1,0,0,5,439,429
30673,2025-01-31 04:14:42.725877,0.041,8,4260.896137,0.041,1,0xcaf0025e,0,0,51,71,71,2,1,1,0,0,5,439,429
31300,2025-01-31 04:14:42.745785,19.907999999999998,8,4260.916046,19.909,7,0xcaf0025e,0,0,51,71,71,3,4,1,0,0,9,511,515
31301,2025-01-31 04:14:42.745826,0.041,8,4260.916086,0.04,1,0xcaf0025e,0,0,51,71,71,3,4,1,0,0,9,511,515
32046,2025-01-31 04:14:42.766067,20.241,8,4260.936328,20.242,7,0xcaf0025e,0,0,51,80,80,0,4,1,0,0,43,515,513
32047,2025-01-31 04:14:42.766110,0.043000000000000003,8,4260.93637,0.042,1,0xcaf0025e,0,0,51,80,80,0,4,1,0,0,43,515,513
32667,2025-01-31 04:14:42.785805,19.695,8,4260.956065,19.695,7,0xcaf0025e,0,0,51,94,94,1,1,1,0,0,9,434,439
32668,2025-01-31 04:14:42.785848,0.043000000000000003,8,4260.956108,0.043,1,0xcaf0025e,0,0,51,94,94,1,1,1,0,0,9,434,439
33324,2025-01-31 04:14:42.805821,19.973000000000003,8,4260.976081,19.973,1,0xcaf0025e,0,0,51,113,113,2,1,1,0,0,5,444,451
33325,2025-01-31 04:14:42.805884,0.063,8,4260.976145,0.064,7,0xcaf0025e,0,0,51,113,113,2,1,1,0,0,5,444,451
34233,2025-01-31 04:14:42.832535,26.651,8,4261.002795,26.65,7,0xcaf0025e,0,0,51,123,123,3,4,1,0,0,76,513,569
34235,2025-01-31 04:14:42.832578,0.043000000000000003,8,4261.002838,0.043,1,0xcaf0025e,0,0,51,123,123,3,4,1,0,0,76,513,569
35363,2025-01-31 04:14:42.866132,33.554,8,4261.036392,33.554,7,0xcaf0025e,0,0,51,128,128,0,1,1,0,0,9,444,451
35364,2025-01-31 04:14:42.866172,0.04,8,4261.036432,0.04,1,0xcaf0025e,0,0,51,128,128,0,1,1,0,0,9,444,451
36019,2025-01-31 04:14:42.885820,19.648,8,4261.05608,19.648,7,0xcaf0025e,0,0,51,163,163,1,1,1,0,0,5,444,434
36020,2025-01-31 04:14:42.885861,0.041,8,4261.056121,0.041,1,0xcaf0025e,0,0,51,163,163,1,1,1,0,0,5,444,434
36650,2025-01-31 04:14:42.905971,20.11,8,4261.076231,20.11,7,0xcaf0025e,0,0,51,172,172,2,1,1,0,0,4,419,409
36653,2025-01-31 04:14:42.906011,0.04,8,4261.076271,0.04,1,0xcaf0025e,0,0,51,172,172,2,1,1,0,0,4,419,409
37356,2025-01-31 04:14:42.925740,19.729,8,4261.096,19.729,7,0xcaf0025e,0,0,51,180,180,3,1,1,0,0,4,394,389
37357,2025-01-31 04:14:42.925779,0.039,8,4261.096039,0.039,1,0xcaf0025e,0,0,51,180,180,3,1,1,0,0,4,394,389
37990,2025-01-31 04:14:42.945760,19.980999999999998,8,4261.11602,19.981,7,0xcaf0025e,0,0,51,188,188,0,1,1,0,0,6,373,358
37991,2025-01-31 04:14:42.945799,0.039,8,4261.116059,0.039,1,0xcaf0025e,0,0,51,188,188,0,1,1,0,0,6,373,358
39091,2025-01-31 04:14:42.975864,30.065,8,4261.146124,30.065,7,0xcaf0025e,0,0,51,199,199,1,1,1,0,0,0,348,1023
39092,2025-01-31 04:14:42.975902,0.038,8,4261.146162,0.038,1,0xcaf0025e,0,0,51,199,199,1,1,1,0,0,0,348,1023
39774,2025-01-31 04:14:42.995767,19.865000000000002,8,4261.166028,19.866,7,0xcaf0025e,0,0,51,199,199,2,4,1,0,0,11,569,565
39775,2025-01-31 04:14:42.995805,0.038,8,4261.166065,0.037,1,0xcaf0025e,0,0,51,199,199,2,4,1,0,0,11,569,565
40439,2025-01-31 04:14:43.015740,19.935000000000002,8,4261.186,19.935,7,0xcaf0025e,0,0,51,204,204,3,1,1,0,0,6,333,326
40440,2025-01-31 04:14:43.015758,0.018000000000000002,8,4261.186018,0.018,1,0xcaf0025e,0,0,51,204,204,3,1,1,0,0,6,333,326
41069,2025-01-31 04:14:43.036040,20.282,8,4261.206301,20.283,7,0xcaf0025e,0,0,51,220,220,0,1,1,0,0,9,328,326
41070,2025-01-31 04:14:43.036077,0.037,8,4261.206337,0.036,1,0xcaf0025e,0,0,51,220,220,0,1,1,0,0,9,328,326
41697,2025-01-31 04:14:43.055784,19.706999999999997,8,4261.226044,19.707,7,0xcaf0025e,0,0,51,234,234,1,1,1,0,0,5,312,305
41698,2025-01-31 04:14:43.055820,0.036000000000000004,8,4261.226081,0.037,1,0xcaf0025e,0,0,51,234,234,1,1,1,0,0,5,312,305
42780,2025-01-31 04:14:43.085940,30.12,8,4261.2562,30.119,7,0xcaf0025e,0,0,51,244,244,2,1,1,0,0,4,311,323
42782,2025-01-31 04:14:43.085974,0.034,8,4261.256235,0.035,1,0xcaf0025e,0,0,51,244,244,2,1,1,0,0,4,311,323
43391,2025-01-31 04:14:43.105834,19.86,8,4261.276094,19.859,1,0xcaf0025e,0,0,51,254,254,3,1,1,0,0,6,331,333
43392,2025-01-31 04:14:43.105897,0.063,8,4261.276157,0.063,7,0xcaf0025e,0,0,51,254,254,3,1,1,0,0,6,331,333
44088,2025-01-31 04:14:43.125872,19.975,8,4261.296132,19.975,7,0xcaf0025e,0,0,51,263,263,0,1,1,0,0,5,323,314
44090,2025-01-31 04:14:43.125905,0.033,8,4261.296165,0.033,1,0xcaf0025e,0,0,51,263,263,0,1,1,0,0,5,323,314
44711,2025-01-31 04:14:43.146408,20.503,8,4261.316669,20.504,7,0xcaf0025e,0,0,51,272,272,1,1,1,0,0,4,300,280
44712,2025-01-31 04:14:43.146441,0.033,8,4261.316701,0.032,1,0xcaf0025e,0,0,51,272,272,1,1,1,0,0,4,300,280
45464,2025-01-31 04:14:43.166302,19.861,8,4261.336562,19.861,7,0xcaf0025e,0,0,51,280,280,2,1,1,0,0,4,255,242
45467,2025-01-31 04:14:43.166334,0.032,8,4261.336594,0.032,1,0xcaf0025e,0,0,51,280,280,2,1,1,0,0,4,255,242
46462,2025-01-31 04:14:43.195813,29.479000000000003,8,4261.366073,29.479,7,0xcaf0025e,0,0,51,293,293,3,1,1,0,0,9,232,270
46463,2025-01-31 04:14:43.195845,0.032,8,4261.366105,0.032,1,0xcaf0025e,0,0,51,293,293,3,1,1,0,0,9,232,270
47124,2025-01-31 04:14:43.215944,20.099,8,4261.386204,20.099,7,0xcaf0025e,0,0,51,307,307,0,1,1,0,0,4,272,255
47125,2025-01-31 04:14:43.215974,0.030000000000000002,8,4261.386234,0.03,1,0xcaf0025e,0,0,51,307,307,0,1,1,0,0,4,272,255
47730,2025-01-31 04:14:43.235917,19.942999999999998,8,4261.406177,19.943,7,0xcaf0025e,0,0,51,316,316,1,1,1,0,0,4,239,222
47731,2025-01-31 04:14:43.235947,0.030000000000000002,8,4261.406207,0.03,1,0xcaf0025e,0,0,51,316,316,1,1,1,0,0,4,239,222
48346,2025-01-31 04:14:43.255825,19.878,8,4261.426085,19.878,7,0xcaf0025e,0,0,51,324,324,2,1,1,0,0,3,207,194
48347,2025-01-31 04:14:43.255854,0.029,8,4261.426114,0.029,1,0xcaf0025e,0,0,51,324,324,2,1,1,0,0,3,207,194
49043,2025-01-31 04:14:43.275733,19.879,8,4261.445993,19.879,7,0xcaf0025e,0,0,51,331,331,3,1,1,0,0,4,188,183
49045,2025-01-31 04:14:43.275820,0.087,8,4261.44608,0.087,1,0xcaf0025e,0,0,51,331,331,3,1,1,0,0,4,188,183
49728,2025-01-31 04:14:43.295834,20.014,8,4261.466094,20.014,7,0xcaf0025e,0,0,51,344,344,0,1,1,0,0,6,165,175
49729,2025-01-31 04:14:43.295863,0.029,8,4261.466123,0.029,1,0xcaf0025e,0,0,51,344,344,0,1,1,0,0,6,165,175
50375,2025-01-31 04:14:43.315832,19.969,8,4261.486092,19.969,7,0xcaf0025e,0,0,51,355,355,1,1,1,0,0,4,203,234
50381,2025-01-31 04:14:43.315954,0.122,8,4261.486215,0.123,1,0xcaf0025e,0,0,51,355,355,1,1,1,0,0,4,203,234
51007,2025-01-31 04:14:43.335780,19.826,8,4261.50604,19.825,7,0xcaf0025e,0,0,51,363,363,2,1,1,0,0,5,243,237
51008,2025-01-31 04:14:43.335807,0.027,8,4261.506067,0.027,1,0xcaf0025e,0,0,51,363,363,2,1,1,0,0,5,243,237
51606,2025-01-31 04:14:43.355765,19.958,8,4261.526025,19.958,7,0xcaf0025e,0,0,51,372,372,3,1,1,0,0,6,248,381
51607,2025-01-31 04:14:43.355792,0.027,8,4261.526052,0.027,1,0xcaf0025e,0,0,51,372,372,3,1,1,0,0,6,248,381
52324,2025-01-31 04:14:43.375913,20.121,8,4261.546173,20.121,7,0xcaf0025e,0,0,51,383,383,0,1,1,0,0,5,726,759
52325,2025-01-31 04:14:43.375986,0.073,8,4261.546246,0.073,1,0xcaf0025e,0,0,51,383,383,0,1,1,0,0,5,726,759
53688,2025-01-31 04:14:43.415935,39.949,8,4261.586195,39.949,7,0xcaf0025e,0,0,51,2016,2016,1,1,0,0,0,0,608,1023
53699,2025-01-31 04:14:43.416154,0.219,8,4261.586414,0.219,1,0xcaf0025e,0,0,51,2016,2016,1,1,0,0,0,0,608,1023
54351,2025-01-31 04:14:43.435815,19.661,8,4261.606075,19.661,7,0xcaf0025e,0,0,51,2016,2016,2,1,1,0,0,0,608,1023
54352,2025-01-31 04:14:43.435837,0.022,8,4261.606097,0.022,1,0xcaf0025e,0,0,51,2016,2016,2,1,1,0,0,0,608,1023
54963,2025-01-31 04:14:43.455878,20.041,8,4261.626138,20.041,7,0xcaf0025e,0,0,51,393,393,3,1,1,0,0,4,743,694
54964,2025-01-31 04:14:43.455900,0.022,8,4261.62616,0.022,1,0xcaf0025e,0,0,51,393,393,3,1,1,0,0,4,743,694
55663,2025-01-31 04:14:43.475809,19.909,8,4261.646069,19.909,7,0xcaf0025e,0,0,51,401,401,0,1,1,0,0,11,551,358
55664,2025-01-31 04:14:43.475832,0.023,8,4261.646092,0.023,1,0xcaf0025e,0,0,51,401,401,0,1,1,0,0,11,551,358
56367,2025-01-31 04:14:43.495786,19.954,8,4261.666047,19.955,7,0xcaf0025e,0,0,51,423,423,1,1,1,0,0,4,471,521
56368,2025-01-31 04:14:43.495812,0.026,8,4261.666072,0.025,1,0xcaf0025e,0,0,51,423,423,1,1,1,0,0,4,471,521
57035,2025-01-31 04:14:43.515955,20.143,8,4261.686216,20.144,7,0xcaf0025e,0,0,51,433,433,2,1,1,0,0,5,571,598
57036,2025-01-31 04:14:43.516016,0.061,8,4261.686276,0.06,1,0xcaf0025e,0,0,51,433,433,2,1,1,0,0,5,571,598
57642,2025-01-31 04:14:43.535869,19.852999999999998,8,4261.706129,19.853,7,0xcaf0025e,0,0,51,444,444,3,1,1,0,0,5,588,521
57643,2025-01-31 04:14:43.535899,0.030000000000000002,8,4261.70616,0.031,1,0xcaf0025e,0,0,51,444,444,3,1,1,0,0,5,588,521
58283,2025-01-31 04:14:43.555770,19.871,8,4261.72603,19.87,7,0xcaf0025e,0,0,51,455,455,0,1,1,0,0,10,424,881
58284,2025-01-31 04:14:43.555801,0.031,8,4261.726061,0.031,1,0xcaf0025e,0,0,51,455,455,0,1,1,0,0,10,424,881
58994,2025-01-31 04:14:43.575743,19.942,8,4261.746004,19.943,7,0xcaf0025e,0,0,51,470,470,1,1,1,0,0,4,962,967
58996,2025-01-31 04:14:43.575843,0.1,8,4261.746103,0.099,1,0xcaf0025e,0,0,51,470,470,1,1,1,0,0,4,962,967
59701,2025-01-31 04:14:43.595790,19.947,8,4261.76605,19.947,7,0xcaf0025e,0,0,51,478,478,2,1,1,0,0,3,971,929
59702,2025-01-31 04:14:43.595846,0.056,8,4261.766107,0.057,1,0xcaf0025e,0,0,51,478,478,2,1,1,0,0,3,971,929
60969,2025-01-31 04:14:43.635857,40.010999999999996,8,4261.806117,40.01,7,0xcaf0025e,0,0,51,485,485,3,1,1,0,0,4,867,756
60970,2025-01-31 04:14:43.635897,0.04,8,4261.806157,0.04,1,0xcaf0025e,0,0,51,485,485,3,1,1,0,0,4,867,756
61598,2025-01-31 04:14:43.655733,19.836,8,4261.825994,19.837,7,0xcaf0025e,0,0,51,493,493,0,1,1,0,0,5,404,389
61601,2025-01-31 04:14:43.655777,0.044,8,4261.826037,0.043,1,0xcaf0025e,0,0,51,493,493,0,1,1,0,0,5,404,389
62297,2025-01-31 04:14:43.675735,19.958,8,4261.845995,19.958,7,0xcaf0025e,0,0,51,504,504,1,1,1,0,0,5,623,676
62300,2025-01-31 04:14:43.675779,0.044,8,4261.846039,0.044,1,0xcaf0025e,0,0,51,504,504,1,1,1,0,0,5,623,676
63001,2025-01-31 04:14:43.695902,20.122999999999998,8,4261.866162,20.123,7,0xcaf0025e,0,0,51,515,515,2,1,1,0,0,10,571,661
63003,2025-01-31 04:14:43.695964,0.062,8,4261.866224,0.062,1,0xcaf0025e,0,0,51,515,515,2,1,1,0,0,10,571,661
63640,2025-01-31 04:14:43.715951,19.987000000000002,8,4261.886211,19.987,7,0xcaf0025e,0,0,51,536,536,3,1,1,0,0,10,633,439
63642,2025-01-31 04:14:43.716000,0.049,8,4261.88626,0.049,1,0xcaf0025e,0,0,51,536,536,3,1,1,0,0,10,633,439
64550,2025-01-31 04:14:43.745784,29.784000000000002,8,4261.916044,29.784,7,0xcaf0025e,0,0,51,550,550,0,1,1,0,0,5,434,541
64551,2025-01-31 04:14:43.745846,0.062,8,4261.916106,0.062,1,0xcaf0025e,0,0,51,550,550,0,1,1,0,0,5,434,541
65258,2025-01-31 04:14:43.765905,20.059,8,4261.936165,20.059,7,0xcaf0025e,0,0,51,560,560,1,1,1,0,0,5,732,846
65260,2025-01-31 04:14:43.765960,0.055,8,4261.936221,0.056,1,0xcaf0025e,0,0,51,560,560,1,1,1,0,0,5,732,846
65914,2025-01-31 04:14:43.785732,19.772000000000002,8,4261.955992,19.771,7,0xcaf0025e,0,0,51,570,570,2,1,1,0,0,4,907,928
65918,2025-01-31 04:14:43.785862,0.12999999999999998,8,4261.956122,0.13,1,0xcaf0025e,0,0,51,570,570,2,1,1,0,0,4,907,928
66589,2025-01-31 04:14:43.806155,20.293,8,4261.976416,20.294,7,0xcaf0025e,0,0,51,577,577,3,1,1,0,0,4,940,932
66590,2025-01-31 04:14:43.806171,0.016,8,4261.976432,0.016,1,0xcaf0025e,0,0,51,577,577,3,1,1,0,0,4,940,932
67213,2025-01-31 04:14:43.825716,19.544999999999998,8,4261.995976,19.544,7,0xcaf0025e,0,0,51,585,585,0,1,1,0,0,4,918,886
67219,2025-01-31 04:14:43.825885,0.16899999999999998,8,4261.996145,0.169,1,0xcaf0025e,0,0,51,585,585,0,1,1,0,0,4,918,886
