logIndex,logTime,¦¤logTime[ms],length,timeStamp[s],¦¤timeStamp[ms],seq,ID,msgcnt,¦¤msgcnt,Path Index,Offset,Offset(Adj),Cyclic Counter,Profile type,Retransmission,Update,Value,Analyze
271690,2025-01-31 03:55:50.103119,50.157000000000004,8,3128.083229,50.157,1,0xcaf0036a,0,0,31,7776,7776,3,2,1,0,0x4b2a939b,36.1081499
273397,2025-01-31 03:55:50.153413,50.294,8,3128.133523,50.294,1,0xcaf0036a,0,0,31,7865,7865,0,1,1,0,0xbe84d5fe,139.63765739999997
275007,2025-01-31 03:55:50.203466,50.053,8,3128.183577,50.054,1,0xcaf0036a,0,0,31,7865,7865,1,2,1,0,0x4b2ab2d4,36.1089492
277021,2025-01-31 03:55:50.263380,59.914,8,3128.24349,59.913,1,0xcaf0036a,0,0,31,674,8865,2,1,1,0,0xbe845652,139.634389
278674,2025-01-31 03:55:50.313449,50.069,8,3128.29356,50.07,1,0xcaf0036a,0,0,31,674,8865,3,2,1,0,0x4b2c0210,36.11753119999999
281060,2025-01-31 03:55:50.383956,70.507,8,3128.364067,70.507,1,0xcaf0036a,0,0,31,1569,9760,0,1,1,0,0xbe83981c,139.62951959999998
282629,2025-01-31 03:55:50.433743,49.787,8,3128.413853,49.786,1,0xcaf0036a,0,0,31,1569,9760,1,2,1,0,0x4b2d13c6,36.12453819999999
284352,2025-01-31 03:55:50.484095,50.352000000000004,8,3128.464205,50.352,1,0xcaf0036a,0,0,31,2011,10202,2,1,1,0,0xbe8324dc,139.6265692
285959,2025-01-31 03:55:50.534070,49.975,8,3128.51418,49.975,1,0xcaf0036a,0,0,31,2011,10202,3,2,1,0,0x4b2d8fd3,36.12771389999999
288319,2025-01-31 03:55:50.603967,69.897,8,3128.584077,69.897,1,0xcaf0036a,0,0,31,2300,10491,0,1,1,0,0xbe82d322,139.624477
289996,2025-01-31 03:55:50.653952,49.985,8,3128.634062,49.985,1,0xcaf0036a,0,0,31,2300,10491,1,2,1,0,0x4b2ddd26,36.129693399999994
291650,2025-01-31 03:55:50.704493,50.541000000000004,8,3128.684603,50.541,1,0xcaf0036a,0,0,31,2384,10575,2,1,1,0,0xbe82bb3f,139.62386549999997
293330,2025-01-31 03:55:50.754188,49.695,8,3128.734298,49.695,1,0xcaf0036a,0,0,31,2384,10575,3,2,1,0,0x4b2df35c,36.13026199999999
295235,2025-01-31 03:55:50.814215,60.026999999999994,8,3128.794326,60.028,1,0xcaf0036a,0,0,31,2655,10846,0,1,1,0,0xbe82691a,139.6217626
296912,2025-01-31 03:55:50.863964,49.749,8,3128.844075,49.749,1,0xcaf0036a,0,0,31,2655,10846,1,2,1,0,0x4b2e37ac,36.13201079999999
299211,2025-01-31 03:55:50.934262,70.298,8,3128.914373,70.298,1,0xcaf0036a,0,0,31,3655,11846,2,1,1,0,0xbe811dfd,139.61328609999998
