logIndex,logTime,¦¤logTime[ms],length,timeStamp[s],¦¤timeStamp[ms],seq,ID,msgcnt,¦¤msgcnt,Path Index,Offset,Offset(Adj),Cyclic Counter,Last Stub at Offset,Rerouting Flag,Sub-path Index,Retransmission,Update,Relative Probability,Functional Road Class,Part of Calculated route,Expressway Flag,Form of Way,Turn angle,Number of Lanes in driving direction
36519,2025-01-31 03:55:43.054644,56.348,8,3121.034755,56.349,7,0xcaf00370,0,0,31,2300,10491,0,1,0,6,1,0,30,1,2,1,1,0,3
36634,2025-01-31 03:55:43.058034,3.3899999999999997,8,3121.038144,3.389,1,0xcaf00370,0,0,31,2300,10491,0,1,0,6,1,0,30,1,2,1,1,0,3
38165,2025-01-31 03:55:43.105179,47.144999999999996,8,3121.085289,47.145,7,0xcaf00370,0,0,31,2384,10575,1,1,0,6,1,0,30,1,2,1,1,252,3
38280,2025-01-31 03:55:43.108509,3.33,8,3121.088619,3.33,1,0xcaf00370,0,0,31,2384,10575,1,1,0,6,1,0,30,1,2,1,1,252,3
40178,2025-01-31 03:55:43.165255,56.745999999999995,8,3121.145365,56.746,7,0xcaf00370,0,0,31,2655,10846,2,1,0,6,1,0,30,1,2,1,1,0,3
40300,2025-01-31 03:55:43.168239,2.984,8,3121.148349,2.984,1,0xcaf00370,0,0,31,2655,10846,2,1,0,6,1,0,30,1,2,1,1,0,3
41841,2025-01-31 03:55:43.214985,46.746,8,3121.195095,46.746,7,0xcaf00370,0,0,31,4157,12348,3,1,0,6,1,0,30,1,2,1,1,1,3
41935,2025-01-31 03:55:43.218042,3.057,8,3121.198153,3.058,1,0xcaf00370,0,0,31,4157,12348,3,1,0,6,1,0,30,1,2,1,1,1,3
43901,2025-01-31 03:55:43.274878,56.836,8,3121.254989,56.836,7,0xcaf00370,0,0,31,4262,12453,0,1,0,6,1,0,30,1,2,1,1,0,3
44004,2025-01-31 03:55:43.277843,2.9650000000000003,8,3121.257953,2.964,1,0xcaf00370,0,0,31,4262,12453,0,1,0,6,1,0,30,1,2,1,1,0,3
47546,2025-01-31 03:55:43.384928,107.085,8,3121.365038,107.085,7,0xcaf00370,0,0,31,7394,7394,1,1,0,6,1,0,30,1,2,1,1,0,3
47639,2025-01-31 03:55:43.387728,2.8,8,3121.367839,2.801,1,0xcaf00370,0,0,31,7394,7394,1,1,0,6,1,0,30,1,2,1,1,0,3
49129,2025-01-31 03:55:43.434924,47.196000000000005,8,3121.415035,47.196,7,0xcaf00370,0,0,31,7481,7481,2,1,0,6,1,0,30,1,2,1,1,253,3
49256,2025-01-31 03:55:43.437594,2.67,8,3121.417705,2.67,1,0xcaf00370,0,0,31,7481,7481,2,1,0,6,1,0,30,1,2,1,1,253,3
51154,2025-01-31 03:55:43.495074,57.480000000000004,8,3121.475185,57.48,7,0xcaf00370,0,0,31,7776,7776,3,1,0,6,1,0,30,1,2,1,1,253,3
51276,2025-01-31 03:55:43.497568,2.494,8,3121.477678,2.493,1,0xcaf00370,0,0,31,7776,7776,3,1,0,6,1,0,30,1,2,1,1,253,3
52992,2025-01-31 03:55:43.548987,51.419,8,3121.529098,51.42,7,0xcaf00370,0,0,31,7865,7865,0,1,0,6,1,0,30,1,2,1,1,253,3
53094,2025-01-31 03:55:43.551061,2.074,8,3121.531172,2.074,1,0xcaf00370,0,0,31,7865,7865,0,1,0,6,1,0,30,1,2,1,1,253,3
55176,2025-01-31 03:55:43.615116,64.055,8,3121.595226,64.054,7,0xcaf00370,0,0,31,1569,9760,1,0,0,6,1,0,25,1,2,1,1,253,3
55260,2025-01-31 03:55:43.617260,2.144,8,3121.597371,2.145,1,0xcaf00370,0,0,31,1569,9760,1,0,0,6,1,0,25,1,2,1,1,253,3
56832,2025-01-31 03:55:43.664890,47.629999999999995,8,3121.645,47.629,7,0xcaf00370,0,0,31,1569,9760,2,1,0,38,1,0,5,2,0,1,9,250,1
56913,2025-01-31 03:55:43.666888,1.9980000000000002,8,3121.646998,1.998,1,0xcaf00370,0,0,31,1569,9760,2,1,0,38,1,0,5,2,0,1,9,250,1
58529,2025-01-31 03:55:43.714844,47.955999999999996,8,3121.694954,47.956,7,0xcaf00370,0,0,31,2011,10202,3,0,0,6,1,0,30,1,2,1,1,0,3
58607,2025-01-31 03:55:43.716695,1.851,8,3121.696806,1.852,1,0xcaf00370,0,0,31,2011,10202,3,0,0,6,1,0,30,1,2,1,1,0,3
60171,2025-01-31 03:55:43.764915,48.22,8,3121.745026,48.22,7,0xcaf00370,0,0,31,2011,10202,0,1,0,39,1,0,0,2,0,0,10,131,0
60250,2025-01-31 03:55:43.766620,1.7049999999999998,8,3121.74673,1.704,1,0xcaf00370,0,0,31,2011,10202,0,1,0,39,1,0,0,2,0,0,10,131,0
62130,2025-01-31 03:55:43.824882,58.262,8,3121.804992,58.262,7,0xcaf00370,0,0,31,2300,10491,1,1,0,6,1,0,30,1,2,1,1,0,3
62190,2025-01-31 03:55:43.826413,1.531,8,3121.806524,1.532,1,0xcaf00370,0,0,31,2300,10491,1,1,0,6,1,0,30,1,2,1,1,0,3
63831,2025-01-31 03:55:43.874784,48.370999999999995,8,3121.854894,48.37,7,0xcaf00370,0,0,31,2384,10575,2,1,0,6,1,0,30,1,2,1,1,252,3
63885,2025-01-31 03:55:43.876168,1.3840000000000001,8,3121.856278,1.384,1,0xcaf00370,0,0,31,2384,10575,2,1,0,6,1,0,30,1,2,1,1,252,3
65707,2025-01-31 03:55:43.934772,58.604000000000006,8,3121.914882,58.604,7,0xcaf00370,0,0,31,2655,10846,3,1,0,6,1,0,30,1,2,1,1,0,3
65746,2025-01-31 03:55:43.935826,1.054,8,3121.915936,1.054,1,0xcaf00370,0,0,31,2655,10846,3,1,0,6,1,0,30,1,2,1,1,0,3
67461,2025-01-31 03:55:43.984852,49.026,8,3121.964962,49.026,7,0xcaf00370,0,0,31,4157,12348,0,1,0,6,1,0,30,1,2,1,1,1,3
67499,2025-01-31 03:55:43.985914,1.062,8,3121.966024,1.062,1,0xcaf00370,0,0,31,4157,12348,0,1,0,6,1,0,30,1,2,1,1,1,3
69430,2025-01-31 03:55:44.044604,58.69,8,3122.024715,58.691,7,0xcaf00370,0,0,31,4262,12453,1,1,0,6,1,0,30,1,2,1,1,0,3
69455,2025-01-31 03:55:44.045493,0.889,8,3122.025603,0.888,1,0xcaf00370,0,0,31,4262,12453,1,1,0,6,1,0,30,1,2,1,1,0,3
73451,2025-01-31 03:55:44.164613,119.12,8,3122.144724,119.121,7,0xcaf00370,0,0,31,7394,7394,2,1,0,6,1,0,30,1,2,1,1,0,3
73464,2025-01-31 03:55:44.165149,0.536,8,3122.14526,0.536,1,0xcaf00370,0,0,31,7394,7394,2,1,0,6,1,0,30,1,2,1,1,0,3
75159,2025-01-31 03:55:44.214788,49.639,8,3122.194899,49.639,7,0xcaf00370,0,0,31,7481,7481,3,1,0,6,1,0,30,1,2,1,1,253,3
75165,2025-01-31 03:55:44.215178,0.39,8,3122.195289,0.39,1,0xcaf00370,0,0,31,7481,7481,3,1,0,6,1,0,30,1,2,1,1,253,3
77529,2025-01-31 03:55:44.284979,69.801,8,3122.265089,69.8,7,0xcaf00370,0,0,31,7776,7776,0,1,0,6,1,0,30,1,2,1,1,253,3
77535,2025-01-31 03:55:44.285158,0.179,8,3122.265269,0.18,1,0xcaf00370,0,0,31,7776,7776,0,1,0,6,1,0,30,1,2,1,1,253,3
79109,2025-01-31 03:55:44.334825,49.667,8,3122.314935,49.666,7,0xcaf00370,0,0,31,7865,7865,1,1,0,6,1,0,30,1,2,1,1,253,3
79110,2025-01-31 03:55:44.334845,0.02,8,3122.314955,0.02,1,0xcaf00370,0,0,31,7865,7865,1,1,0,6,1,0,30,1,2,1,1,253,3
80830,2025-01-31 03:55:44.384627,49.782,8,3122.364738,49.783,1,0xcaf00370,0,0,31,1569,9760,2,0,0,6,1,0,25,1,2,1,1,253,3
80834,2025-01-31 03:55:44.384772,0.145,8,3122.364882,0.144,7,0xcaf00370,0,0,31,1569,9760,2,0,0,6,1,0,25,1,2,1,1,253,3
82409,2025-01-31 03:55:44.434571,49.799,8,3122.414682,49.8,1,0xcaf00370,0,0,31,1569,9760,3,1,0,38,1,0,5,2,0,1,9,250,1
82417,2025-01-31 03:55:44.434852,0.281,8,3122.414962,0.28,7,0xcaf00370,0,0,31,1569,9760,3,1,0,38,1,0,5,2,0,1,9,250,1
84114,2025-01-31 03:55:44.484482,49.63,8,3122.464593,49.631,1,0xcaf00370,0,0,31,2011,10202,0,0,0,6,1,0,30,1,2,1,1,0,3
84117,2025-01-31 03:55:44.484752,0.27,8,3122.464862,0.269,7,0xcaf00370,0,0,31,2011,10202,0,0,0,6,1,0,30,1,2,1,1,0,3
85671,2025-01-31 03:55:44.534717,49.965,8,3122.514827,49.965,1,0xcaf00370,0,0,31,2011,10202,1,1,0,39,1,0,0,2,0,0,10,131,0
85677,2025-01-31 03:55:44.534998,0.281,8,3122.515108,0.281,7,0xcaf00370,0,0,31,2011,10202,1,1,0,39,1,0,0,2,0,0,10,131,0
87818,2025-01-31 03:55:44.594730,59.732,8,3122.574841,59.733,1,0xcaf00370,0,0,31,2300,10491,2,1,0,6,1,0,30,1,2,1,1,0,3
87823,2025-01-31 03:55:44.595022,0.292,8,3122.575133,0.292,7,0xcaf00370,0,0,31,2300,10491,2,1,0,6,1,0,30,1,2,1,1,0,3
89410,2025-01-31 03:55:44.644229,49.207,8,3122.624339,49.206,1,0xcaf00370,0,0,31,2384,10575,3,1,0,6,1,0,30,1,2,1,1,252,3
89414,2025-01-31 03:55:44.644529,0.3,8,3122.62464,0.301,7,0xcaf00370,0,0,31,2384,10575,3,1,0,6,1,0,30,1,2,1,1,252,3
91759,2025-01-31 03:55:44.714731,70.202,8,3122.694841,70.201,1,0xcaf00370,0,0,31,2655,10846,0,1,0,6,1,0,30,1,2,1,1,0,3
91761,2025-01-31 03:55:44.715047,0.316,8,3122.695157,0.316,7,0xcaf00370,0,0,31,2655,10846,0,1,0,6,1,0,30,1,2,1,1,0,3
93417,2025-01-31 03:55:44.764213,49.166000000000004,8,3122.744323,49.166,1,0xcaf00370,0,0,31,4157,12348,1,1,0,6,1,0,30,1,2,1,1,1,3
93424,2025-01-31 03:55:44.764538,0.325,8,3122.744648,0.325,7,0xcaf00370,0,0,31,4157,12348,1,1,0,6,1,0,30,1,2,1,1,1,3
95035,2025-01-31 03:55:44.814739,50.201,8,3122.794849,50.201,1,0xcaf00370,0,0,31,4262,12453,2,1,0,6,1,0,30,1,2,1,1,0,3
95041,2025-01-31 03:55:44.815077,0.33799999999999997,8,3122.795188,0.339,7,0xcaf00370,0,0,31,4262,12453,2,1,0,6,1,0,30,1,2,1,1,0,3
98623,2025-01-31 03:55:44.924222,109.14500000000001,8,3122.904333,109.145,1,0xcaf00370,0,0,31,7394,7394,3,1,0,6,1,0,30,1,2,1,1,0,3
98631,2025-01-31 03:55:44.924580,0.358,8,3122.90469,0.357,7,0xcaf00370,0,0,31,7394,7394,3,1,0,6,1,0,30,1,2,1,1,0,3
100361,2025-01-31 03:55:44.974430,49.85,8,3122.95454,49.85,1,0xcaf00370,0,0,31,7481,7481,0,1,0,6,1,0,30,1,2,1,1,253,3
100370,2025-01-31 03:55:44.974798,0.368,8,3122.954909,0.369,7,0xcaf00370,0,0,31,7481,7481,0,1,0,6,1,0,30,1,2,1,1,253,3
102257,2025-01-31 03:55:45.034232,59.434,8,3123.014342,59.433,1,0xcaf00370,0,0,31,7776,7776,1,1,0,6,1,0,30,1,2,1,1,253,3
102267,2025-01-31 03:55:45.034717,0.48500000000000004,8,3123.014827,0.485,7,0xcaf00370,0,0,31,7776,7776,1,1,0,6,1,0,30,1,2,1,1,253,3
104024,2025-01-31 03:55:45.084326,49.609,8,3123.064436,49.609,1,0xcaf00370,0,0,31,7865,7865,2,1,0,6,1,0,30,1,2,1,1,253,3
104030,2025-01-31 03:55:45.084717,0.391,8,3123.064827,0.391,7,0xcaf00370,0,0,31,7865,7865,2,1,0,6,1,0,30,1,2,1,1,253,3
105631,2025-01-31 03:55:45.134457,49.74,8,3123.114567,49.74,1,0xcaf00370,0,0,31,1569,9760,3,0,0,6,1,0,25,1,2,1,1,253,3
105640,2025-01-31 03:55:45.134858,0.40099999999999997,8,3123.114968,0.401,7,0xcaf00370,0,0,31,1569,9760,3,0,0,6,1,0,25,1,2,1,1,253,3
107344,2025-01-31 03:55:45.184325,49.467,8,3123.164435,49.467,1,0xcaf00370,0,0,31,1569,9760,0,1,0,38,1,0,5,2,0,1,9,250,1
107350,2025-01-31 03:55:45.184737,0.412,8,3123.164848,0.413,7,0xcaf00370,0,0,31,1569,9760,0,1,0,38,1,0,5,2,0,1,9,250,1
109398,2025-01-31 03:55:45.244148,59.411,8,3123.224259,59.411,1,0xcaf00370,0,0,31,2011,10202,1,0,0,6,1,0,30,1,2,1,1,0,3
109405,2025-01-31 03:55:45.244572,0.424,8,3123.224682,0.423,7,0xcaf00370,0,0,31,2011,10202,1,0,0,6,1,0,30,1,2,1,1,0,3
111082,2025-01-31 03:55:45.294119,49.547000000000004,8,3123.27423,49.548,1,0xcaf00370,0,0,31,2011,10202,2,1,0,39,1,0,0,2,0,0,10,131,0
111094,2025-01-31 03:55:45.294552,0.433,8,3123.274662,0.432,7,0xcaf00370,0,0,31,2011,10202,2,1,0,39,1,0,0,2,0,0,10,131,0
113063,2025-01-31 03:55:45.354124,59.572,8,3123.334234,59.572,1,0xcaf00370,0,0,31,2300,10491,3,1,0,6,1,0,30,1,2,1,1,0,3
113072,2025-01-31 03:55:45.354566,0.442,8,3123.334676,0.442,7,0xcaf00370,0,0,31,2300,10491,3,1,0,6,1,0,30,1,2,1,1,0,3
114706,2025-01-31 03:55:45.404629,50.063,8,3123.38474,50.064,1,0xcaf00370,0,0,31,2384,10575,0,1,0,6,1,0,30,1,2,1,1,252,3
114713,2025-01-31 03:55:45.405035,0.406,8,3123.385145,0.405,7,0xcaf00370,0,0,31,2384,10575,0,1,0,6,1,0,30,1,2,1,1,252,3
117105,2025-01-31 03:55:45.474250,69.215,8,3123.45436,69.215,1,0xcaf00370,0,0,31,2655,10846,1,1,0,6,1,0,30,1,2,1,1,0,3
117122,2025-01-31 03:55:45.474797,0.5469999999999999,8,3123.454908,0.548,7,0xcaf00370,0,0,31,2655,10846,1,1,0,6,1,0,30,1,2,1,1,0,3
118657,2025-01-31 03:55:45.523872,49.075,8,3123.503983,49.075,1,0xcaf00370,0,0,31,4157,12348,2,1,0,6,1,0,30,1,2,1,1,1,3
118675,2025-01-31 03:55:45.524523,0.651,8,3123.504633,0.65,7,0xcaf00370,0,0,31,4157,12348,2,1,0,6,1,0,30,1,2,1,1,1,3
120487,2025-01-31 03:55:45.574521,49.998,8,3123.554631,49.998,1,0xcaf00370,0,0,31,4262,12453,3,1,0,6,1,0,30,1,2,1,1,0,3
120505,2025-01-31 03:55:45.575275,0.754,8,3123.555385,0.754,7,0xcaf00370,0,0,31,4262,12453,3,1,0,6,1,0,30,1,2,1,1,0,3
124144,2025-01-31 03:55:45.684106,108.831,8,3123.664216,108.831,1,0xcaf00370,0,0,31,7394,7394,0,1,0,6,1,0,30,1,2,1,1,0,3
124157,2025-01-31 03:55:45.685087,0.9810000000000001,8,3123.665197,0.981,7,0xcaf00370,0,0,31,7394,7394,0,1,0,6,1,0,30,1,2,1,1,0,3
125755,2025-01-31 03:55:45.733433,48.346000000000004,8,3123.713543,48.346,1,0xcaf00370,0,0,31,7481,7481,1,1,0,6,1,0,30,1,2,1,1,253,3
125770,2025-01-31 03:55:45.734675,1.242,8,3123.714785,1.242,7,0xcaf00370,0,0,31,7481,7481,1,1,0,6,1,0,30,1,2,1,1,253,3
127476,2025-01-31 03:55:45.784182,49.507000000000005,8,3123.764292,49.507,1,0xcaf00370,0,0,31,7776,7776,2,1,0,6,1,0,30,1,2,1,1,253,3
127501,2025-01-31 03:55:45.785369,1.1869999999999998,8,3123.76548,1.188,7,0xcaf00370,0,0,31,7776,7776,2,1,0,6,1,0,30,1,2,1,1,253,3
129039,2025-01-31 03:55:45.833898,48.529,8,3123.814008,48.528,1,0xcaf00370,0,0,31,7865,7865,3,1,0,6,1,0,30,1,2,1,1,253,3
129074,2025-01-31 03:55:45.835189,1.2910000000000001,8,3123.815299,1.291,7,0xcaf00370,0,0,31,7865,7865,3,1,0,6,1,0,30,1,2,1,1,253,3
131676,2025-01-31 03:55:45.913365,78.176,8,3123.893475,78.176,1,0xcaf00370,0,0,31,1569,9760,0,0,0,6,1,0,25,1,2,1,1,253,3
131694,2025-01-31 03:55:45.914820,1.4549999999999998,8,3123.89493,1.455,7,0xcaf00370,0,0,31,1569,9760,0,0,0,6,1,0,25,1,2,1,1,253,3
133314,2025-01-31 03:55:45.963328,48.508,8,3123.943438,48.508,1,0xcaf00370,0,0,31,1569,9760,1,1,0,38,1,0,5,2,0,1,9,250,1
133365,2025-01-31 03:55:45.964805,1.477,8,3123.944915,1.477,7,0xcaf00370,0,0,31,1569,9760,1,1,0,38,1,0,5,2,0,1,9,250,1
134986,2025-01-31 03:55:46.013168,48.36300000000001,8,3123.993279,48.364,1,0xcaf00370,0,0,31,2011,10202,2,0,0,6,1,0,30,1,2,1,1,0,3
135040,2025-01-31 03:55:46.014828,1.66,8,3123.994939,1.66,7,0xcaf00370,0,0,31,2011,10202,2,0,0,6,1,0,30,1,2,1,1,0,3
136668,2025-01-31 03:55:46.063077,48.249,8,3124.043187,48.248,1,0xcaf00370,0,0,31,2011,10202,3,1,0,39,1,0,0,2,0,0,10,131,0
136699,2025-01-31 03:55:46.064840,1.7630000000000001,8,3124.04495,1.763,7,0xcaf00370,0,0,31,2011,10202,3,1,0,39,1,0,0,2,0,0,10,131,0
138663,2025-01-31 03:55:46.122965,58.125,8,3124.103075,58.125,1,0xcaf00370,0,0,31,2300,10491,0,1,0,6,1,0,30,1,2,1,1,0,3
138718,2025-01-31 03:55:46.124852,1.887,8,3124.104963,1.888,7,0xcaf00370,0,0,31,2300,10491,0,1,0,6,1,0,30,1,2,1,1,0,3
140412,2025-01-31 03:55:46.172760,47.908,8,3124.15287,47.907,1,0xcaf00370,0,0,31,2384,10575,1,1,0,6,1,0,30,1,2,1,1,252,3
140477,2025-01-31 03:55:46.174748,1.9880000000000002,8,3124.154858,1.988,7,0xcaf00370,0,0,31,2384,10575,1,1,0,6,1,0,30,1,2,1,1,252,3
142073,2025-01-31 03:55:46.222724,47.976,8,3124.202835,47.977,1,0xcaf00370,0,0,31,2655,10846,2,1,0,6,1,0,30,1,2,1,1,0,3
142126,2025-01-31 03:55:46.224815,2.091,8,3124.204925,2.09,7,0xcaf00370,0,0,31,2655,10846,2,1,0,6,1,0,30,1,2,1,1,0,3
142127,2025-01-31 03:55:46.224815,0.0,8,3124.204925,0.0,7,0xcaf00370,0,0,31,2655,10846,2,1,0,6,1,0,30,1,2,1,1,0,3
143770,2025-01-31 03:55:46.272630,47.815000000000005,8,3124.25274,47.815,1,0xcaf00370,0,0,31,4157,12348,3,1,0,6,1,0,30,1,2,1,1,1,3
143848,2025-01-31 03:55:46.274828,2.198,8,3124.254938,2.198,7,0xcaf00370,0,0,31,4157,12348,3,1,0,6,1,0,30,1,2,1,1,1,3
145747,2025-01-31 03:55:46.332229,57.401,8,3124.31234,57.402,1,0xcaf00370,0,0,31,4262,12453,0,1,0,6,1,0,30,1,2,1,1,0,3
145803,2025-01-31 03:55:46.334643,2.4139999999999997,8,3124.314753,2.413,7,0xcaf00370,0,0,31,4262,12453,0,1,0,6,1,0,30,1,2,1,1,0,3
149421,2025-01-31 03:55:46.442317,107.674,8,3124.422428,107.675,1,0xcaf00370,0,0,31,7394,7394,1,1,0,6,1,0,30,1,2,1,1,0,3
149474,2025-01-31 03:55:46.444812,2.4949999999999997,8,3124.424922,2.494,7,0xcaf00370,0,0,31,7394,7394,1,1,0,6,1,0,30,1,2,1,1,0,3
151120,2025-01-31 03:55:46.492325,47.513,8,3124.472436,47.514,1,0xcaf00370,0,0,31,7481,7481,2,1,0,6,1,0,30,1,2,1,1,253,3
151187,2025-01-31 03:55:46.494713,2.388,8,3124.474823,2.387,7,0xcaf00370,0,0,31,7481,7481,2,1,0,6,1,0,30,1,2,1,1,253,3
152769,2025-01-31 03:55:46.544326,49.613,8,3124.524436,49.613,1,0xcaf00370,0,0,31,7776,7776,3,1,0,6,1,0,30,1,2,1,1,253,3
152827,2025-01-31 03:55:46.546602,2.276,8,3124.526712,2.276,7,0xcaf00370,0,0,31,7776,7776,3,1,0,6,1,0,30,1,2,1,1,253,3
154481,2025-01-31 03:55:46.592336,45.733999999999995,8,3124.572447,45.735,1,0xcaf00370,0,0,31,7865,7865,0,1,0,6,1,0,30,1,2,1,1,253,3
154552,2025-01-31 03:55:46.594512,2.176,8,3124.574622,2.175,7,0xcaf00370,0,0,31,7865,7865,0,1,0,6,1,0,30,1,2,1,1,253,3
156436,2025-01-31 03:55:46.652534,58.022,8,3124.632645,58.023,1,0xcaf00370,0,0,31,1569,9760,1,0,0,6,1,0,25,1,2,1,1,253,3
156508,2025-01-31 03:55:46.654581,2.047,8,3124.634691,2.046,7,0xcaf00370,0,0,31,1569,9760,1,0,0,6,1,0,25,1,2,1,1,253,3
