logIndex,logTime,¦¤logTime[ms],length,timeStamp[s],¦¤timeStamp[ms],seq,ID,msgcnt,¦¤msgcnt,Path Index,Offset,Offset(Adj),Cyclic Counter,Position Index,Position Probablility,Position Age,Position Confidence,Speed,Relative Heading
271070,2025-01-31 01:51:15.660636,505.418,8,9.14479,505.418,1,0xcaf0054c,0,0,2,8191,8191,1,0,0,175,0,64,156
272587,2025-01-31 01:51:15.706349,45.712999999999994,8,9.190503,45.713,7,0xcaf0054c,0,0,2,8191,8191,1,0,0,175,0,64,156
288593,2025-01-31 01:51:16.192172,485.823,8,9.676325,485.822,1,0xcaf0054c,0,0,2,8191,8191,2,0,0,104,0,64,156
290661,2025-01-31 01:51:16.255198,63.025999999999996,8,9.739352,63.027,7,0xcaf0054c,0,0,2,8191,8191,2,0,0,104,0,64,156
306558,2025-01-31 01:51:16.741944,486.74600000000004,8,10.226097,486.745,1,0xcaf0054c,0,0,2,8191,8191,3,0,0,34,0,64,156
308653,2025-01-31 01:51:16.805172,63.22800000000001,8,10.289326,63.229,7,0xcaf0054c,0,0,2,8191,8191,3,0,0,34,0,64,156
326050,2025-01-31 01:51:17.344924,539.752,8,10.829077,539.751,1,0xcaf0054c,0,0,2,8191,8191,0,0,0,146,0,64,156
326723,2025-01-31 01:51:17.366055,21.131,8,10.850208,21.131,7,0xcaf0054c,0,0,2,8191,8191,0,0,0,146,0,64,156
344118,2025-01-31 01:51:17.905409,539.354,8,11.389562,539.354,1,0xcaf0054c,0,0,2,8191,8191,1,0,0,74,0,64,156
344132,2025-01-31 01:51:17.905704,0.29500000000000004,8,11.389857,0.295,7,0xcaf0054c,0,0,2,8191,8191,1,0,0,74,0,64,156
361960,2025-01-31 01:51:18.455246,549.542,8,11.939399,549.542,7,0xcaf0054c,0,0,2,8191,8191,2,0,0,184,0,64,156
361987,2025-01-31 01:51:18.455678,0.432,8,11.939832,0.433,1,0xcaf0054c,0,0,2,8191,8191,2,0,0,184,0,64,156
379721,2025-01-31 01:51:18.995245,539.567,8,12.479398,539.566,7,0xcaf0054c,0,0,2,8191,8191,3,0,0,111,0,64,156
379725,2025-01-31 01:51:18.995288,0.043000000000000003,8,12.479442,0.044,1,0xcaf0054c,0,0,2,8191,8191,3,0,0,111,0,64,156
398244,2025-01-31 01:51:19.565593,570.305,8,13.049746,570.304,7,0xcaf0054c,0,0,2,8191,8191,0,0,0,24,0,64,156
398248,2025-01-31 01:51:19.565664,0.07100000000000001,8,13.049817,0.071,1,0xcaf0054c,0,0,2,8191,8191,0,0,0,24,0,64,156
415969,2025-01-31 01:51:20.105136,539.472,8,13.589289,539.472,7,0xcaf0054c,0,0,2,8191,8191,1,0,0,133,0,64,156
415979,2025-01-31 01:51:20.105223,0.087,8,13.589377,0.088,1,0xcaf0054c,0,0,2,8191,8191,1,0,0,133,0,64,156
434505,2025-01-31 01:51:20.675263,570.04,8,14.159417,570.04,1,0xcaf0054c,0,0,2,8191,8191,2,0,0,67,0,64,156
434525,2025-01-31 01:51:20.675798,0.535,8,14.159951,0.534,7,0xcaf0054c,0,0,2,8191,8191,2,0,0,67,0,64,156
452110,2025-01-31 01:51:21.215318,539.52,8,14.699472,539.521,1,0xcaf0054c,0,0,2,8191,8191,3,0,0,176,0,64,156
452133,2025-01-31 01:51:21.215860,0.5419999999999999,8,14.700014,0.542,7,0xcaf0054c,0,0,2,8191,8191,3,0,0,176,0,64,156
469395,2025-01-31 01:51:21.748170,532.31,8,15.232323,532.309,1,0xcaf0054c,0,0,2,8191,8191,0,0,0,103,0,64,156
469397,2025-01-31 01:51:21.748212,0.041999999999999996,8,15.232365,0.042,7,0xcaf0054c,0,0,2,8191,8191,0,0,0,103,0,64,156
487185,2025-01-31 01:51:22.286650,538.438,8,15.770803,538.438,7,0xcaf0054c,0,0,2,8191,8191,1,0,0,30,0,64,156
487196,2025-01-31 01:51:22.286984,0.33399999999999996,8,15.771138,0.335,1,0xcaf0054c,0,0,2,8191,8191,1,0,0,30,0,64,156
505486,2025-01-31 01:51:22.849679,562.6949999999999,8,16.333832,562.694,1,0xcaf0054c,0,0,2,8191,8191,2,0,0,142,0,64,156
505490,2025-01-31 01:51:22.849833,0.154,8,16.333987,0.155,7,0xcaf0054c,0,0,2,8191,8191,2,0,0,142,0,64,156
523411,2025-01-31 01:51:23.395050,545.217,8,16.879203,545.216,7,0xcaf0054c,0,0,2,8191,8191,3,0,0,70,0,64,156
523427,2025-01-31 01:51:23.395324,0.27399999999999997,8,16.879478,0.275,1,0xcaf0054c,0,0,2,8191,8191,3,0,0,70,0,64,156
540941,2025-01-31 01:51:23.935613,540.289,8,17.419767,540.289,1,0xcaf0054c,0,0,2,8191,8191,0,0,0,180,0,64,156
540988,2025-01-31 01:51:23.936790,1.177,8,17.420943,1.176,7,0xcaf0054c,0,0,2,8191,8191,0,0,0,180,0,64,156
559021,2025-01-31 01:51:24.486314,549.524,8,17.970467,549.524,7,0xcaf0054c,0,0,2,8191,8191,1,0,0,109,0,64,156
559037,2025-01-31 01:51:24.486789,0.475,8,17.970942,0.475,1,0xcaf0054c,0,0,2,8191,8191,1,0,0,109,0,64,156
576918,2025-01-31 01:51:25.035299,548.5100000000001,8,18.519452,548.51,1,0xcaf0054c,0,0,2,8191,8191,2,0,0,39,0,64,156
576927,2025-01-31 01:51:25.035470,0.171,8,18.519623,0.171,7,0xcaf0054c,0,0,2,8191,8191,2,0,0,39,0,64,156
594865,2025-01-31 01:51:25.586652,551.1819999999999,8,19.070805,551.182,1,0xcaf0054c,0,0,2,8191,8191,3,0,0,150,0,64,156
594866,2025-01-31 01:51:25.586684,0.032,8,19.070838,0.033,7,0xcaf0054c,0,0,2,8191,8191,3,0,0,150,0,64,156
612845,2025-01-31 01:51:26.135272,548.588,8,19.619425,548.587,1,0xcaf0054c,0,0,2,8191,8191,0,0,0,80,0,64,156
612855,2025-01-31 01:51:26.135453,0.18100000000000002,8,19.619607,0.182,7,0xcaf0054c,0,0,2,8191,8191,0,0,0,80,0,64,156
630448,2025-01-31 01:51:26.675756,540.303,8,20.15991,540.303,1,0xcaf0054c,0,0,2,8191,8191,1,0,0,8,0,64,156
630462,2025-01-31 01:51:26.676069,0.313,8,20.160223,0.313,7,0xcaf0054c,0,0,2,8191,8191,1,0,0,8,0,64,156
649299,2025-01-31 01:51:27.255306,579.237,8,20.73946,579.237,1,0xcaf0054c,0,0,2,8191,8191,2,0,0,123,0,64,156
649310,2025-01-31 01:51:27.255543,0.237,8,20.739697,0.237,7,0xcaf0054c,0,0,2,8191,8191,2,0,0,123,0,64,156
667200,2025-01-31 01:51:27.805248,549.705,8,21.289401,549.704,1,0xcaf0054c,0,0,2,8191,8191,3,0,0,52,0,64,156
667209,2025-01-31 01:51:27.805451,0.203,8,21.289605,0.204,7,0xcaf0054c,0,0,2,8191,8191,3,0,0,52,0,64,156
684985,2025-01-31 01:51:28.347983,542.532,8,21.832137,542.532,1,0xcaf0054c,0,0,2,8191,8191,0,0,0,161,0,64,156
684990,2025-01-31 01:51:28.348169,0.186,8,21.832322,0.185,7,0xcaf0054c,0,0,2,8191,8191,0,0,0,161,0,64,156
703024,2025-01-31 01:51:28.896525,548.356,8,22.380679,548.357,1,0xcaf0054c,0,0,2,8191,8191,1,0,0,92,0,64,156
703027,2025-01-31 01:51:28.896659,0.134,8,22.380813,0.134,7,0xcaf0054c,0,0,2,8191,8191,1,0,0,92,0,64,156
720843,2025-01-31 01:51:29.445417,548.7579999999999,8,22.929571,548.758,1,0xcaf0054c,0,0,2,8191,8191,2,0,0,21,0,64,156
720849,2025-01-31 01:51:29.445574,0.157,8,22.929727,0.156,7,0xcaf0054c,0,0,2,8191,8191,2,0,0,21,0,64,156
738544,2025-01-31 01:51:29.986862,541.288,8,23.471016,541.289,1,0xcaf0054c,0,0,2,8191,8191,3,0,0,131,0,64,156
738550,2025-01-31 01:51:29.987099,0.237,8,23.471253,0.237,7,0xcaf0054c,0,0,2,8191,8191,3,0,0,131,0,64,156
756761,2025-01-31 01:51:30.547615,560.516,8,24.031768,560.515,1,0xcaf0054c,0,0,2,8191,8191,0,0,0,62,0,64,156
756764,2025-01-31 01:51:30.547790,0.175,8,24.031943,0.175,7,0xcaf0054c,0,0,2,8191,8191,0,0,0,62,0,64,156
774434,2025-01-31 01:51:31.086987,539.197,8,24.57114,539.197,1,0xcaf0054c,0,0,2,8191,8191,1,0,0,171,0,64,156
774464,2025-01-31 01:51:31.087854,0.867,8,24.572008,0.868,7,0xcaf0054c,0,0,2,8191,8191,1,0,0,171,0,64,156
792624,2025-01-31 01:51:31.647995,560.141,8,25.132148,560.14,1,0xcaf0054c,0,0,2,8191,8191,2,0,0,102,0,64,156
792627,2025-01-31 01:51:31.648074,0.079,8,25.132227,0.079,7,0xcaf0054c,0,0,2,8191,8191,2,0,0,102,0,64,156
810374,2025-01-31 01:51:32.186964,538.89,8,25.671118,538.891,1,0xcaf0054c,0,0,2,8191,8191,3,0,0,30,0,64,156
810375,2025-01-31 01:51:32.186986,0.022,8,25.671139,0.021,7,0xcaf0054c,0,0,2,8191,8191,3,0,0,30,0,64,156
828885,2025-01-31 01:51:32.759398,572.412,8,26.243552,572.413,1,0xcaf0054c,0,0,2,8191,8191,0,0,0,144,0,64,156
828888,2025-01-31 01:51:32.759484,0.08600000000000001,8,26.243638,0.086,7,0xcaf0054c,0,0,2,8191,8191,0,0,0,144,0,64,156
846232,2025-01-31 01:51:33.287785,528.301,8,26.771938,528.3,7,0xcaf0054c,0,0,2,8191,8191,1,0,0,70,0,64,156
846241,2025-01-31 01:51:33.288150,0.365,8,26.772303,0.365,1,0xcaf0054c,0,0,2,8191,8191,1,0,0,70,0,64,156
863997,2025-01-31 01:51:33.835749,547.5989999999999,8,27.319902,547.599,1,0xcaf0054c,0,0,2,8191,8191,2,0,0,181,0,64,156
864005,2025-01-31 01:51:33.835906,0.157,8,27.320059,0.157,7,0xcaf0054c,0,0,2,8191,8191,2,0,0,181,0,64,156
882264,2025-01-31 01:51:34.387696,551.79,8,27.871849,551.79,7,0xcaf0054c,0,0,2,8191,8191,3,0,0,110,0,64,156
882268,2025-01-31 01:51:34.387793,0.097,8,27.871946,0.097,1,0xcaf0054c,0,0,2,8191,8191,3,0,0,110,0,64,156
899406,2025-01-31 01:51:34.915877,528.084,8,28.400031,528.085,7,0xcaf0054c,0,0,2,8191,8191,0,0,0,37,0,64,156
899412,2025-01-31 01:51:34.916012,0.135,8,28.400165,0.134,1,0xcaf0054c,0,0,2,8191,8191,0,0,0,37,0,64,156
917631,2025-01-31 01:51:35.475572,559.56,8,28.959725,559.56,1,0xcaf0054c,0,0,2,8191,8191,1,0,0,148,0,64,156
917658,2025-01-31 01:51:35.476159,0.587,8,28.960313,0.588,7,0xcaf0054c,0,0,2,8191,8191,1,0,0,148,0,64,156
935550,2025-01-31 01:51:36.025687,549.528,8,29.509841,549.528,7,0xcaf0054c,0,0,2,8191,8191,2,0,0,77,0,64,156
935559,2025-01-31 01:51:36.025907,0.22,8,29.51006,0.219,1,0xcaf0054c,0,0,2,8191,8191,2,0,0,77,0,64,156
953101,2025-01-31 01:51:36.565707,539.8,8,30.04986,539.8,7,0xcaf0054c,0,0,2,8191,8191,3,0,0,6,0,64,156
953105,2025-01-31 01:51:36.565866,0.159,8,30.050019,0.159,1,0xcaf0054c,0,0,2,8191,8191,3,0,0,6,0,64,156
971421,2025-01-31 01:51:37.125739,559.8729999999999,8,30.609892,559.873,7,0xcaf0054c,0,0,2,8191,8191,0,0,0,118,0,64,156
971423,2025-01-31 01:51:37.125896,0.157,8,30.610049,0.157,1,0xcaf0054c,0,0,2,8191,8191,0,0,0,118,0,64,156
988982,2025-01-31 01:51:37.666388,540.492,8,31.150541,540.492,7,0xcaf0054c,0,0,2,8191,8191,1,0,0,47,0,64,156
988995,2025-01-31 01:51:37.666892,0.504,8,31.151045,0.504,1,0xcaf0054c,0,0,2,8191,8191,1,0,0,47,0,64,156
1007398,2025-01-31 01:51:38.225804,558.9119999999999,8,31.709957,558.912,7,0xcaf0054c,0,0,2,8191,8191,2,0,0,157,0,64,156
1007399,2025-01-31 01:51:38.225842,0.038,8,31.709996,0.039,1,0xcaf0054c,0,0,2,8191,8191,2,0,0,157,0,64,156
1024933,2025-01-31 01:51:38.766178,540.336,8,32.250331,540.335,1,0xcaf0054c,0,0,2,8191,8191,3,0,0,86,0,64,156
1024940,2025-01-31 01:51:38.766382,0.204,8,32.250536,0.205,7,0xcaf0054c,0,0,2,8191,8191,3,0,0,86,0,64,156
1042608,2025-01-31 01:51:39.306282,539.9000000000001,8,32.790435,539.899,1,0xcaf0054c,0,0,2,8191,8191,0,0,0,194,0,64,156
1042612,2025-01-31 01:51:39.306479,0.19699999999999998,8,32.790632,0.197,7,0xcaf0054c,0,0,2,8191,8191,0,0,0,194,0,64,156
1060668,2025-01-31 01:51:39.865980,559.501,8,33.350134,559.502,1,0xcaf0054c,0,0,2,8191,8191,1,0,0,107,0,64,156
1060679,2025-01-31 01:51:39.866218,0.23800000000000002,8,33.350372,0.238,7,0xcaf0054c,0,0,2,8191,8191,1,0,0,107,0,64,156
1079072,2025-01-31 01:51:40.425250,559.0319999999999,8,33.909404,559.032,1,0xcaf0054c,0,0,2,8191,8191,2,0,0,17,0,64,156
1079074,2025-01-31 01:51:40.425324,0.074,8,33.909478,0.074,7,0xcaf0054c,0,0,2,8191,8191,2,0,0,17,0,64,156
1096673,2025-01-31 01:51:40.965861,540.537,8,34.450014,540.536,1,0xcaf0054c,0,0,2,8191,8191,3,0,0,126,0,64,156
1096685,2025-01-31 01:51:40.966254,0.393,8,34.450408,0.394,7,0xcaf0054c,0,0,2,8191,8191,3,0,0,126,0,64,156
1114354,2025-01-31 01:51:41.506544,540.2900000000001,8,34.990698,540.29,7,0xcaf0054c,0,0,2,8191,8191,0,0,0,54,0,64,156
1114376,2025-01-31 01:51:41.507354,0.8099999999999999,8,34.991508,0.81,1,0xcaf0054c,0,0,2,8191,8191,0,0,0,54,0,64,156
1132270,2025-01-31 01:51:42.057108,549.754,8,35.541262,549.754,7,0xcaf0054c,0,0,2,8191,8191,1,0,0,164,0,64,156
1132276,2025-01-31 01:51:42.057224,0.116,8,35.541377,0.115,1,0xcaf0054c,0,0,2,8191,8191,1,0,0,164,0,64,156
1150155,2025-01-31 01:51:42.606215,548.991,8,36.090369,548.992,7,0xcaf0054c,0,0,2,8191,8191,2,0,0,93,0,64,156
1150159,2025-01-31 01:51:42.606323,0.108,8,36.090477,0.108,1,0xcaf0054c,0,0,2,8191,8191,2,0,0,93,0,64,156
1168456,2025-01-31 01:51:43.166002,559.6790000000001,8,36.650155,559.678,7,0xcaf0054c,0,0,2,8191,8191,3,0,0,26,0,64,156
1168459,2025-01-31 01:51:43.166121,0.11900000000000001,8,36.650275,0.12,1,0xcaf0054c,0,0,2,8191,8191,3,0,0,26,0,64,156
1186375,2025-01-31 01:51:43.716280,550.159,8,37.200433,550.158,7,0xcaf0054c,0,0,2,8191,8191,0,0,0,136,0,64,156
1186378,2025-01-31 01:51:43.716412,0.132,8,37.200566,0.133,1,0xcaf0054c,0,0,2,8191,8191,0,0,0,136,0,64,156
1204385,2025-01-31 01:51:44.265636,549.224,8,37.749789,549.223,7,0xcaf0054c,0,0,2,8191,8191,1,0,0,67,0,64,156
1204388,2025-01-31 01:51:44.265773,0.13699999999999998,8,37.749926,0.137,1,0xcaf0054c,0,0,2,8191,8191,1,0,0,67,0,64,156
1221996,2025-01-31 01:51:44.805989,540.216,8,38.290142,540.216,7,0xcaf0054c,0,0,2,8191,8191,2,0,0,174,0,64,156
1221997,2025-01-31 01:51:44.806128,0.13899999999999998,8,38.290282,0.14,1,0xcaf0054c,0,0,2,8191,8191,2,0,0,174,0,64,156
1239835,2025-01-31 01:51:45.355344,549.216,8,38.839498,549.216,1,0xcaf0054c,0,0,2,8191,8191,3,0,0,104,0,64,156
1239837,2025-01-31 01:51:45.355373,0.029,8,38.839526,0.028,7,0xcaf0054c,0,0,2,8191,8191,3,0,0,104,0,64,156
1257531,2025-01-31 01:51:45.897062,541.689,8,39.381215,541.689,1,0xcaf0054c,0,0,2,8191,8191,0,0,0,32,0,64,156
1257532,2025-01-31 01:51:45.897088,0.026,8,39.381241,0.026,7,0xcaf0054c,0,0,2,8191,8191,0,0,0,32,0,64,156
1275167,2025-01-31 01:51:46.437113,540.025,8,39.921266,540.025,1,0xcaf0054c,0,0,2,8191,8191,1,0,0,140,0,64,156
1275168,2025-01-31 01:51:46.437146,0.033,8,39.921299,0.033,7,0xcaf0054c,0,0,2,8191,8191,1,0,0,140,0,64,156
1293246,2025-01-31 01:51:46.988728,551.582,8,40.472881,551.582,7,0xcaf0054c,0,0,2,8191,8191,2,0,0,70,0,64,156
1293260,2025-01-31 01:51:46.989077,0.34900000000000003,8,40.47323,0.349,1,0xcaf0054c,0,0,2,8191,8191,2,0,0,70,0,64,156
1311678,2025-01-31 01:51:47.556928,567.851,8,41.041082,567.852,7,0xcaf0054c,0,0,2,8191,8191,3,0,0,183,0,64,156
1311686,2025-01-31 01:51:47.557137,0.20900000000000002,8,41.04129,0.208,1,0xcaf0054c,0,0,2,8191,8191,3,0,0,183,0,64,156
1329300,2025-01-31 01:51:48.096517,539.38,8,41.58067,539.38,1,0xcaf0054c,0,0,2,8191,8191,0,0,0,111,0,64,156
1329303,2025-01-31 01:51:48.096624,0.107,8,41.580778,0.108,7,0xcaf0054c,0,0,2,8191,8191,0,0,0,111,0,64,156
1346827,2025-01-31 01:51:48.635380,538.756,8,42.119533,538.755,1,0xcaf0054c,0,0,2,8191,8191,1,0,0,40,0,64,156
1346837,2025-01-31 01:51:48.635711,0.331,8,42.119865,0.332,7,0xcaf0054c,0,0,2,8191,8191,1,0,0,40,0,64,156
1364541,2025-01-31 01:51:49.176999,541.288,8,42.661153,541.288,7,0xcaf0054c,0,0,2,8191,8191,2,0,0,148,0,64,156
1364547,2025-01-31 01:51:49.177164,0.165,8,42.661318,0.165,1,0xcaf0054c,0,0,2,8191,8191,2,0,0,148,0,64,156
1382104,2025-01-31 01:51:49.716728,539.5640000000001,8,43.200882,539.564,1,0xcaf0054c,0,0,2,8191,8191,3,0,0,57,0,64,156
1382106,2025-01-31 01:51:49.716813,0.085,8,43.200967,0.085,7,0xcaf0054c,0,0,2,8191,8191,3,0,0,57,0,64,156
1400794,2025-01-31 01:51:50.287207,570.394,8,43.77136,570.393,1,0xcaf0054c,0,0,2,8191,8191,0,0,0,170,0,64,156
1400802,2025-01-31 01:51:50.287363,0.156,8,43.771516,0.156,7,0xcaf0054c,0,0,2,8191,8191,0,0,0,170,0,64,156
1418314,2025-01-31 01:51:50.825938,538.575,8,44.310092,538.576,7,0xcaf0054c,0,0,2,8191,8191,1,0,0,99,0,64,156
1418316,2025-01-31 01:51:50.826018,0.08,8,44.310171,0.079,1,0xcaf0054c,0,0,2,8191,8191,1,0,0,99,0,64,156
1436268,2025-01-31 01:51:51.375842,549.824,8,44.859996,549.825,1,0xcaf0054c,0,0,2,8191,8191,2,0,0,29,0,64,156
1436271,2025-01-31 01:51:51.375932,0.09000000000000001,8,44.860085,0.089,7,0xcaf0054c,0,0,2,8191,8191,2,0,0,29,0,64,156
1454146,2025-01-31 01:51:51.925652,549.72,8,45.409806,549.721,1,0xcaf0054c,0,0,2,8191,8191,3,0,0,137,0,64,156
1454149,2025-01-31 01:51:51.925766,0.114,8,45.40992,0.114,7,0xcaf0054c,0,0,2,8191,8191,3,0,0,137,0,64,156
1472233,2025-01-31 01:51:52.476520,550.754,8,45.960673,550.753,7,0xcaf0054c,0,0,2,8191,8191,0,0,0,67,0,64,156
1472235,2025-01-31 01:51:52.476596,0.076,8,45.960749,0.076,1,0xcaf0054c,0,0,2,8191,8191,0,0,0,67,0,64,156
1489925,2025-01-31 01:51:53.016276,539.6800000000001,8,46.50043,539.681,1,0xcaf0054c,0,0,2,8191,8191,1,0,0,176,0,64,156
1489927,2025-01-31 01:51:53.016349,0.073,8,46.500502,0.072,7,0xcaf0054c,0,0,2,8191,8191,1,0,0,176,0,64,156
1507786,2025-01-31 01:51:53.568113,551.764,8,47.052266,551.764,7,0xcaf0054c,0,0,2,8191,8191,2,0,0,106,0,64,156
1507795,2025-01-31 01:51:53.568292,0.179,8,47.052445,0.179,1,0xcaf0054c,0,0,2,8191,8191,2,0,0,106,0,64,156
1525388,2025-01-31 01:51:54.106365,538.073,8,47.590519,538.074,7,0xcaf0054c,0,0,2,8191,8191,3,0,0,34,0,64,156
1525390,2025-01-31 01:51:54.106425,0.060000000000000005,8,47.590578,0.059,1,0xcaf0054c,0,0,2,8191,8191,3,0,0,34,0,64,156
1542955,2025-01-31 01:51:54.647819,541.394,8,48.131972,541.394,1,0xcaf0054c,0,0,2,8191,8191,0,0,0,143,0,64,156
1542956,2025-01-31 01:51:54.647862,0.043000000000000003,8,48.132015,0.043,7,0xcaf0054c,0,0,2,8191,8191,0,0,0,143,0,64,156
1561370,2025-01-31 01:51:55.206175,558.313,8,48.690329,558.314,7,0xcaf0054c,0,0,2,8191,8191,1,0,0,74,0,64,156
1561371,2025-01-31 01:51:55.206177,0.002,8,48.69033,0.001,1,0xcaf0054c,0,0,2,8191,8191,1,0,0,74,0,64,156
1579558,2025-01-31 01:51:55.766147,559.9699999999999,8,49.250301,559.971,7,0xcaf0054c,0,0,2,8191,8191,2,0,0,6,0,64,156
1579559,2025-01-31 01:51:55.766174,0.027,8,49.250327,0.026,1,0xcaf0054c,0,0,2,8191,8191,2,0,0,6,0,64,156
1597329,2025-01-31 01:51:56.307641,541.467,8,49.791795,541.468,7,0xcaf0054c,0,0,2,8191,8191,3,0,0,114,0,64,156
1597331,2025-01-31 01:51:56.307683,0.041999999999999996,8,49.791837,0.042,1,0xcaf0054c,0,0,2,8191,8191,3,0,0,114,0,64,156
1614844,2025-01-31 01:51:56.847853,540.1700000000001,8,50.332007,540.17,7,0xcaf0054c,0,0,2,8191,8191,0,0,0,42,0,64,156
1614846,2025-01-31 01:51:56.847899,0.046,8,50.332053,0.046,1,0xcaf0054c,0,0,2,8191,8191,0,0,0,42,0,64,156
1632800,2025-01-31 01:51:57.396565,548.6659999999999,8,50.880719,548.666,7,0xcaf0054c,0,0,2,8191,8191,1,0,0,152,0,64,156
1632801,2025-01-31 01:51:57.396569,0.004,8,50.880722,0.003,1,0xcaf0054c,0,0,2,8191,8191,1,0,0,152,0,64,156
1650685,2025-01-31 01:51:57.947747,551.178,8,51.4319,551.178,7,0xcaf0054c,0,0,2,8191,8191,2,0,0,82,0,64,156
1650686,2025-01-31 01:51:57.947762,0.015000000000000001,8,51.431915,0.015,1,0xcaf0054c,0,0,2,8191,8191,2,0,0,82,0,64,156
1669052,2025-01-31 01:51:58.506527,558.765,8,51.99068,558.765,1,0xcaf0054c,0,0,2,8191,8191,3,0,0,13,0,64,156
1669055,2025-01-31 01:51:58.506648,0.121,8,51.990801,0.121,7,0xcaf0054c,0,0,2,8191,8191,3,0,0,13,0,64,156
1687082,2025-01-31 01:51:59.057101,550.453,8,52.541255,550.454,7,0xcaf0054c,0,0,2,8191,8191,0,0,0,125,0,64,156
